,Station ID,XCNAQ240,XCNAQ877,XCNAQ879,XCNAQ878,XCNAQ875,XCNAQ2797,XCNAQ468,XCNAQ469,XCNAQ2798,XCNAQ241,XCNAQ238,XCNAQ470,XCNAQ222,XCNAQ223,XCNAQ224,XCNAQ1267,XCNAQ1268,XCNAQ2799,XCNAQ1269,XCNAQ471,XCNAQ472,XCNAQ244,XCNAQ242,XCNAQ872,XCNAQ874,XCNAQ870,XCNAQ871,XCNAQ873,XCNAQ447,XCNAQ231,XCNAQ232,XCNAQ234,XCNAQ233,XCNAQ235,XCNAQ230,XCNAQ869,XCNAQ866,XCNAQ868,XCNAQ867,XCNAQ865,XCNAQ228,XCNAQ226,XCNAQ361,XCNAQ227,XCNAQ225,XCNAQ229,XCNAQ362,XCNAQ882,XCNAQ881,XCNAQ880,XCNAQ221,XCNAQ857,XCNAQ856,XCNAQ855,XCNAQ858,XCNAQ859,XCNAQ844,XCNAQ847,XCNAQ848,XCNAQ846,XCNAQ849,XCNAQ845,XCNAQ851,XCNAQ852,XCNAQ850,XCNAQ854,XCNAQ853,XCNAQ862,XCNAQ863,XCNAQ864,XCNAQ861,XCNAQ860,CN_1340A,CN_1342A,CN_1344A,CN_1343A,CN_1338A,CN_1341A,CN_1335A,CN_1339A,CN_1337A,CN_1336A,XCNAQ220
0,Latitude,29.3538,27.7314,27.7044,27.7569,27.7250,29.4758,29.4740,29.3578,29.4402,29.4251,29.3678,29.3550,29.0411,29.0246,28.9703,29.0244,29.0381,29.1456,29.0239,29.3547,29.1389,29.1242,29.3150,27.5342,27.5830,27.5733,27.5444,27.5578,27.9958,27.8336,27.8244,27.8667,27.8528,27.8867,27.8381,26.4519,26.4214,26.4364,26.2331,26.2081,27.8159,27.8403,27.9153,27.8614,27.8728,27.9119,27.9164,28.2675,28.3169,28.2558,29.0755,28.5600,28.5808,28.6428,28.6047,28.5819,26.9089,26.8733,26.8919,26.8956,26.9056,26.9258,27.2317,27.2582,27.3033,27.2272,27.2537,25.8179,25.8070,25.7759,25.8226,25.9061,28.2597,28.1178,28.3586,28.1308,28.1900,28.1944,28.2325,28.1442,28.2053,28.2189,29.0173
1,Longitude,113.0019,112.0194,111.9892,111.9561,111.9975,113.2621,113.2700,113.1094,112.9943,113.1493,113.1772,113.2117,111.6680,111.7045,111.6975,111.7044,111.6794,111.7158,111.6753,110.5594,110.4800,110.4697,110.4417,109.9792,110.0394,109.9333,109.9453,109.9972,113.1817,113.2510,113.1350,113.1670,113.1300,113.0950,113.1430,111.5989,111.6156,111.5992,111.6236,111.6217,112.9227,112.9118,113.0048,112.9433,112.8937,112.9074,112.4876,109.6958,109.7325,109.6414,111.7300,112.3439,112.3458,112.4067,112.3347,112.3744,112.5328,112.6197,112.6006,112.6211,112.5664,112.6194,111.4733,111.4908,111.5239,111.4328,111.4503,113.0119,113.0383,113.0348,113.0116,113.0073,112.9792,112.9844,112.9958,112.8908,112.9394,113.0014,113.0833,112.9956,113.0792,112.8872,111.6862
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1922,2018/04/04 00:00:00,23.7245,22.9167,30.4209,22.1301,26.4031,-99999.0000,23.6607,21.9175,-99999.0000,21.8538,25.9141,26.6582,-99999.0000,-99999.0000,23.8308,25.2884,24.9788,-99999.0000,23.1930,28.6565,25.0443,25.7015,31.8878,34.4388,35.6930,36.1395,35.1235,31.9090,26.8070,24.6841,25.8078,24.3345,25.8078,22.8741,24.8512,49.3833,52.2108,46.4730,45.5996,54.9321,30.1020,24.9575,24.9150,26.0842,28.2313,26.3605,29.2517,24.2985,22.0451,26.9299,24.5961,23.8520,23.4906,25.7440,-99999.0000,19.3434,35.5655,24.8866,37.1521,32.6530,38.1165,37.7551,37.3512,39.8810,33.1189,39.8384,35.0340,66.5392,65.0933,68.7500,59.5025,67.5243,24.0008,29.0604,26.0204,25.2764,24.7024,24.2772,22.8954,26.0417,20.2664,27.3736,-99999.0000
1923,2018/04/05 00:00:00,26.1480,26.8708,31.5901,28.8598,31.9515,-99999.0000,27.4447,25.2551,-99999.0000,26.6794,23.4472,24.8087,-99999.0000,-99999.0000,29.0594,30.1658,28.5502,-99999.0000,27.9337,20.8333,24.5110,26.6637,30.5060,28.6140,28.9966,27.7211,28.8478,26.4881,19.1327,18.7500,19.6854,18.1335,20.0680,17.6233,18.3886,17.2582,22.0876,19.5153,20.4932,23.9371,25.2338,22.2789,21.3648,23.3418,25.2976,22.7891,23.5581,23.2568,16.4115,14.9447,31.9515,25.1913,25.0425,28.3376,-99999.0000,21.7049,22.0663,18.3036,20.0042,16.4966,22.5377,24.4473,25.2338,27.0621,23.1292,25.0665,24.2985,31.9303,31.8452,31.1224,24.5748,29.1029,23.0230,27.0833,24.4685,25.7228,24.9362,23.1717,20.1956,23.9583,20.5145,28.8690,-99999.0000
1924,2018/04/06 00:00:00,37.7551,35.3742,34.0774,37.3087,46.1521,-99999.0000,42.8571,36.3520,-99999.0000,42.7508,36.4796,42.5383,-99999.0000,-99999.0000,43.6863,47.3638,42.3248,-99999.0000,42.0704,32.4830,41.0502,42.4958,41.0077,24.4260,25.1913,28.3163,22.8954,24.5961,33.5672,23.5119,29.6769,26.3605,31.9515,27.3514,25.4252,20.5145,27.1684,24.2772,22.7466,28.0187,36.5221,34.2900,25.1701,30.8248,39.2857,35.5655,39.1794,20.0680,13.3929,12.8401,48.2567,42.5808,39.0306,47.2150,-99999.0000,32.7381,25.1063,16.9643,18.0697,13.8818,20.8333,23.4056,25.5102,23.7883,25.0000,27.1866,27.0621,17.8784,21.8538,21.9175,17.8804,23.8095,34.0774,43.3250,41.6029,36.3945,38.6905,36.5221,38.7542,40.4762,36.0757,43.9412,-99999.0000
1925,2018/04/07 00:00:00,42.6871,33.8435,39.2645,37.1173,47.1938,-99999.0000,47.8317,37.6220,-99999.0000,43.4737,41.1565,40.0297,-99999.0000,-99999.0000,48.2992,45.5571,44.7492,-99999.0000,36.9047,36.6709,44.1325,35.6080,52.9550,32.2066,30.1871,39.5195,32.2491,31.8027,35.7780,40.5825,36.0119,34.0349,36.7772,29.2942,33.5672,37.7551,34.9703,42.5171,40.5187,44.7917,39.2857,32.7806,29.6981,34.4175,36.9565,34.8640,45.1104,29.9745,26.8708,28.8478,53.9542,52.2958,47.9167,51.1904,-99999.0000,36.4583,30.7823,29.0816,29.6769,25.8716,30.7610,35.6930,30.7823,35.6080,35.0185,37.5213,39.1794,25.7440,32.4192,29.6343,30.0170,39.1582,27.1046,37.6488,48.4375,28.8903,34.0349,29.0604,35.9481,35.6930,32.6743,36.6284,-99999.0000
1926,2018/04/08 00:00:00,55.1446,25.2338,34.6939,31.1012,46.7475,-99999.0000,59.6725,49.8088,-99999.0000,51.1267,50.1487,45.3233,-99999.0000,-99999.0000,43.4950,39.8597,38.5629,-99999.0000,31.4838,33.2270,34.1412,29.2305,50.5742,23.4481,25.2764,27.1259,25.2551,21.6624,40.7525,36.2458,39.9022,39.4345,42.4321,29.2517,39.0731,32.0153,32.0578,39.7109,36.2245,46.8057,39.0860,39.4132,38.7118,35.9694,41.0289,40.6675,48.7246,17.2619,15.1998,11.2002,47.0662,48.8909,41.3690,53.3375,-99999.0000,31.1012,30.6760,33.2483,28.3163,27.8616,30.4791,36.4796,23.6607,24.6811,28.5077,29.6556,26.2117,28.4651,34.6088,30.3146,33.4184,43.5800,29.7027,45.0042,36.8835,29.1879,34.6088,26.0842,39.9660,40.9864,32.2917,47.2363,-99999.0000
1927,2018/04/09 00:00:00,73.6183,41.2156,51.9771,34.2475,52.4658,-99999.0000,66.9642,64.9021,-99999.0000,66.5586,67.1554,52.0621,-99999.0000,-99999.0000,59.3537,54.1667,54.2092,-99999.0000,46.3843,37.6913,37.4150,30.4635,60.2892,63.6870,63.3292,66.3692,72.7042,61.5433,53.2100,38.2015,51.3530,53.6992,56.8454,41.4328,52.3957,62.0538,-99999.0000,64.6683,63.6870,70.9721,55.4421,58.4074,51.8857,58.4074,56.1863,59.8850,59.5450,26.3393,23.9583,23.7111,62.1387,65.9225,54.2729,62.9038,-99999.0000,38.4992,44.1962,47.3850,51.5729,49.9575,50.4888,54.9533,30.4634,34.9703,40.8163,50.9142,36.9047,69.9404,74.9150,77.1896,70.5996,82.4829,39.2007,61.5646,51.6583,47.7254,42.7684,36.3733,53.2525,58.8221,44.7492,67.7721,-99999.0000
1928,2018/04/10 00:00:00,71.1308,45.6421,59.3750,41.6667,46.3221,-99999.0000,69.8342,58.8650,-99999.0000,61.6496,60.0979,54.5252,-99999.0000,-99999.0000,48.5121,47.0939,48.3842,-99999.0000,43.6650,40.4614,42.3691,39.3283,60.0554,42.1129,45.8739,47.4270,36.4241,40.7525,50.7100,42.6021,54.3579,50.7017,56.0561,47.5554,52.0621,49.3621,45.8843,47.2048,44.7067,49.4171,51.2117,52.5296,53.0825,55.9100,43.3250,49.4668,56.6113,27.7636,24.4898,19.5209,55.0357,60.3954,53.8378,57.5042,-99999.0000,43.3675,39.1369,37.7773,43.5375,40.1786,41.1352,46.2371,34.3325,41.7729,42.4533,37.3725,36.8197,42.8061,47.3638,48.3204,42.5596,56.1438,45.0042,57.5467,51.9771,47.0274,48.4908,42.8803,49.9536,56.9517,48.9796,61.8621,-99999.0000
1929,2018/04/11 00:00:00,38.7291,26.2330,36.3520,22.5128,25.1275,-99999.0000,44.2817,39.8810,-99999.0000,34.7364,37.0230,45.5996,-99999.0000,-99999.0000,25.1074,27.6411,24.8725,-99999.0000,24.4898,21.0884,23.7883,24.5110,35.1375,16.6667,20.2594,21.9610,17.8359,15.0510,36.7560,31.7879,34.9277,32.0097,36.9685,31.6539,32.4192,19.7917,21.3435,16.7037,21.9387,26.5094,29.8358,31.4201,30.1233,32.7806,33.7372,34.6514,34.0986,15.7738,12.2662,9.7826,29.6556,39.2432,37.9252,37.2024,-99999.0000,30.5102,23.0017,22.0663,22.0497,19.4303,26.0204,26.1313,21.3860,26.5944,22.6403,20.3194,18.5892,42.5171,38.1725,42.3258,44.6761,50.8504,27.0621,35.4924,31.6992,32.4830,27.6786,28.4014,36.8622,33.8648,31.8767,42.3683,-99999.0000
1930,2018/04/12 00:00:00,27.3172,20.4082,29.4005,20.7270,25.2551,-99999.0000,28.1500,28.9116,-99999.0000,28.2950,27.6998,33.2908,-99999.0000,-99999.0000,18.4783,19.9617,21.0459,-99999.0000,19.0167,20.5783,23.3206,24.0461,35.6292,17.0493,29.3770,21.4285,20.6845,18.1122,27.4872,16.7923,20.9821,20.6420,22.9592,18.1335,19.7492,21.0884,28.2950,25.5740,26.7007,33.6947,20.2593,19.9617,19.1327,19.7492,21.0459,20.8758,19.9423,11.0544,4.7194,10.2679,23.1535,22.5765,22.8316,24.6386,-99999.0000,16.2378,18.8332,17.6871,15.0297,13.3928,17.3691,22.7891,21.5986,25.9991,24.7782,25.1063,23.4269,27.4845,27.2109,30.1485,30.8673,34.9490,19.7066,30.5272,31.3563,25.4252,22.5765,21.5774,25.4677,26.9983,23.0442,27.7285,-99999.0000
1931,2018/04/13 00:00:00,29.7406,29.8682,35.4379,33.9286,36.2670,-99999.0000,33.6310,26.2644,-99999.0000,31.3563,31.1862,32.6105,-99999.0000,-99999.0000,33.5247,34.9703,33.8066,-99999.0000,32.7381,22.8742,26.9345,29.6769,35.8844,27.7636,33.0357,31.2925,32.1854,30.0170,23.5757,21.4923,23.5757,23.3206,24.7662,20.5634,21.8962,29.2730,35.4924,33.3256,35.1616,39.6896,24.2985,26.4243,26.9345,28.5502,30.2508,28.1675,33.6735,27.7849,28.9425,25.2126,32.9532,32.8231,32.0366,36.0119,31.3492,28.0612,28.7628,21.1097,23.0017,20.0255,26.6156,27.5510,29.7250,31.5689,30.1871,30.2934,29.4217,27.2183,27.6998,30.9524,28.8053,34.6939,28.7267,31.9515,30.8886,31.3563,29.8257,30.2083,24.6811,28.7840,25.5740,33.5459,-99999.0000
1932,2018/04/14 00:00:00,26.5750,32.6531,38.8393,41.5604,40.1450,-99999.0000,28.8903,23.8095,-99999.0000,30.0170,27.8699,33.4396,-99999.0000,-99999.0000,22.0719,22.6403,22.0315,-99999.0000,21.2511,18.8563,23.9796,25.7653,33.8648,26.9558,27.8061,30.0808,26.6794,27.3810,30.7398,24.9362,32.3767,25.1275,32.7381,28.5289,28.2313,32.4618,35.9481,35.2466,34.0349,35.6080,30.6973,31.2925,25.5315,33.7585,37.1340,33.4609,34.7789,20.5783,18.5374,18.6650,28.1250,30.9099,29.7832,31.2500,23.7458,22.5340,35.8030,31.3775,33.9924,28.1675,39.3920,34.4388,32.5042,29.2305,26.0900,33.9073,32.6318,26.7645,30.8886,33.5885,27.8487,26.5944,29.0391,39.7109,38.6480,35.0978,37.2662,39.2645,34.8214,37.6488,29.9533,42.1767,-99999.0000
1933,2018/04/15 00:00:00,32.5042,24.4260,32.5042,39.1369,41.7858,-99999.0000,35.0128,25.8929,-99999.0000,32.8231,30.8036,36.8410,-99999.0000,-99999.0000,26.0204,26.5306,26.4668,-99999.0000,21.2160,19.8555,25.5102,30.2615,34.3325,25.9354,27.5085,29.4643,25.0850,27.0195,26.4243,28.6380,33.5672,29.4643,34.9065,26.8283,31.0162,33.8648,33.2483,31.0799,31.4413,32.6743,31.0587,32.9082,30.8886,37.6700,35.7568,29.2092,29.7194,12.8827,12.7764,15.3912,30.9311,36.2910,35.3316,34.5025,35.1819,28.6352,33.1845,28.8265,30.9524,26.8070,34.3963,32.9294,29.2517,28.7840,28.5714,30.7823,30.6760,14.6471,17.4745,19.3665,20.2381,21.9388,37.7551,43.5800,45.0254,38.6480,41.1565,45.3871,32.7806,39.2432,29.4430,46.6625,-99999.0000
1934,2018/04/16 00:00:00,28.5077,35.7143,47.2150,40.3912,43.6225,-99999.0000,43.5800,31.7177,-99999.0000,34.5386,39.9022,40.1573,-99999.0000,-99999.0000,36.8197,39.6896,44.9466,-99999.0000,33.1633,26.1267,32.8231,26.8465,43.4950,25.0444,29.5068,35.1190,29.4430,28.9263,37.7976,30.8248,33.1633,35.7355,42.6446,29.7406,33.9618,26.7432,29.9107,29.0816,26.6582,27.7285,37.1386,37.7773,32.2760,41.3690,46.5775,42.3683,33.6522,22.3002,21.9600,22.7891,41.9854,48.1504,46.6838,44.3879,51.6583,30.8036,26.9712,20.5191,28.3163,23.0867,29.1744,28.1250,40.2423,35.4379,36.8622,43.1333,40.0935,20.5357,22.8104,22.0025,23.5544,27.8699,26.8495,34.0136,38.3929,28.4864,29.5475,35.4037,34.8002,36.4796,32.9719,41.2203,-99999.0000
1935,2018/04/17 00:00:00,49.2346,28.2387,46.7263,39.0519,39.2538,-99999.0000,61.4158,45.9608,-99999.0000,54.2092,54.1454,50.8430,-99999.0000,-99999.0000,48.3417,46.6413,46.7263,-99999.0000,41.9217,30.9099,39.4853,27.6148,56.3775,29.5493,31.3221,37.6663,28.7045,32.1003,50.0443,41.5604,50.4250,42.7296,43.4783,33.5034,50.0000,37.7764,38.6267,40.9014,34.8935,42.2833,45.3017,51.2967,42.1767,46.1946,54.2942,48.2696,33.6069,24.7024,25.8503,25.9992,47.4067,64.3283,58.8730,60.7992,71.9600,45.1529,37.6913,22.9824,29.7619,25.5990,37.8280,31.8027,36.7347,38.0315,41.7517,42.6658,40.5187,28.0187,33.0783,29.8470,32.6743,41.9854,41.4966,56.0800,53.9930,30.7746,38.6267,50.0222,46.9618,60.5370,43.6225,58.9925,-99999.0000
1936,2018/04/18 00:00:00,55.4846,33.1208,42.9237,37.6913,43.3038,-99999.0000,-99999.0000,57.1217,-99999.0000,61.7558,59.6941,66.5604,-99999.0000,-99999.0000,52.3808,47.6709,49.3833,-99999.0000,41.2822,34.4175,40.0723,30.9524,63.2430,33.2695,37.3937,43.7500,31.8452,33.9286,52.6150,38.9086,47.5767,39.0770,42.0917,33.7585,48.7671,40.0510,42.4108,44.3414,43.3038,48.5546,37.5776,45.9821,42.2196,45.7058,44.4729,43.9837,42.6131,24.4260,20.9415,20.1530,52.7509,66.5179,61.3733,62.3300,70.9608,43.2216,35.9805,32.3980,26.2422,27.4872,33.8287,39.2645,38.7542,38.1803,44.7279,44.2770,42.2196,31.8027,41.1565,43.7925,36.6903,49.3122,31.1003,53.3052,49.0683,34.8214,39.3920,46.0458,55.2296,61.3946,40.1438,57.1642,-99999.0000
1937,2018/04/19 00:00:00,55.3571,40.1360,52.0621,31.1862,47.2575,-99999.0000,-99999.0000,56.5263,-99999.0000,59.2475,64.6683,71.7050,-99999.0000,-99999.0000,52.7287,53.2950,52.4446,-99999.0000,45.6421,38.1590,43.4950,35.3529,65.4338,36.1182,43.9200,45.8758,37.3300,38.3291,58.2271,51.5304,57.4404,53.5500,54.6554,43.3887,52.5296,48.0286,52.8700,47.5600,49.8300,53.7204,49.0646,54.6129,55.2508,54.9108,58.9925,56.5475,46.8923,26.4863,30.4422,19.0863,55.2296,67.2833,60.0129,59.9279,71.6625,47.8742,45.2379,45.7908,44.6004,43.1758,48.1587,47.8895,45.2804,46.7170,46.0513,50.5317,40.4337,64.5621,69.0996,76.4454,64.1583,75.7322,45.2379,60.8629,53.9329,45.3446,49.7237,49.1708,54.2942,63.2229,45.9183,63.4741,-99999.0000
1938,2018/04/20 00:00:00,45.0254,31.5689,43.0908,22.4268,36.5008,-99999.0000,60.9908,51.5748,-99999.0000,55.9100,54.7248,64.9871,-99999.0000,-99999.0000,37.8189,32.5680,33.2963,-99999.0000,28.7202,10.6293,11.5008,12.6913,35.8631,24.3275,31.9940,33.5459,29.3580,28.1462,41.9004,41.8579,43.1971,43.6863,45.7483,37.2893,42.3046,26.5306,26.3310,25.3614,26.9770,34.8427,41.0289,42.5383,44.1538,42.7083,41.7729,44.3213,39.2645,11.8304,9.2059,12.7764,29.4643,45.2379,41.8579,45.2592,52.8913,36.2467,33.3758,32.5255,32.2279,28.3801,38.6055,38.4354,30.8563,30.2934,28.1038,31.2075,29.0604,42.0917,41.3478,48.0867,43.3675,-99999.0000,40.8385,50.1487,49.0051,44.3879,41.7942,42.6446,44.1750,49.5112,42.9633,50.4636,-99999.0000
1939,2018/04/21 00:00:00,45.8296,28.9541,38.7542,25.5952,32.9932,-99999.0000,49.4436,44.0900,-99999.0000,44.3242,43.3250,51.7433,-99999.0000,-99999.0000,-99999.0000,32.4405,34.3112,-99999.0000,26.4031,16.6241,21.8962,18.5374,35.8843,30.6760,41.3690,37.9039,36.3095,35.9269,36.3460,35.7143,37.3725,38.4141,40.0297,35.3529,36.8410,22.8529,25.9779,26.1692,32.5042,34.5025,35.9481,35.7143,38.1803,37.9252,24.3567,35.3316,35.3742,-99999.0000,-99999.0000,17.0493,26.5519,39.7747,38.5204,37.4575,47.5767,32.3555,28.9328,29.6556,28.6139,27.1684,33.8223,33.8010,27.6360,25.5740,24.0221,28.5714,24.2134,38.3078,40.5187,42.5383,38.3716,46.4604,36.4583,42.8783,35.1616,31.7602,34.4813,33.9711,36.5859,39.7747,33.8223,39.3708,-99999.0000
1940,2018/04/22 00:00:00,41.8099,29.2092,37.8614,25.8291,31.5051,-99999.0000,39.5543,35.4189,-99999.0000,36.6810,33.5317,43.8238,-99999.0000,-99999.0000,-99999.0000,27.0945,27.9269,-99999.0000,23.9527,12.6208,13.7218,12.3792,32.1966,25.4677,39.7747,30.2296,30.0808,31.9940,25.8056,27.7927,28.4103,30.4780,32.3040,28.4103,26.5843,22.8249,25.4565,22.8249,28.5446,29.5381,28.9205,28.0612,33.2707,29.5650,18.6091,29.0816,33.2975,8.1633,9.4253,11.7560,-99999.0000,28.8832,30.7465,35.3316,37.5000,-99999.0000,25.4464,24.2772,24.1071,22.6403,28.2951,28.1462,27.4235,29.4643,25.8503,28.9328,27.2109,30.7610,33.1420,33.5672,31.5051,38.9881,24.9463,34.5059,31.3104,28.8937,26.9871,27.4436,28.4640,32.2503,28.8668,33.7003,-99999.0000
1941,2018/04/23 00:00:00,34.9611,32.3129,41.4541,37.7764,37.0110,-99999.0000,30.4499,24.3043,-99999.0000,25.3015,26.2523,31.7718,-99999.0000,-99999.0000,39.8299,42.3238,42.6020,-99999.0000,41.5209,41.3961,50.9973,49.4668,49.3041,45.3850,51.4145,43.4950,41.0714,47.5378,22.6113,22.6113,22.6190,24.0096,24.5130,21.9388,20.5782,27.8757,26.3915,26.7393,29.3831,32.5559,27.4582,27.0894,27.2495,27.3979,31.0297,26.7161,31.4935,36.9685,37.0536,24.1187,38.0798,28.9657,28.9657,29.2857,34.9722,30.5890,31.8240,21.8057,22.7679,18.4561,30.6335,28.1250,40.9226,43.0908,41.9429,42.7933,40.1148,24.6173,26.5731,25.5527,-99999.0000,31.3988,25.3943,30.3803,27.8293,30.4963,28.1584,28.4323,23.0056,27.5974,24.0492,30.7050,-99999.0000
1942,2018/04/24 00:00:00,49.1496,37.1599,45.6208,35.8418,40.0085,-99999.0000,43.0346,35.2263,-99999.0000,38.4991,36.7347,41.3478,-99999.0000,-99999.0000,42.4108,43.7287,42.6021,-99999.0000,43.3462,38.4991,46.9609,47.2150,49.6600,40.0085,39.7109,37.3558,36.9343,38.2865,20.9627,20.7270,23.2993,-99999.0000,20.0310,22.5765,20.9822,32.0578,32.6956,31.0800,25.3827,31.5051,25.0000,24.7236,19.6540,27.1296,30.1233,25.4214,38.9668,31.3563,25.0425,25.0850,41.3903,36.8622,35.2928,41.4116,40.9226,35.6505,29.4643,21.0884,20.5857,17.0493,26.9983,25.0638,33.6310,33.7372,32.0578,35.5868,32.9294,22.0451,23.6820,24.3197,23.3843,30.2721,27.9975,32.8231,34.2900,33.1411,31.0800,30.7823,26.2866,30.0383,27.0195,34.6514,-99999.0000
1943,2018/04/25 00:00:00,54.4004,28.7840,32.5893,31.4201,30.6973,-99999.0000,50.4038,44.5792,-99999.0000,43.7075,45.6965,48.2567,-99999.0000,-99999.0000,39.1369,43.8330,42.3046,-99999.0000,39.7747,23.3631,26.5944,29.8257,39.0417,30.6122,31.8452,29.6556,28.6990,28.9966,35.6080,32.4090,35.3529,32.3615,34.6514,29.1242,34.1412,27.2627,30.2934,27.3887,25.1063,31.3138,34.4852,33.7585,34.5451,37.6063,37.0536,33.1208,38.4992,17.5595,16.3478,15.7720,37.9039,36.4371,36.8622,41.7942,45.3233,40.9050,33.1411,28.7711,28.8053,24.1497,31.9728,31.4626,27.0833,27.4235,24.7662,28.6565,26.6794,25.9991,26.8495,26.2117,25.3001,33.9923,41.0482,46.4075,41.5391,42.5808,41.8579,41.5262,35.7568,42.2833,36.9047,42.2196,-99999.0000
1944,2018/04/26 00:00:00,45.9182,22.9847,34.0561,24.3345,20.0255,-99999.0000,36.1801,32.2917,-99999.0000,31.7177,32.1854,32.2279,-99999.0000,-99999.0000,24.3043,29.8470,29.9745,-99999.0000,25.5334,20.9184,26.5944,22.4933,27.6148,16.7517,22.0876,16.6029,13.4779,17.4320,12.3937,16.4541,13.3929,13.3503,13.3716,12.5850,12.4787,23.6085,24.1071,25.6378,21.0884,26.0417,17.9015,19.3453,14.8172,21.2372,20.7270,12.7126,25.4880,10.4379,-99999.0000,9.7151,30.7823,23.5757,24.9150,25.2126,34.2900,22.4915,28.7840,24.1497,22.6930,17.4533,28.0400,26.8070,13.0740,11.8234,13.6364,15.5612,16.1140,25.6165,27.6176,23.8520,26.5731,31.4108,18.6862,16.5927,23.0923,17.3913,20.6633,16.7730,15.5612,15.6250,12.5638,19.8092,-99999.0000
1945,2018/04/27 00:00:00,39.1156,-99999.0000,35.7993,34.1837,31.0799,45.1742,45.1742,31.8452,39.1156,34.4175,37.3299,53.0400,-99999.0000,-99999.0000,34.3390,38.8864,36.1317,43.0058,32.6087,38.2015,41.4115,33.7372,67.9846,24.2985,27.2534,24.0646,20.7483,22.0876,31.6326,29.3155,31.8878,31.6964,33.5247,24.5342,30.8461,29.8257,28.7489,29.7407,25.1063,31.4200,34.5238,31.6539,34.1199,37.5425,38.2653,35.4167,30.8886,11.4463,-99999.0000,16.3690,43.0058,31.3563,19.1497,34.7364,39.7534,27.5298,30.8441,36.8410,32.7458,27.0621,39.0074,38.4566,34.4620,32.9082,31.7815,39.1582,36.6497,21.0958,25.9141,22.6616,24.2560,31.3350,25.7228,31.3988,36.0544,28.9601,27.4623,30.6122,31.3350,29.2730,27.6786,31.1890,-99999.0000
1946,2018/04/28 00:00:00,46.4065,39.5542,46.8750,38.6692,43.2825,47.5129,47.5129,39.3283,46.4065,39.5195,47.0025,45.4508,-99999.0000,-99999.0000,44.3029,53.9709,50.1275,53.8054,40.4975,37.7551,46.8750,39.6684,63.2654,33.2058,40.0085,39.6258,32.3980,33.2270,47.4279,30.4422,46.7900,40.6675,48.9583,35.2466,42.2833,37.9252,38.6267,37.2024,36.4158,42.3258,39.5196,37.8827,41.4753,41.0714,41.0603,41.1713,44.3029,20.5357,24.2134,26.7220,53.8054,51.6796,50.5742,56.7388,59.3113,48.7033,34.6088,35.6080,32.4618,29.4643,38.4991,38.5842,36.2013,35.4805,39.7959,37.6275,39.0093,24.6599,21.1097,24.0646,26.9557,32.3980,42.4533,50.9992,57.1642,39.5274,41.1352,46.6200,51.3392,49.9787,47.4062,55.6546,-99999.0000
1947,2018/04/29 00:00:00,27.8061,13.4354,22.6577,16.7092,14.9235,-99999.0000,31.9805,21.3590,-99999.0000,26.0900,23.6317,23.4230,-99999.0000,-99999.0000,24.7813,30.3827,32.3039,-99999.0000,26.6112,21.3358,30.7010,28.5250,42.0223,31.1862,38.5417,35.5867,29.5031,30.8248,18.7848,17.4397,21.3126,21.7300,24.7449,18.9663,19.8515,19.3414,23.2375,22.6809,24.0724,27.5510,20.6078,16.4723,21.9388,19.4341,13.7755,17.9035,18.4339,19.9645,30.7323,17.1556,28.0868,21.0884,19.6429,25.9718,33.9518,19.6064,14.7534,15.2211,12.0961,11.7560,12.6913,17.8359,15.2134,21.2485,12.6913,19.2857,16.8155,28.2100,28.5077,29.4855,28.8690,32.5255,10.8070,21.0111,15.1065,17.4370,12.4304,10.6447,15.5501,16.7440,13.5436,18.9008,-99999.0000
1948,2018/04/30 00:00:00,42.1614,25.9779,35.5655,26.2755,29.8044,-99999.0000,46.4075,39.5408,-99999.0000,32.1128,41.4541,40.5329,-99999.0000,-99999.0000,43.8775,47.9379,48.9100,-99999.0000,42.6797,36.1182,44.7067,41.3903,45.7696,35.8302,44.7492,38.6267,-99999.0000,34.7160,27.1046,23.5969,28.7489,29.7619,30.7823,25.5740,27.1517,25.5102,29.7774,26.6278,25.7228,30.0799,28.1675,24.4202,27.0176,26.3753,19.6216,28.1888,26.9770,23.1930,30.8441,25.7015,45.1742,29.6131,26.6582,34.6939,47.3212,25.5952,23.7033,22.5128,19.7704,17.4745,22.3215,25.2338,23.2355,-99999.0000,23.8308,26.9133,25.4252,21.9813,22.3640,23.7032,21.5136,24.6386,26.2967,36.1549,28.0187,27.9725,28.0148,25.5102,31.0162,32.1854,28.2738,32.4830,-99999.0000
