,Station ID,XCNAQ923,XCNAQ926,XCNAQ925,XCNAQ924,XCNAQ1274,XCNAQ920,XCNAQ921,XCNAQ922,XCNAQ919,XCNAQ962,XCNAQ961,XCNAQ960,XCNAQ963,XCNAQ959,XCNAQ288,XCNAQ287,XCNAQ284,XCNAQ289,XCNAQ285,XCNAQ286,XCNAQ278,XCNAQ283,XCNAQ280,XCNAQ475,XCNAQ279,XCNAQ281,XCNAQ1309,XCNAQ945,XCNAQ1310,XCNAQ947,XCNAQ948,XCNAQ946,XCNAQ1229,XCNAQ1228,XCNAQ913,XCNAQ914,XCNAQ912,XCNAQ911,XCNAQ934,XCNAQ1227,XCNAQ933,XCNAQ931,XCNAQ932,XCNAQ935,XCNAQ298,XCNAQ299,XCNAQ297,XCNAQ296,CN_1433A,CN_1437A,CN_1432A,XCNAQ1166,XCNAQ1211,CN_1435A,CN_1434A,CN_1438A,CN_1436A,CN_1431A,XCNAQ1270,XCNAQ308,XCNAQ1109,XCNAQ306,XCNAQ304,XCNAQ305,XCNAQ292,XCNAQ312,XCNAQ309,XCNAQ310,XCNAQ311,XCNAQ957,XCNAQ1275,XCNAQ958,XCNAQ290,XCNAQ1308,XCNAQ1307,XCNAQ930,XCNAQ929,XCNAQ928,XCNAQ927,XCNAQ300,XCNAQ302,XCNAQ301,XCNAQ303,XCNAQ291,XCNAQ293,XCNAQ1248,XCNAQ1247,XCNAQ953,XCNAQ951,XCNAQ952,XCNAQ949,XCNAQ950,XCNAQ938,XCNAQ940,XCNAQ937,XCNAQ939,XCNAQ936,XCNAQ916,XCNAQ915,XCNAQ918,XCNAQ917,XCNAQ307,XCNAQ954,XCNAQ955,XCNAQ956,XCNAQ941,XCNAQ944,XCNAQ943,XCNAQ942
1579,2017/04/26 00:00:00,42.1983,45.9608,35.8631,36.2245,-99999.0000,39.6684,35.1403,35.3742,43.6013,41.4116,34.5876,37.8189,36.1182,36.6497,28.4439,43.0908,56.1225,50.8079,53.5288,33.8435,36.3945,30.5272,38.6692,41.9004,35.7781,25.7653,-99999.0000,-99999.0000,-99999.0000,18.3673,-99999.0000,22.8104,16.0502,39.9660,27.7636,29.8682,25.6803,41.1990,-99999.0000,40.8588,42.8358,45.6633,43.6013,53.5712,32.2492,24.4473,26.1905,25.1275,27.1684,-99999.0000,26.0842,23.9583,29.8358,22.4065,22.8316,-99999.0000,-99999.0000,32.1641,-99999.0000,23.2781,29.8470,30.9524,18.8350,21.1097,-99999.0000,37.0536,32.4830,26.8920,19.7066,30.8248,-99999.0000,37.0748,-99999.0000,-99999.0000,-99999.0000,27.7636,28.9328,33.2696,28.7415,22.9379,29.7832,25.5527,25.1275,13.6692,38.2228,-99999.0000,-99999.0000,47.4917,43.4525,39.1582,37.0323,47.7679,24.3835,29.9320,32.0366,23.2993,20.0680,41.1140,39.2432,33.8223,48.7458,-99999.0000,27.6841,28.8690,27.1896,46.2796,32.0366,35.5655,41.7729
1580,2017/04/27 00:00:00,22.5978,21.5136,17.7644,17.0223,-99999.0000,32.4618,28.2951,27.8699,30.8248,46.7688,35.9481,36.7347,38.7968,35.4167,40.1998,51.9133,100.8652,63.1592,63.4992,37.3724,21.8750,21.8538,23.9796,24.6811,19.8555,14.3495,-99999.0000,-99999.0000,-99999.0000,30.6122,-99999.0000,31.8665,29.6343,47.0025,45.8333,42.7296,38.6905,53.1887,-99999.0000,46.9387,44.2817,48.0017,43.8350,54.7833,44.6854,41.3709,41.2203,38.8605,35.5230,-99999.0000,41.0714,39.4132,-99999.0000,41.0289,32.7381,30.5393,-99999.0000,42.1342,-99999.0000,32.3767,36.6922,41.3053,24.3835,32.8019,-99999.0000,23.5757,21.1310,15.4975,16.1140,29.4005,-99999.0000,33.0570,-99999.0000,-99999.0000,-99999.0000,40.2636,42.6658,46.4288,40.4124,34.1837,41.4328,37.7551,35.8631,16.0289,29.7407,-99999.0000,-99999.0000,52.0196,49.4046,47.5129,44.0475,53.4863,42.3258,36.6071,47.2868,33.2695,36.9685,42.7296,40.8163,39.8597,50.1912,-99999.0000,35.7710,30.2721,23.7800,48.7033,29.2517,27.9337,40.0085
1581,2017/04/28 00:00:00,48.7671,46.9175,39.3920,39.5408,-99999.0000,40.6888,34.4813,34.1615,34.3750,31.4626,26.8708,30.1020,24.2347,30.8673,34.5663,44.0688,53.6378,54.4642,64.6896,35.8206,27.4660,25.6590,30.0170,30.3572,29.4643,16.5179,-99999.0000,-99999.0000,-99999.0000,32.8019,-99999.0000,32.3767,28.4014,49.9575,38.4991,42.1342,30.6122,53.4225,-99999.0000,36.4796,32.1003,44.1538,33.9286,45.3021,56.8322,39.2432,38.6480,42.1251,42.8996,-99999.0000,41.7942,36.8197,37.2874,39.4345,34.5450,40.9651,-99999.0000,34.3750,-99999.0000,28.6140,37.3725,42.0067,22.4065,25.2551,-99999.0000,35.7993,26.1267,28.3588,18.8988,25.8291,-99999.0000,27.4235,-99999.0000,-99999.0000,-99999.0000,51.1692,52.5721,46.7688,52.3171,32.0791,47.4704,36.5434,34.5238,34.0774,37.2913,-99999.0000,-99999.0000,49.3408,46.8325,44.9404,46.5562,50.7442,34.3113,31.8878,38.8199,31.5476,40.4337,36.9047,31.5901,33.5459,40.7525,-99999.0000,25.0972,26.1054,23.2993,50.5991,33.2908,40.6037,38.2228
1582,2017/04/29 00:00:00,55.2352,53.1722,43.6778,44.0996,-99999.0000,34.8492,32.5200,34.8153,30.9006,44.0552,39.2413,38.8199,35.5147,42.5244,38.7090,44.6983,45.0752,59.0948,68.5004,45.9467,32.0541,31.4108,33.2963,35.2928,33.8287,18.7444,-99999.0000,-99999.0000,-99999.0000,35.1375,-99999.0000,39.2857,26.4863,58.4548,40.1952,45.3639,30.3239,60.9361,-99999.0000,43.7222,41.7480,52.2626,38.4871,48.8687,61.7126,44.3657,44.2548,40.3505,50.0464,-99999.0000,35.9361,48.2696,47.9813,41.4153,36.6016,55.1465,-99999.0000,45.1422,-99999.0000,33.8066,36.3576,39.4853,36.2023,27.0187,-99999.0000,39.2635,32.0097,30.5900,24.1570,22.9814,-99999.0000,23.0923,-99999.0000,-99999.0000,-99999.0000,55.1243,59.0504,55.3017,54.1704,30.7453,50.3104,31.9432,32.8971,45.2530,39.6184,-99999.0000,-99999.0000,56.7657,52.7952,53.1722,55.8561,58.4074,35.5368,33.5847,40.9273,33.5847,43.8996,33.7622,33.0302,32.4312,46.1622,-99999.0000,31.3221,30.2795,29.5253,55.3341,39.4853,47.1826,42.6797
1583,2017/04/30 00:00:00,60.8629,57.4617,46.4712,45.9821,-99999.0000,53.9754,47.8742,44.1962,52.2108,64.8886,51.8071,58.7583,54.8258,58.8221,48.4908,52.8487,62.5425,65.9013,73.6608,57.7592,44.2817,42.7083,56.5263,47.3212,46.7688,28.6565,-99999.0000,-99999.0000,-99999.0000,34.4600,-99999.0000,38.4992,30.0595,58.6273,36.7347,45.9396,30.7610,52.5508,-99999.0000,40.9014,42.3896,46.0671,47.5342,57.7592,51.9133,41.9642,36.8835,37.9039,43.3462,-99999.0000,38.6202,38.7118,40.5825,36.3308,33.2483,68.9579,-99999.0000,43.5588,-99999.0000,43.5163,44.3454,45.5146,45.8546,33.5247,-99999.0000,39.3708,23.7458,28.9966,21.3435,28.7628,-99999.0000,30.9311,-99999.0000,-99999.0000,-99999.0000,45.5358,50.9142,46.2583,50.8717,37.5850,49.8088,36.3520,38.7118,48.6086,45.1317,-99999.0000,-99999.0000,55.1233,51.0417,50.9567,55.3571,55.4208,46.4796,37.2449,42.5596,35.5230,44.9829,49.9557,41.9642,41.5391,53.3587,-99999.0000,32.9294,32.7593,30.0170,58.9712,42.1342,52.4658,54.2092
1584,2017/05/01 00:00:00,60.5229,56.1863,48.1929,46.0246,-99999.0000,61.9258,56.0588,41.9642,59.1413,60.9483,51.9133,55.5908,54.5917,59.3750,45.8333,47.6829,62.9675,61.0333,70.0892,50.2125,42.6446,37.5425,45.2379,42.2408,41.2840,27.8699,-99999.0000,-99999.0000,-99999.0000,39.4770,-99999.0000,43.8350,33.3971,63.1592,49.6387,48.9371,43.7075,59.0562,-99999.0000,46.0957,44.1538,55.5271,44.7279,54.9533,70.8546,55.9312,61.5433,58.7371,53.7842,-99999.0000,50.7867,58.8008,52.7850,58.7371,45.2379,72.3637,-99999.0000,54.9746,-99999.0000,45.7696,43.3675,56.4200,49.1921,38.2653,-99999.0000,47.8954,34.2900,36.9685,26.5519,34.1373,-99999.0000,22.0876,-99999.0000,-99999.0000,-99999.0000,57.9296,58.8221,53.3162,65.4338,50.8504,64.8808,51.8921,54.2729,57.3342,45.8333,-99999.0000,-99999.0000,74.4896,68.3037,69.3879,66.7304,75.6162,39.6744,31.6539,41.4541,36.1395,45.0254,45.0892,38.0953,36.9260,61.2246,-99999.0000,39.7109,39.7534,40.0297,60.0979,41.3478,52.0408,46.7688
1585,2017/05/02 00:00:00,72.0875,73.1079,60.4804,61.5646,-99999.0000,40.1998,37.4575,18.2313,40.8376,65.3062,56.3350,62.6062,59.0775,61.5858,23.1930,47.5129,39.5621,47.1725,42.3933,38.1378,46.6200,45.1317,56.1650,53.3375,46.7050,42.1554,-99999.0000,-99999.0000,-99999.0000,27.2109,-99999.0000,33.0570,30.1658,45.5146,29.7194,29.6131,26.9345,29.7194,-99999.0000,45.0679,40.8588,43.9676,40.1360,43.8562,47.2150,46.1733,45.1021,43.1333,52.4021,-99999.0000,45.0679,40.5400,47.9592,40.9226,41.9217,50.4888,-99999.0000,45.8121,-99999.0000,46.8750,45.0892,50.3613,49.7025,26.2330,-99999.0000,41.7092,36.8622,34.3963,22.8529,34.3460,-99999.0000,24.5110,-99999.0000,-99999.0000,-99999.0000,58.1208,60.2042,58.3758,31.0587,37.0748,46.1733,37.1811,43.6225,36.7772,49.4046,-99999.0000,-99999.0000,57.4617,54.4854,53.5500,47.9379,60.0767,23.6607,25.4677,37.5850,23.6607,19.8554,35.3104,35.2041,27.2747,33.6310,-99999.0000,45.3446,47.5554,48.6396,52.0833,40.1438,26.8708,44.7194
1586,2017/05/03 00:00:00,41.9991,39.5741,35.9828,35.8419,-99999.0000,41.8367,37.3937,42.6020,38.2653,58.1208,49.3621,54.0392,52.2108,50.8717,25.0850,31.8240,31.9303,45.7696,50.6878,39.1794,28.9966,25.9354,31.3350,25.2551,25.9354,25.7440,-99999.0000,-99999.0000,-99999.0000,30.9311,-99999.0000,34.5025,27.0833,48.0017,32.8444,35.2041,28.1462,47.2575,-99999.0000,29.2305,26.1979,35.3572,25.5740,23.7032,70.3871,44.0475,40.4170,40.7100,36.6071,-99999.0000,35.8418,36.1182,35.7780,37.5213,33.2270,51.0648,-99999.0000,41.0848,-99999.0000,45.0467,46.4500,57.5892,48.3629,44.4729,-99999.0000,26.4668,25.3827,22.5128,17.9903,33.5247,-99999.0000,38.5629,-99999.0000,-99999.0000,-99999.0000,35.2737,32.6743,34.8427,32.5042,32.4618,45.7058,32.3980,36.3733,16.8580,32.0578,-99999.0000,-99999.0000,42.1283,43.1758,41.3903,45.9821,50.0850,30.1446,29.0178,37.9039,26.4456,24.6599,31.8452,29.3367,27.2534,33.4609,-99999.0000,36.4371,35.9481,36.9260,-99999.0000,-99999.0000,26.7219,34.1412
1587,2017/05/04 00:00:00,38.9030,38.5629,29.4217,30.6335,-99999.0000,55.5696,48.3417,59.3613,52.1258,45.9608,43.1333,50.7229,42.5596,49.0221,29.7619,37.9889,42.3683,50.5954,51.4879,33.8435,40.1573,41.9429,46.7263,40.8376,41.3478,44.2817,-99999.0000,-99999.0000,-99999.0000,29.1029,-99999.0000,32.5467,21.4923,47.5554,22.6403,24.6386,18.5162,38.9530,-99999.0000,45.5571,40.3274,55.5908,43.0058,40.5825,58.0358,44.7917,39.9956,39.2432,38.4566,-99999.0000,37.0323,37.1599,36.0332,37.7976,36.5434,43.0483,-99999.0000,33.5847,-99999.0000,47.7042,43.3038,55.4348,42.1129,34.1199,-99999.0000,39.4983,29.3922,38.4992,28.6565,26.2330,-99999.0000,18.7642,-99999.0000,-99999.0000,-99999.0000,41.7517,42.5383,41.1140,42.7721,35.4592,53.1250,40.9651,33.0145,29.6556,48.8946,-99999.0000,-99999.0000,57.0943,56.1013,52.8275,49.6175,59.5025,27.6360,26.9345,35.9056,31.0587,35.3104,39.2857,38.1803,32.7381,45.1954,-99999.0000,34.0349,35.3529,32.2917,46.8821,-99999.0000,25.4039,35.3104
1588,2017/05/05 00:00:00,27.0833,28.9328,23.0017,23.6395,-99999.0000,41.4328,37.1811,25.6074,42.5383,48.6821,42.6871,48.7246,46.4288,44.7067,28.3801,36.2458,33.9286,46.3862,42.0067,29.3580,31.6964,28.5714,38.9243,38.4566,33.7585,39.5195,-99999.0000,-99999.0000,-99999.0000,27.3810,-99999.0000,28.8478,24.8512,39.9660,35.0128,33.5672,32.7806,41.3265,-99999.0000,38.9668,36.4020,41.3903,27.7211,34.5450,39.3920,35.3529,35.5685,33.1420,32.8444,-99999.0000,32.7806,29.2517,32.0791,29.5706,31.0374,42.2408,-99999.0000,26.4456,-99999.0000,47.0025,46.4500,54.2517,53.8054,42.0279,-99999.0000,37.5213,31.5476,30.2296,23.4694,26.2117,-99999.0000,23.7245,-99999.0000,-99999.0000,-99999.0000,27.7636,26.9770,28.7415,30.0383,32.2917,41.6454,35.6930,39.9447,11.5859,38.4141,-99999.0000,-99999.0000,46.0204,46.2755,39.0944,40.1573,48.6396,14.3920,27.7636,31.3988,31.5901,30.9311,34.6133,37.9464,30.0808,45.2167,-99999.0000,36.9473,38.2015,37.8401,40.3505,-99999.0000,28.9116,35.2891
1589,2017/05/06 00:00:00,28.5714,31.4201,27.2109,24.6173,-99999.0000,33.9073,29.8257,19.2177,33.5034,51.9558,46.6838,51.5517,47.3850,48.4483,20.4082,28.4226,30.7185,38.0315,34.0561,30.0383,27.1896,25.5102,33.6097,24.4473,25.9779,33.6735,-99999.0000,-99999.0000,-99999.0000,26.0842,-99999.0000,25.5527,25.2126,29.2092,41.1352,39.2007,38.7330,37.9252,-99999.0000,29.6769,28.0400,29.2517,26.9345,26.2542,47.0025,46.9600,47.1725,45.8121,41.6454,-99999.0000,44.6217,47.1938,45.2379,48.9371,43.8775,43.1758,-99999.0000,42.8146,-99999.0000,44.6217,42.0704,54.6771,46.7900,36.5859,-99999.0000,23.5119,22.9167,21.5136,18.6863,21.3010,-99999.0000,20.1956,-99999.0000,-99999.0000,-99999.0000,37.9677,39.3920,37.9252,36.2245,37.7551,41.8792,39.9872,44.7492,18.8350,32.5680,-99999.0000,-99999.0000,50.3770,48.6183,42.1129,41.2415,49.5962,10.0553,27.5085,26.1480,24.3835,31.1012,33.7178,33.5034,28.0825,39.9872,-99999.0000,28.9541,28.4014,27.8274,42.7497,-99999.0000,29.0816,32.7594
1590,2017/05/07 00:00:00,40.3061,43.1758,36.6497,36.1395,-99999.0000,22.9804,20.4747,9.4600,20.2381,45.8546,-99999.0000,42.4321,40.2849,43.2825,12.3087,21.1735,22.0663,24.6599,30.8886,19.9907,23.8945,23.2780,27.6360,23.6395,22.0238,27.4660,-99999.0000,-99999.0000,-99999.0000,12.6913,-99999.0000,11.1607,13.5204,19.8555,20.8121,19.2177,17.1981,26.2542,-99999.0000,16.7092,15.6675,21.5986,12.2236,11.5859,35.6292,28.5714,29.1454,28.6352,31.6992,-99999.0000,26.4030,26.5093,27.6786,27.4872,24.9362,34.1199,-99999.0000,28.8630,-99999.0000,41.4966,35.9907,47.4917,39.9235,34.8935,-99999.0000,28.2525,21.7262,25.4464,18.4949,22.9055,-99999.0000,25.6803,-99999.0000,-99999.0000,-99999.0000,39.0519,41.6879,37.8614,38.3929,22.1088,27.7211,26.0629,26.9133,23.2568,25.5315,-99999.0000,-99999.0000,32.6318,31.7177,29.7407,30.3784,34.2900,9.5451,19.1326,22.8316,15.9864,24.2985,20.6633,18.0060,17.1343,24.9788,-99999.0000,43.7500,43.0696,42.1129,44.0900,-99999.0000,28.2100,38.3291
1591,2017/05/08 00:00:00,58.5033,54.1667,41.8154,46.4075,-99999.0000,38.8393,31.1650,22.8316,33.8648,54.5067,51.0668,55.2721,43.7500,52.8275,24.2134,31.9940,35.3104,44.0475,43.8987,33.4609,33.0995,30.9524,38.2653,32.2704,32.4830,39.8172,-99999.0000,-99999.0000,-99999.0000,23.2568,-99999.0000,24.9362,21.0459,41.3903,35.2466,30.2721,30.8461,40.4550,-99999.0000,28.4651,28.6777,39.9235,25.6378,23.3418,56.2925,48.1929,47.4067,48.0867,45.1317,-99999.0000,38.3291,46.4075,45.7696,47.6617,41.8579,64.3071,-99999.0000,46.7170,-99999.0000,39.7321,38.3716,49.2133,40.0297,34.9703,-99999.0000,41.5178,31.5476,37.5000,28.2950,26.2117,-99999.0000,30.8248,-99999.0000,-99999.0000,-99999.0000,51.9771,52.8487,49.6175,49.8088,35.3529,49.0646,40.5187,43.4525,26.3088,33.9923,-99999.0000,-99999.0000,49.7875,49.9363,44.1750,47.9167,52.0621,23.1930,24.5961,36.0970,26.3818,30.9949,23.9371,24.1709,21.3860,29.1667,-99999.0000,40.8588,42.4321,-99999.0000,56.2713,-99999.0000,31.7177,44.3029
1592,2017/05/09 00:00:00,64.0304,64.3283,50.2550,53.8904,-99999.0000,35.4805,28.8053,13.5204,32.6995,55.6971,49.8088,56.2713,50.0637,56.1438,17.1343,33.0357,30.8886,44.8767,47.0662,30.0383,33.5672,31.6327,41.8154,39.7109,38.7330,40.4549,-99999.0000,-99999.0000,-99999.0000,25.6590,-99999.0000,29.6769,21.5561,52.0408,31.5051,31.4838,24.6386,46.4712,-99999.0000,33.1208,33.0145,42.3258,32.2917,28.5502,49.4471,37.2024,38.8180,37.8827,40.3699,-99999.0000,34.5663,36.7347,33.1845,36.5646,32.7806,64.5196,-99999.0000,32.9081,-99999.0000,46.3008,45.6633,55.2083,44.0688,40.6463,-99999.0000,46.3433,38.8605,39.2645,33.7797,27.7423,-99999.0000,32.8444,-99999.0000,-99999.0000,-99999.0000,45.3233,49.1283,47.5979,45.7483,25.2338,40.9864,26.0204,23.9371,24.0434,37.6275,-99999.0000,-99999.0000,53.7417,50.1487,48.7883,54.3579,57.4404,21.0885,23.5757,36.7985,24.5748,26.1055,25.0887,24.0646,21.0884,33.4821,-99999.0000,30.1658,36.5009,33.2076,45.3446,-99999.0000,26.2117,38.4354
1593,2017/05/10 00:00:00,66.3692,64.7108,55.2083,57.6104,-99999.0000,31.9303,28.5927,31.4703,28.6990,58.4821,53.2525,61.1821,49.5962,59.7788,28.9263,43.5163,46.4075,54.9108,46.7900,43.8137,34.2475,36.1820,44.8979,41.7092,40.1148,50.3825,-99999.0000,-99999.0000,-99999.0000,33.8066,-99999.0000,34.1412,31.0162,43.5163,32.2066,28.9116,28.2950,32.4618,-99999.0000,41.0714,39.2857,43.6863,38.7542,34.4388,52.6788,50.4250,47.9379,47.8529,59.0350,-99999.0000,49.7663,47.0025,51.0842,48.1909,49.8938,54.5704,-99999.0000,50.3188,-99999.0000,44.2388,46.9600,57.3767,46.7050,37.2024,-99999.0000,33.5034,25.0000,24.0008,20.8333,30.2934,-99999.0000,34.1412,-99999.0000,-99999.0000,-99999.0000,54.9746,56.8879,55.6121,53.5288,37.5608,46.3221,36.8197,41.4753,17.3682,32.2704,-99999.0000,-99999.0000,50.8079,50.5317,48.8521,48.0654,55.3358,31.8878,31.3775,49.5112,36.7560,32.5680,27.2534,19.8980,20.2593,30.9736,-99999.0000,35.1616,36.5008,30.4209,54.5917,-99999.0000,32.7806,52.3596
1594,2017/05/11 00:00:00,32.6956,27.3810,-99999.0000,18.8312,-99999.0000,34.5876,27.4660,42.1342,32.7168,50.0425,44.5792,48.1079,43.7287,41.8968,37.5000,44.6004,61.1608,57.1004,49.9363,42.7508,24.6811,19.2547,27.1517,19.8767,26.6637,35.1375,-99999.0000,-99999.0000,-99999.0000,18.0485,-99999.0000,23.3766,17.1251,42.0704,23.7245,25.8291,20.8333,46.3650,-99999.0000,31.5051,33.0145,41.2415,31.7390,28.5502,47.5554,46.8750,41.1990,37.3087,29.9745,-99999.0000,33.4396,29.1704,26.7857,35.2928,29.2591,45.0974,-99999.0000,36.6810,-99999.0000,42.9459,43.3451,56.6325,45.6965,44.3657,-99999.0000,24.8725,25.7653,21.1097,20.0893,27.5085,-99999.0000,29.4643,-99999.0000,-99999.0000,-99999.0000,27.3172,30.6760,33.2270,33.3121,32.4756,47.5129,39.5741,34.7826,33.4821,24.6599,-99999.0000,-99999.0000,42.9421,42.1554,37.7338,44.8554,41.8792,24.7874,26.0204,44.2604,28.1888,22.2715,36.6709,27.2848,32.7640,49.5962,-99999.0000,35.7993,37.3512,33.9711,47.5129,-99999.0000,28.2100,39.0417
1595,2017/05/12 00:00:00,42.1554,37.9252,31.6058,32.3052,-99999.0000,35.2891,31.2288,37.6913,31.7657,47.8954,-99999.0000,42.5596,38.6480,48.0017,38.6267,47.4917,70.1529,65.9438,59.0350,32.1854,28.5714,27.1684,33.9923,33.4396,29.6769,35.8843,-99999.0000,-99999.0000,-99999.0000,27.1896,-99999.0000,31.5051,24.4898,50.8292,41.6454,40.9226,34.8214,55.3996,-99999.0000,38.1803,37.9464,54.3792,37.7551,33.8648,56.5263,45.4721,42.8783,43.3673,35.4379,-99999.0000,40.0510,34.4600,29.7194,38.3078,34.3963,63.9029,-99999.0000,43.0839,-99999.0000,34.0349,25.9779,39.5195,34.4175,26.8708,-99999.0000,41.7092,34.7364,39.1582,26.6582,27.6148,-99999.0000,27.9975,-99999.0000,-99999.0000,-99999.0000,38.4354,40.7525,36.5221,47.2342,40.0935,56.4200,43.8137,40.1573,54.3365,27.9337,-99999.0000,-99999.0000,44.7917,40.3699,45.2592,57.7804,52.3596,29.0391,29.7619,49.4683,34.1624,30.0595,42.9633,42.3471,39.3282,54.1667,-99999.0000,44.0900,45.8121,43.4950,78.6350,-99999.0000,33.4184,34.2900
1596,2017/05/13 00:00:00,82.1854,82.4404,64.8171,67.2404,-99999.0000,70.2167,58.9500,74.9575,67.3683,46.1946,43.4100,-99999.0000,39.3920,52.5721,50.9567,58.1846,84.3750,78.6779,67.1983,45.6846,48.4054,48.4483,58.9075,64.0946,60.7779,63.1379,-99999.0000,-99999.0000,-99999.0000,40.5187,-99999.0000,45.0892,34.5663,60.5654,46.0883,44.9404,38.6055,59.3750,-99999.0000,58.3758,53.2312,65.5400,54.6342,52.0621,66.0925,68.3037,62.4150,63.6904,68.1550,-99999.0000,57.0367,57.6529,60.9271,60.3317,55.8038,74.3621,-99999.0000,69.4092,-99999.0000,36.7560,37.0536,46.7900,35.4805,36.6709,-99999.0000,57.9296,48.4058,57.6954,41.7304,32.8444,-99999.0000,37.5425,-99999.0000,-99999.0000,-99999.0000,69.3879,75.4250,71.4712,63.9242,57.4192,68.3250,54.1667,60.1404,42.5808,55.7612,-99999.0000,-99999.0000,74.4046,72.2362,70.8333,72.5342,78.4862,30.3359,31.1862,53.8904,41.5816,34.9490,56.0375,47.4279,49.3408,62.3725,-99999.0000,38.3117,43.2746,-99999.0000,59.6513,-99999.0000,49.8300,49.6600
1597,2017/05/14 00:00:00,76.2755,75.4636,66.0714,66.0250,-99999.0000,57.7923,49.9768,66.4191,55.5659,48.5623,44.5037,45.7791,43.9007,45.5705,59.1373,59.2764,82.5136,77.4582,64.9905,56.8877,39.5408,40.6076,49.4205,46.5677,42.7412,53.3164,-99999.0000,-99999.0000,-99999.0000,33.1400,-99999.0000,38.7291,33.3488,47.4723,44.7356,44.0399,40.8395,51.9482,-99999.0000,47.9127,47.5186,50.6495,49.0281,45.1652,58.3718,57.8155,57.1427,55.5427,68.1355,-99999.0000,61.6186,57.1427,60.2968,61.0159,56.8414,71.9386,-99999.0000,63.9841,-99999.0000,34.9026,33.3952,39.7959,33.5575,33.5807,-99999.0000,42.3005,33.7430,36.8275,26.8785,32.4675,-99999.0000,36.9666,-99999.0000,-99999.0000,-99999.0000,71.9143,74.5132,73.6782,63.6827,49.4900,57.1427,48.5855,49.9029,38.5900,51.2059,-99999.0000,-99999.0000,73.3536,72.3332,71.6836,67.6255,73.5855,27.7697,31.7022,49.0491,34.0622,28.6642,65.3759,59.8332,63.2655,76.3682,-99999.0000,39.0074,41.0946,-99999.0000,92.2257,40.3525,51.9018,54.1745
1598,2017/05/15 00:00:00,44.0263,38.4566,37.1882,31.7657,-99999.0000,25.9141,23.0230,33.2695,34.8818,48.5121,44.3667,48.8733,42.0067,49.5112,37.3725,50.3825,51.8708,59.3963,50.0850,41.0927,31.9090,29.7194,44.2175,37.5000,34.1624,44.5792,-99999.0000,-99999.0000,-99999.0000,36.0332,-99999.0000,38.8393,18.4524,51.1692,32.8444,33.0995,27.4872,37.3299,-99999.0000,45.7483,41.0289,43.9625,42.2196,40.3912,39.3920,36.9260,32.3342,31.7436,26.6794,-99999.0000,27.3736,29.3580,26.2117,32.0791,26.3818,48.2354,-99999.0000,30.5880,-99999.0000,27.4022,26.1267,42.2408,41.4753,31.1437,-99999.0000,36.4158,38.9456,31.6752,32.2917,30.6760,-99999.0000,34.4175,-99999.0000,-99999.0000,-99999.0000,31.8452,34.2049,36.0332,32.2279,32.5680,47.1300,41.4541,25.7440,26.0842,28.4651,-99999.0000,-99999.0000,42.6233,42.0917,39.5621,43.9412,40.8376,34.0349,34.0136,49.8513,35.9694,32.0037,41.9217,37.7976,34.6301,46.0246,-99999.0000,45.0254,47.9167,45.3446,94.6217,36.6709,37.9252,35.2253
1599,2017/05/16 00:00:00,41.1352,40.6037,29.6846,28.7489,-99999.0000,50.6379,42.0279,48.2779,41.8367,31.9303,26.8070,31.0374,26.1267,32.8657,38.2440,53.8479,53.5925,65.9225,62.4575,48.2567,31.7815,34.4600,40.6888,35.3104,33.4609,45.7696,-99999.0000,-99999.0000,-99999.0000,37.3512,-99999.0000,41.6241,18.6012,58.3511,37.9464,41.2840,30.5910,59.9704,-99999.0000,38.9031,36.2882,49.2983,38.1165,37.6488,58.3758,53.2737,46.8963,47.3000,32.0153,-99999.0000,37.3725,26.5944,29.8044,20.7199,32.0366,53.4986,-99999.0000,39.8496,-99999.0000,13.2653,20.8546,29.1260,33.3758,18.2185,-99999.0000,43.4950,37.3512,39.6046,29.4855,29.9532,-99999.0000,31.9728,-99999.0000,-99999.0000,-99999.0000,31.9515,36.2882,32.9507,37.3725,40.0399,55.5271,49.4258,40.5187,-99999.0000,37.4362,-99999.0000,-99999.0000,47.2575,45.7483,46.8750,56.7600,53.1887,43.0058,40.0935,60.2467,41.9429,44.4729,42.1767,34.0349,32.9294,35.1190,-99999.0000,38.5629,42.7933,38.4566,89.4983,33.8648,36.8835,46.2158
