,Station ID,XCNAQ968,XCNAQ967,XCNAQ966,XCNAQ964,XCNAQ965,XCNAQ1276,XCNAQ1277,XCNAQ1278,XCNAQ970,XCNAQ969,XCNAQ1279,XCNAQ971,XCNAQ972,XCNAQ975,XCNAQ976,XCNAQ316,XCNAQ1132,CN_1444A,CN_1447A,CN_1440A,XCNAQ1134,CN_1446A,CN_1552A,XCNAQ1130,CN_1442A,CN_1443A,XCNAQ1131,CN_1445A,XCNAQ1133,XCNAQ1135,CN_1441A,CN_1439A,XCNAQ317,XCNAQ314,XCNAQ313,XCNAQ315,XCNAQ974,XCNAQ973,XCNAQ1230,XCNAQ979,XCNAQ980,XCNAQ981,XCNAQ977,XCNAQ978
0,Latitude,26.5506,26.5894,26.5939,26.5892,26.5917,26.2611,26.2431,26.2481,26.2498,26.2583,26.2564,26.2320,26.2443,27.3125,27.2944,27.6877,26.5153,26.5155,26.5495,26.5689,26.5659,26.5697,26.3003,26.6339,26.6343,26.4364,26.4334,26.6009,26.5918,26.6275,26.6266,26.6029,27.6869,27.7019,27.7200,27.6486,27.7231,27.7297,26.5311,26.5747,26.5665,26.2403,25.0925,25.0992
1,Longitude,104.9544,104.8475,104.8900,104.8000,104.8300,105.9606,105.9408,105.8983,105.9313,105.9608,105.9439,105.9427,105.9157,105.2864,105.3100,106.9230,106.6959,106.6948,106.6867,106.6971,106.7186,106.7164,106.8050,106.7577,106.7487,106.6554,106.6625,106.7105,106.7141,106.6255,106.6243,106.6856,106.9222,106.9242,106.9178,106.8906,109.1794,109.1916,107.8908,107.9783,107.9524,107.5228,104.9022,104.8811
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1761,2017/10/25 00:00:00,13.0527,23.7458,22.0450,50.3991,13.3762,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.3877,21.2067,-99999.0000,22.0025,-99999.0000,21.2160,19.6428,20.9184,-99999.0000,33.6097,21.1097,-99999.0000,-99999.0000,23.0017,-99999.0000,17.6786,24.0859,-99999.0000,22.1726,16.7092,21.9388,18.0910,17.2407,27.5510,36.8197,29.3367,21.2160,-99999.0000,28.9328,13.7542,19.5791
1762,2017/10/26 00:00:00,15.0722,22.4490,22.3427,44.2548,14.0306,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.7440,17.7083,-99999.0000,13.2653,-99999.0000,10.2484,15.0723,16.1934,-99999.0000,23.9796,14.3553,-99999.0000,-99999.0000,7.8618,-99999.0000,13.6692,17.3026,-99999.0000,15.2849,15.1786,21.3435,15.4124,15.4975,12.2236,26.8282,14.4643,12.2732,-99999.0000,15.3274,6.1650,12.6063
1763,2017/10/27 00:00:00,24.7236,25.0243,30.5060,38.8864,13.6480,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.4549,18.2185,-99999.0000,14.6471,-99999.0000,9.9379,20.1531,17.7509,-99999.0000,41.4153,19.9405,-99999.0000,-99999.0000,15.0085,-99999.0000,16.0077,21.9388,-99999.0000,16.2840,15.3912,24.7662,14.1234,15.7100,14.4853,25.4215,21.2675,12.2236,-99999.0000,25.1913,12.4575,16.2840
1764,2017/10/28 00:00:00,27.8699,24.3410,37.7551,46.1521,13.4566,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.5332,25.7228,-99999.0000,33.3971,-99999.0000,31.5476,36.2458,35.5655,-99999.0000,47.7467,36.3945,-99999.0000,-99999.0000,25.4081,-99999.0000,30.4422,36.7134,-99999.0000,26.6157,16.5179,22.9592,15.1148,16.1934,15.1573,29.6981,24.4898,18.5799,-99999.0000,33.9840,13.2015,16.6454
1765,2017/10/29 00:00:00,27.5723,27.8699,37.0110,55.5483,13.3503,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.2390,26.7432,-99999.0000,57.5042,-99999.0000,59.7150,60.0979,62.0538,-99999.0000,59.4600,59.2263,-99999.0000,-99999.0000,54.6983,-99999.0000,54.8046,58.1633,-99999.0000,52.0833,44.2770,50.3188,36.4796,33.4609,46.8691,54.4064,51.5733,51.4879,-99999.0000,58.6946,19.5153,21.1097
1766,2017/10/30 00:00:00,32.8657,26.5972,42.7721,58.5183,13.3078,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.1225,33.8435,-99999.0000,46.7613,-99999.0000,37.3937,53.3939,49.2983,-99999.0000,57.8871,53.1250,-99999.0000,-99999.0000,43.0568,-99999.0000,48.7671,51.0629,-99999.0000,44.6217,30.2795,40.2134,34.7577,33.3186,23.7670,40.2636,37.1783,35.3104,-99999.0000,50.1487,20.4969,23.4481
1767,2017/10/31 00:00:00,28.7628,31.9090,38.2015,51.1757,13.4141,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.2262,36.0332,-99999.0000,28.1250,-99999.0000,27.2322,25.3771,30.3359,-99999.0000,49.1071,25.4039,-99999.0000,-99999.0000,30.9311,-99999.0000,25.7228,35.9056,-99999.0000,26.7746,23.7883,37.5555,26.1905,27.2534,18.8775,34.2475,26.5944,17.3226,-99999.0000,36.8622,18.0697,19.2547
1768,2017/11/01 00:00:00,31.2288,38.9031,37.2704,62.8661,35.2273,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.5430,21.3842,-99999.0000,29.8591,-99999.0000,25.6165,28.3588,31.1437,-99999.0000,48.3204,25.3479,-99999.0000,-99999.0000,29.1454,-99999.0000,30.7010,37.3780,-99999.0000,25.7015,18.4311,35.8631,23.6182,24.1709,14.4345,30.9736,24.9362,11.5561,-99999.0000,32.3555,14.1794,15.3061
1769,2017/11/02 00:00:00,31.7436,32.7381,38.1165,51.8283,51.7858,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.0017,25.2551,-99999.0000,32.4830,-99999.0000,31.1437,32.8019,26.1009,-99999.0000,51.6583,27.8837,-99999.0000,-99999.0000,29.4460,-99999.0000,37.1173,44.8129,-99999.0000,25.6030,17.2619,29.4005,22.4490,17.9634,11.4371,24.4898,22.4258,19.2390,-99999.0000,37.6134,24.0221,24.9575
1770,2017/11/03 00:00:00,36.2245,43.7925,42.9633,65.7100,57.3767,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.2109,28.3801,-99999.0000,38.1803,-99999.0000,31.5661,35.6292,40.0177,-99999.0000,54.4365,41.4328,-99999.0000,-99999.0000,40.5825,-99999.0000,35.2679,46.6327,-99999.0000,33.0357,20.9396,33.7585,22.5978,22.8529,12.8438,25.3993,35.1772,31.1437,-99999.0000,48.2354,25.2976,34.0136
1771,2017/11/04 00:00:00,30.3146,36.3095,34.5876,68.5375,52.7000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.6708,22.5340,-99999.0000,51.8323,-99999.0000,54.1242,54.8471,56.6962,-99999.0000,58.5458,56.5475,-99999.0000,-99999.0000,51.1479,-99999.0000,50.3188,58.9925,-99999.0000,48.3417,33.2695,41.0502,33.3971,30.2154,31.3775,46.0458,51.4819,52.9550,-99999.0000,59.2855,19.8555,22.9804
1772,2017/11/05 00:00:00,34.8427,34.4600,39.2645,49.2133,56.8029,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.9141,23.4481,-99999.0000,28.6777,-99999.0000,30.3359,28.9328,29.5706,-99999.0000,54.8258,37.3087,-99999.0000,-99999.0000,29.4063,-99999.0000,28.4226,34.7152,-99999.0000,30.6760,25.6378,42.3258,25.0000,31.4201,24.6173,37.3087,32.2066,24.3835,-99999.0000,43.6863,20.0893,20.7058
1773,2017/11/06 00:00:00,37.0961,41.0289,40.0723,67.8783,57.1217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.9090,34.2374,-99999.0000,30.5637,-99999.0000,31.7177,27.9917,34.8427,-99999.0000,52.5721,32.6105,-99999.0000,-99999.0000,35.0266,-99999.0000,29.1667,37.1386,-99999.0000,30.9737,10.4337,35.6292,21.9388,21.4508,14.7534,38.0740,15.4614,16.3265,-99999.0000,30.2508,13.3097,15.7738
1774,2017/11/07 00:00:00,28.5049,32.2704,29.0817,48.4908,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.2976,18.0953,-99999.0000,19.3656,-99999.0000,16.0714,20.9849,25.4890,-99999.0000,38.3929,25.3827,-99999.0000,-99999.0000,17.3682,-99999.0000,19.8314,30.0799,-99999.0000,19.8758,16.2822,29.5253,15.1065,18.3461,8.2695,34.4175,10.8163,5.0049,-99999.0000,8.0357,8.1420,10.4259
1775,2017/11/08 00:00:00,24.7662,39.9235,39.0519,47.8704,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.5466,21.9119,-99999.0000,17.8784,-99999.0000,24.6599,18.3673,22.3603,-99999.0000,45.7908,25.1275,-99999.0000,-99999.0000,25.4677,-99999.0000,19.9405,32.8019,-99999.0000,25.8929,17.0280,36.2245,20.1956,27.4235,13.5204,39.4983,21.7444,11.4662,-99999.0000,20.9609,16.7092,17.5093
1776,2017/11/09 00:00:00,18.5587,34.8427,32.8019,44.6217,46.4002,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.0881,40.2849,-99999.0000,16.9430,-99999.0000,17.3044,15.8801,18.5374,-99999.0000,34.6174,17.2360,-99999.0000,-99999.0000,24.4685,-99999.0000,14.6684,25.6433,-99999.0000,18.6437,13.6267,29.2730,16.1140,17.9209,19.5153,40.7313,20.9609,11.6709,-99999.0000,27.3384,12.3299,16.4541
1777,2017/11/10 00:00:00,18.6012,33.1632,33.5885,53.2100,45.7058,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.3971,37.0594,-99999.0000,15.8801,-99999.0000,14.4017,18.2610,20.7058,-99999.0000,27.1104,25.5315,-99999.0000,-99999.0000,19.5153,-99999.0000,17.4320,23.1292,-99999.0000,21.3435,30.2721,-99999.0000,31.4838,31.2288,27.5732,39.5297,21.3648,17.3257,-99999.0000,19.3453,11.7560,16.5178
1778,2017/11/11 00:00:00,17.9847,33.4609,34.1837,43.6013,45.3017,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.7338,16.3265,-99999.0000,5.4634,-99999.0000,4.4430,8.2483,11.0757,-99999.0000,18.7288,12.6488,-99999.0000,-99999.0000,4.2800,-99999.0000,8.2270,6.2712,-99999.0000,9.6514,24.4260,22.2789,24.7449,23.3843,25.2763,36.7134,14.6046,10.9694,-99999.0000,15.7235,12.0110,15.3699
1779,2017/11/12 00:00:00,17.8359,32.2492,30.9736,42.5171,44.3242,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.7075,21.4073,-99999.0000,5.5272,-99999.0000,4.6343,7.8444,8.6522,-99999.0000,20.1743,7.9932,-99999.0000,-99999.0000,8.7797,-99999.0000,6.0162,7.9932,-99999.0000,7.5468,10.0552,9.3963,9.1199,8.6310,15.8588,31.9515,7.4405,4.1029,-99999.0000,7.7381,13.9146,18.6456
1780,2017/11/13 00:00:00,14.7109,27.9337,24.1284,39.1748,44.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.3852,24.3410,-99999.0000,7.8527,-99999.0000,8.4184,11.5859,12.5213,-99999.0000,15.7738,12.6275,-99999.0000,-99999.0000,7.8317,-99999.0000,9.2262,10.7568,-99999.0000,11.8197,6.6105,6.1650,4.1667,4.9690,12.5850,33.4609,8.0967,7.3980,-99999.0000,10.0765,16.4374,20.9396
1781,2017/11/14 00:00:00,14.6407,25.9141,16.9324,41.9217,40.8588,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.1624,10.6293,-99999.0000,10.3104,-99999.0000,10.7993,14.4558,16.3265,-99999.0000,14.4770,18.7925,-99999.0000,-99999.0000,7.9082,-99999.0000,13.3078,11.1580,-99999.0000,15.4392,13.1803,12.5671,12.0453,13.2440,5.8461,20.6965,18.3248,16.7037,-99999.0000,18.7500,21.3010,26.1535
1782,2017/11/15 00:00:00,18.5587,27.7424,29.1241,48.7477,30.1908,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.1136,15.2551,-99999.0000,11.3520,-99999.0000,15.9014,11.3733,12.3299,-99999.0000,31.8027,8.9073,-99999.0000,-99999.0000,19.8214,-99999.0000,8.6097,17.7934,-99999.0000,16.0715,12.0110,10.7871,12.6700,11.3095,17.5383,17.2832,12.6913,7.7381,-99999.0000,8.8648,21.0884,22.6190
1783,2017/11/16 00:00:00,20.1530,24.0008,31.2925,54.4004,25.2338,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.6650,21.5561,-99999.0000,11.6071,-99999.0000,15.1998,12.1599,13.6868,-99999.0000,35.7143,12.2227,-99999.0000,-99999.0000,16.5816,-99999.0000,10.3529,17.5383,-99999.0000,15.1148,5.8036,5.1658,8.4184,4.1242,13.1803,13.7755,6.5264,2.2109,-99999.0000,3.7628,18.2398,20.8333
1784,2017/11/17 00:00:00,13.7118,24.6811,26.1692,42.4441,24.5961,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.4651,33.0145,-99999.0000,10.2041,-99999.0000,10.2041,12.4787,13.9243,-99999.0000,17.9680,12.1386,-99999.0000,-99999.0000,11.3945,-99999.0000,11.8410,13.9031,-99999.0000,12.9889,5.6760,4.8469,3.7628,4.5493,15.3505,14.3301,10.1375,9.9490,-99999.0000,10.1616,15.9439,20.7483
1785,2017/11/18 00:00:00,12.3299,22.8529,21.9813,26.4030,20.8759,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.4524,19.8767,-99999.0000,26.8495,-99999.0000,28.7840,30.7823,32.2704,-99999.0000,34.0561,34.1412,-99999.0000,-99999.0000,26.3393,-99999.0000,30.1445,31.2288,-99999.0000,32.7806,27.4022,27.8061,28.0613,25.7440,32.8657,34.5451,28.2950,29.2942,-99999.0000,35.9361,15.9226,21.3435
1786,2017/11/19 00:00:00,10.9269,20.7270,18.4949,41.9920,21.9600,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.9235,16.8155,-99999.0000,5.8036,-99999.0000,6.3946,9.0136,11.5221,-99999.0000,20.0835,13.9031,-99999.0000,-99999.0000,6.3775,-99999.0000,8.9286,6.4838,-99999.0000,9.6726,15.6675,14.9447,15.0085,15.5825,24.6386,26.8708,17.4745,17.1556,-99999.0000,24.8299,8.5672,13.5842
1787,2017/11/20 00:00:00,10.5017,19.7125,15.7525,25.6655,20.3869,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.2593,22.0451,-99999.0000,20.3444,-99999.0000,23.4977,23.0655,25.3827,-99999.0000,27.6573,25.0425,-99999.0000,-99999.0000,20.1420,-99999.0000,21.3648,19.4940,-99999.0000,23.2781,17.8793,18.2398,16.8155,17.5383,13.4597,14.2007,23.9130,24.4260,-99999.0000,29.5281,6.6105,11.9473
1788,2017/11/21 00:00:00,12.9547,22.3852,-99999.0000,21.6060,24.1709,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.9974,28.5270,-99999.0000,12.9870,-99999.0000,13.9668,15.0510,18.8775,-99999.0000,27.2959,18.7075,-99999.0000,-99999.0000,14.7747,-99999.0000,17.0918,19.5578,-99999.0000,16.9033,7.1207,8.2908,8.2742,6.4838,9.1837,13.5842,20.1105,14.3966,-99999.0000,34.6088,5.4847,11.2910
1789,2017/11/22 00:00:00,13.4566,32.2959,22.8692,36.1182,32.5643,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.4351,29.6846,-99999.0000,16.9295,-99999.0000,18.7075,18.4099,21.1522,-99999.0000,37.3299,21.0459,-99999.0000,-99999.0000,20.0255,-99999.0000,17.9237,18.1455,-99999.0000,17.3257,13.3503,13.9751,12.7126,11.4241,11.4583,18.1973,31.7214,31.4201,-99999.0000,41.7304,6.5883,13.5204
1790,2017/11/23 00:00:00,14.6850,31.7815,26.5093,47.2713,31.6539,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.4872,28.3014,-99999.0000,23.8945,-99999.0000,26.9345,21.5486,28.0612,-99999.0000,37.8614,28.3718,-99999.0000,-99999.0000,27.3384,-99999.0000,26.9133,28.0612,-99999.0000,26.9345,22.0275,25.3827,22.2937,22.1939,14.6896,16.2840,31.9654,32.3615,-99999.0000,41.2628,14.9956,20.7631
1791,2017/11/24 00:00:00,10.8844,21.1310,16.0603,26.5519,22.4722,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.6910,15.6887,-99999.0000,12.8827,-99999.0000,11.8738,16.0289,17.3469,-99999.0000,22.4722,17.6020,-99999.0000,-99999.0000,13.3716,-99999.0000,15.0935,15.4762,-99999.0000,17.6658,10.1828,11.3095,8.4960,8.5182,9.3168,13.1544,13.5629,11.2477,-99999.0000,23.1930,10.0128,13.5842
1792,2017/11/25 00:00:00,10.7568,23.0017,20.3231,28.5927,23.4056,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.0380,30.1445,-99999.0000,15.1786,-99999.0000,16.3033,18.8775,20.0532,-99999.0000,36.0757,23.3844,-99999.0000,-99999.0000,16.8367,-99999.0000,22.9167,25.6590,-99999.0000,21.8112,17.2832,23.3418,17.9634,16.3053,14.2857,15.5825,15.4519,14.2192,-99999.0000,20.2458,4.0151,8.5884
1793,2017/11/26 00:00:00,21.0737,-99999.0000,25.7440,31.7602,26.0629,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.1973,-99999.0000,15.1065,-99999.0000,19.6216,17.5595,16.2156,-99999.0000,46.1946,15.5612,-99999.0000,-99999.0000,26.0842,-99999.0000,17.8146,28.4651,-99999.0000,21.1310,14.6258,36.3520,15.6250,22.5765,14.7031,16.2628,18.6346,13.4802,-99999.0000,20.3194,11.5008,13.8199
1794,2017/11/27 00:00:00,20.8971,25.1020,21.9388,34.9065,21.1735,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.0876,25.1488,-99999.0000,19.0772,-99999.0000,26.6369,20.1531,20.0893,-99999.0000,-99999.0000,23.8308,-99999.0000,-99999.0000,30.3340,-99999.0000,19.4728,30.7823,-99999.0000,28.1462,19.8536,27.6573,25.8503,16.4818,8.7160,13.4566,25.7320,10.5230,-99999.0000,30.1233,10.5812,13.1590
1795,2017/11/28 00:00:00,11.3520,18.7888,18.2786,32.2704,14.9447,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.1692,28.4383,-99999.0000,7.4830,-99999.0000,7.0153,9.9157,9.1199,-99999.0000,18.2398,10.2253,-99999.0000,-99999.0000,6.5689,-99999.0000,8.9711,8.7160,-99999.0000,10.7839,12.5638,13.3540,10.7808,11.6497,17.1343,23.4269,16.0502,12.6886,-99999.0000,14.4132,9.0986,12.1340
1796,2017/11/29 00:00:00,16.9005,22.4065,23.4694,28.8053,20.3194,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.1243,24.0018,-99999.0000,9.1624,-99999.0000,11.7985,11.5009,11.0757,-99999.0000,23.8308,12.6275,-99999.0000,-99999.0000,12.7329,-99999.0000,12.0130,11.9260,-99999.0000,13.9243,8.5459,12.3780,8.4396,6.7815,27.9124,32.9295,18.1122,14.6046,-99999.0000,14.0816,7.7168,12.7806
1797,2017/11/30 00:00:00,17.6020,25.0425,24.1709,33.4184,16.6029,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.3410,26.6157,-99999.0000,20.6633,-99999.0000,25.0638,24.3835,23.8021,-99999.0000,27.5298,29.0353,-99999.0000,-99999.0000,20.1105,-99999.0000,25.9740,23.7245,-99999.0000,27.4119,19.0476,20.8758,19.3665,19.4303,30.8036,33.4184,26.7857,25.2976,-99999.0000,33.2695,10.3316,17.5093
1798,2017/12/01 00:00:00,10.0510,17.8571,15.6463,21.5349,10.0128,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,10.7355,11.6419,-99999.0000,19.9617,-99999.0000,21.9610,26.1267,26.0204,-99999.0000,25.9509,30.7010,-99999.0000,-99999.0000,19.3027,-99999.0000,25.5315,24.5961,-99999.0000,29.5493,17.5808,17.3044,17.3044,16.9430,24.5748,27.0852,19.4515,17.7296,-99999.0000,27.4235,8.5672,15.0935
1799,2017/12/02 00:00:00,10.3529,15.1785,16.6242,23.8945,10.6718,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,5.3784,7.2760,-99999.0000,3.8690,-99999.0000,3.2525,5.2508,4.1667,-99999.0000,17.4165,7.7806,-99999.0000,-99999.0000,5.5697,-99999.0000,4.4063,3.7202,-99999.0000,5.7823,10.3529,9.6726,9.0561,8.1632,8.6735,11.5221,8.9073,6.5264,-99999.0000,11.6681,8.4396,15.5187
1800,2017/12/03 00:00:00,15.0935,21.9620,17.6020,20.2168,12.3725,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.1990,19.6429,-99999.0000,4.2517,-99999.0000,4.4855,6.2288,4.4218,-99999.0000,10.5655,4.9745,-99999.0000,-99999.0000,3.8691,-99999.0000,5.4847,6.6114,-99999.0000,6.5476,4.8470,6.9303,3.7840,2.7849,7.4405,10.2466,3.8729,-99999.0000,-99999.0000,4.9958,7.3555,14.6471
1801,2017/12/04 00:00:00,18.4311,24.9575,18.2343,23.6469,14.0944,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.1148,17.9680,-99999.0000,14.1157,-99999.0000,17.8571,18.9838,18.5162,-99999.0000,22.8954,23.7458,-99999.0000,-99999.0000,10.8696,-99999.0000,18.3461,18.6650,-99999.0000,21.2797,13.9308,18.4524,14.8385,13.9973,31.5264,29.9958,20.8518,22.3275,-99999.0000,23.4269,6.1447,14.2432
1802,2017/12/05 00:00:00,11.6284,22.3427,15.7276,20.1318,12.4667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.8146,21.4498,-99999.0000,24.1792,-99999.0000,33.7585,22.7373,28.2467,-99999.0000,43.3887,30.4847,-99999.0000,-99999.0000,32.3767,-99999.0000,25.1913,33.1420,-99999.0000,31.4108,30.3997,35.9139,32.6309,28.9328,45.1742,51.7858,34.5663,24.3567,-99999.0000,42.0492,9.5238,15.2173
1803,2017/12/06 00:00:00,10.5868,18.4949,15.1730,18.5892,12.9769,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,8.1189,9.8935,-99999.0000,9.2262,-99999.0000,12.4787,9.0986,10.1403,-99999.0000,31.7602,10.5868,-99999.0000,-99999.0000,14.3070,-99999.0000,6.8767,12.0231,-99999.0000,13.3503,15.0297,14.0944,16.4541,15.9439,17.5170,22.7466,22.5553,15.1573,-99999.0000,23.7883,12.2874,18.4311
1804,2017/12/07 00:00:00,10.6080,24.2236,21.8112,21.4286,11.0332,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.5187,19.9830,-99999.0000,12.5000,-99999.0000,13.9668,13.3291,15.9050,-99999.0000,25.1701,16.6815,-99999.0000,-99999.0000,13.4992,-99999.0000,12.6063,15.7313,-99999.0000,15.1573,12.8189,13.2653,12.2893,14.0731,13.0527,16.1140,23.5544,20.2594,-99999.0000,22.1726,5.9949,12.1599
1805,2017/12/08 00:00:00,12.8316,20.0255,17.6871,18.5799,10.7568,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.3733,14.1369,-99999.0000,25.9992,-99999.0000,30.5013,28.6352,32.3342,-99999.0000,40.5896,37.7551,-99999.0000,-99999.0000,30.7185,-99999.0000,31.6114,32.6743,-99999.0000,33.1845,24.9150,27.2321,26.1480,25.3826,10.2041,15.8607,28.2525,26.8920,-99999.0000,34.4600,4.3155,11.6681
1806,2017/12/09 00:00:00,17.9422,24.1284,19.8342,21.7170,11.0332,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.5195,16.9005,-99999.0000,18.4099,-99999.0000,24.2772,18.1012,21.4286,-99999.0000,-99999.0000,24.4260,-99999.0000,-99999.0000,30.2721,-99999.0000,20.1743,29.8895,-99999.0000,25.9991,15.0297,27.2322,17.1769,14.6684,18.6012,18.2185,28.0400,15.6037,-99999.0000,36.4020,6.7815,11.5955
1807,2017/12/10 00:00:00,27.9975,28.8478,21.5173,21.4852,22.5821,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.1173,39.2007,-99999.0000,21.2955,-99999.0000,27.1896,23.3631,23.8308,-99999.0000,34.2262,29.4643,-99999.0000,-99999.0000,27.6998,-99999.0000,23.7670,29.1029,-99999.0000,26.9133,10.5230,16.4753,11.9898,12.4575,13.4566,16.5391,39.6259,34.5025,-99999.0000,45.9396,3.4864,7.7168
1808,2017/12/11 00:00:00,11.8410,31.6548,24.4473,18.7415,29.0604,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,10.6293,12.9464,-99999.0000,19.4303,-99999.0000,27.1258,17.6233,16.0927,-99999.0000,50.1275,32.5893,-99999.0000,-99999.0000,35.6505,-99999.0000,15.7738,20.9821,-99999.0000,24.1709,35.0044,36.8410,28.4014,29.7027,27.2321,28.7840,29.6846,22.4490,-99999.0000,31.0799,13.9530,21.3860
