,Station ID,XCNAQ1054,XCNAQ1053,CN_1476A,XCNAQ1300,CN_1477A,CN_1478A,CN_1475A,CN_1479A,XCNAQ532,XCNAQ1220,XCNAQ533,XCNAQ1035,XCNAQ1037,XCNAQ1036,XCNAQ1050,XCNAQ1049,XCNAQ1043,XCNAQ1042,XCNAQ1046,XCNAQ1048,XCNAQ1047,XCNAQ1040,XCNAQ1041,XCNAQ1038,XCNAQ1039,XCNAQ1055,XCNAQ1034,XCNAQ1033,XCNAQ340,XCNAQ1044,XCNAQ1045,XCNAQ342,XCNAQ1299,XCNAQ341,XCNAQ477,XCNAQ1052,XCNAQ1051,XCNAQ1231
0,Latitude,35.5997,35.6039,36.1031,36.1058,35.9400,36.0725,36.0756,36.0464,39.7710,39.7977,39.8578,34.3469,34.5653,34.5814,35.5974,35.5713,35.5304,35.5461,35.7289,35.7067,35.5236,38.9467,38.9388,37.9311,37.9358,35.0003,36.5481,36.5458,38.4911,39.7460,39.7294,38.5061,38.5253,38.5247,38.5339,33.3841,33.3260,33.3825
1,Longitude,103.2064,103.2139,103.6310,103.7583,104.1480,103.8409,103.7120,103.8310,98.2908,98.2672,98.2542,106.0050,105.8614,105.7281,104.6169,104.6228,106.7066,106.6692,107.6831,107.6364,107.6406,100.4686,100.4497,102.6219,102.6469,102.9050,104.1731,104.1731,102.1911,98.5090,98.5023,102.1708,102.1864,102.1878,102.1725,104.9336,105.0822,104.9338
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1894,2018/03/07 00:00:00,74.0417,69.6250,181.4348,-99999.0000,185.8750,173.8696,202.5455,191.0833,112.9167,94.9167,-99999.0000,96.2174,143.8750,158.9565,202.3750,189.9167,100.5833,92.1250,96.0833,90.2174,99.5833,161.5417,135.6957,143.8636,155.5909,78.6522,141.1250,149.2917,-99999.0000,142.0909,149.2609,77.6522,-99999.0000,68.6667,50.6957,-99999.0000,54.2174,60.2500
1895,2018/03/08 00:00:00,62.4167,70.9583,114.5455,-99999.0000,93.6087,131.5000,143.6667,137.9167,74.8333,58.5000,-99999.0000,63.1250,109.7826,111.9167,132.9583,118.8750,111.3333,87.2917,113.2500,109.9167,119.3750,93.2917,77.3333,94.7273,113.9583,65.2174,107.4583,126.0000,-99999.0000,108.9583,90.1364,93.7083,-99999.0000,97.5000,76.7917,-99999.0000,-99999.0000,48.3750
1896,2018/03/09 00:00:00,57.8333,63.5000,117.0909,-99999.0000,64.5417,124.0833,158.5833,112.1250,85.2917,66.9583,-99999.0000,41.5417,106.3333,93.0833,97.8333,94.1250,121.5417,97.2917,104.0833,96.3750,102.4167,138.3333,106.4583,100.2381,120.2083,57.7917,88.5000,101.8750,-99999.0000,118.5833,106.3333,102.9583,-99999.0000,105.0000,80.2083,-99999.0000,42.5500,56.1250
1897,2018/03/10 00:00:00,67.5455,68.7500,116.2917,-99999.0000,64.0417,110.4583,140.0000,100.7500,53.8333,52.1250,-99999.0000,54.7917,128.4583,110.3333,97.8333,87.2083,116.0833,71.5000,97.6522,94.9583,101.0417,98.0417,72.1667,111.9583,126.0435,70.1250,82.0417,96.7083,-99999.0000,97.7500,83.1250,128.2083,-99999.0000,143.7917,103.4583,-99999.0000,65.3333,78.5833
1898,2018/03/11 00:00:00,56.9167,63.0000,138.2609,-99999.0000,69.7083,128.6667,167.0833,136.5833,92.4167,77.5000,-99999.0000,34.1250,118.3913,96.0000,90.2083,95.0000,135.9565,86.7500,99.0417,97.5000,96.5833,116.2083,92.7500,94.6250,98.0417,59.7917,106.3636,109.5417,-99999.0000,129.0833,117.1250,91.5417,-99999.0000,109.0000,81.9583,-99999.0000,56.0000,61.0833
1899,2018/03/12 00:00:00,61.2174,74.9167,133.3478,-99999.0000,61.4167,141.7083,178.7917,130.7917,87.4348,97.2917,-99999.0000,41.0417,89.7500,84.8333,89.2273,98.7917,103.6957,77.1250,86.5000,80.1250,83.7083,134.5833,106.5833,111.2083,122.5000,58.7083,102.4783,103.8333,-99999.0000,153.2083,142.2083,102.9167,-99999.0000,115.0000,79.9565,-99999.0000,56.8750,62.6250
1900,2018/03/13 00:00:00,44.3333,56.7391,125.4167,-99999.0000,46.7500,117.5000,159.0000,115.2727,91.8750,99.0476,-99999.0000,31.3913,109.2500,91.0417,64.6667,60.3000,70.1364,43.0435,55.1818,57.0000,64.1667,133.7083,93.3043,109.8333,117.9167,58.8750,123.0833,116.6522,-99999.0000,152.6957,139.6250,111.4167,-99999.0000,150.6667,102.4348,-99999.0000,49.0833,65.7826
1901,2018/03/14 00:00:00,40.0870,45.7500,114.5833,-99999.0000,52.1739,158.2857,142.0455,119.8333,130.7083,119.3043,-99999.0000,34.4783,134.7826,119.8696,76.9583,75.1667,92.7391,64.1667,76.2500,82.4091,96.8333,140.5217,120.8333,321.0000,343.3000,57.0833,147.7500,157.4583,-99999.0000,170.6522,163.7273,256.7368,-99999.0000,255.4500,201.5500,-99999.0000,53.2083,60.4583
1902,2018/03/15 00:00:00,151.7826,101.7083,353.6364,-99999.0000,369.5455,372.4167,375.8750,361.7917,-99999.0000,-99999.0000,-99999.0000,44.6667,125.1304,124.7083,113.1364,131.6250,230.7083,208.8750,208.9091,180.0833,176.8750,743.7083,543.9583,761.4118,769.5000,106.9583,394.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,750.6842,-99999.0000,717.2500,630.7727,-99999.0000,68.0833,82.5417
1903,2018/03/16 00:00:00,191.1250,127.0417,363.6500,-99999.0000,314.7500,400.7917,407.0417,380.7083,308.3750,347.2083,-99999.0000,41.4091,136.0000,129.4583,170.7083,182.4348,120.5000,105.0417,107.7500,116.9167,110.0435,414.3333,321.4583,449.1250,482.5833,87.0417,425.9583,-99999.0000,-99999.0000,338.7391,353.7917,436.0000,-99999.0000,438.7143,353.9583,-99999.0000,40.3125,48.8333
1904,2018/03/17 00:00:00,292.6522,240.7391,368.6522,-99999.0000,379.6667,387.7917,379.8750,385.5417,401.2083,427.5833,-99999.0000,77.5455,83.4167,93.4583,380.7500,371.6250,106.5417,131.0417,68.3182,69.5909,79.9000,469.2083,372.6667,337.7083,352.0417,222.7917,355.2083,-99999.0000,-99999.0000,393.1304,413.9130,315.4167,-99999.0000,321.3333,248.4348,-99999.0000,101.7000,74.9583
1905,2018/03/18 00:00:00,253.1250,285.3750,288.3913,-99999.0000,319.8333,313.0000,297.6667,303.5417,318.9048,314.2381,-99999.0000,141.4583,163.8750,181.2917,279.0833,264.8333,150.0417,156.5417,104.0417,120.1765,97.8750,384.0417,286.8750,358.9167,366.0000,161.5417,283.7917,279.3333,-99999.0000,368.0455,407.4091,340.2917,-99999.0000,330.1250,286.2083,-99999.0000,161.6667,163.5833
1906,2018/03/19 00:00:00,208.8571,224.5455,244.8261,-99999.0000,204.1739,267.9130,242.0870,275.2917,261.2000,-99999.0000,-99999.0000,78.5833,94.6667,113.3043,230.9130,213.9167,87.4545,84.1429,77.0833,85.8261,75.7500,704.7647,606.8500,383.5238,377.2381,192.6667,246.5909,256.5500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,561.8500,-99999.0000,129.0833,127.8333
1907,2018/03/20 00:00:00,261.0417,270.5000,260.9167,-99999.0000,280.6250,298.2500,262.9167,287.0000,93.7391,120.6522,-99999.0000,153.4783,246.1818,218.6667,242.5417,230.0833,260.1250,265.6250,218.5000,195.2083,208.7826,426.8333,325.0000,369.3333,385.8333,210.5000,308.0000,288.1818,-99999.0000,168.3182,161.5909,482.0476,-99999.0000,408.4783,365.7273,-99999.0000,116.0000,112.0833
1908,2018/03/21 00:00:00,220.1250,233.9167,195.0455,-99999.0000,152.7500,193.5217,199.9091,196.9167,46.0000,54.4348,-99999.0000,130.9167,235.7917,200.6087,170.6667,157.0417,150.7083,131.7083,166.2083,155.3750,154.6667,108.7083,103.9583,105.7917,109.5000,146.9167,184.5000,183.6250,-99999.0000,81.7500,73.0000,100.2609,-99999.0000,99.2917,74.7500,-99999.0000,81.5000,97.9583
1909,2018/03/22 00:00:00,110.2174,124.4091,126.9000,-99999.0000,99.6522,146.3478,157.6522,131.0000,46.9565,58.3043,-99999.0000,66.5714,172.2273,157.2174,122.3913,109.3043,118.1579,105.8750,110.6957,108.1818,100.6087,96.8696,86.0588,71.2381,85.8696,74.7917,97.0000,111.5417,-99999.0000,88.1739,80.5000,67.1818,-99999.0000,69.8095,48.3913,-99999.0000,61.5217,66.8261
1910,2018/03/23 00:00:00,60.0417,69.4583,84.6364,-99999.0000,56.0417,105.9583,114.0833,103.7083,49.5000,50.3750,-99999.0000,51.0833,165.7083,120.5000,85.8333,85.3750,80.7083,70.0870,87.4583,78.5000,85.2500,74.5833,78.6471,70.3750,78.3500,68.0833,74.7500,78.8333,-99999.0000,80.5417,77.1250,48.9167,-99999.0000,66.4762,45.9545,-99999.0000,58.4583,73.3750
1911,2018/03/24 00:00:00,64.2941,93.6250,103.2273,-99999.0000,74.9583,123.6667,141.7500,108.9583,74.6250,87.4583,-99999.0000,43.1250,106.0000,89.2917,84.0000,-99999.0000,83.8261,74.3333,87.3333,92.5417,85.9167,111.8636,126.4167,169.3750,176.8750,75.5417,115.8333,-99999.0000,-99999.0000,120.2917,114.4783,175.4167,-99999.0000,176.2083,138.9583,-99999.0000,51.5000,58.9583
1912,2018/03/25 00:00:00,60.0526,90.7083,151.8636,-99999.0000,107.2500,167.4583,185.5833,155.9167,206.0000,257.9565,-99999.0000,36.1364,104.6250,80.2917,107.6667,110.3636,95.2917,93.5833,94.5417,93.0000,99.2500,235.3333,262.9583,223.2083,251.4167,71.5000,152.2500,171.9474,-99999.0000,263.7143,271.3810,209.1250,-99999.0000,197.0000,167.2083,-99999.0000,26.6250,38.4167
1913,2018/03/26 00:00:00,102.0833,121.1250,222.2500,-99999.0000,242.1667,252.9167,247.9583,247.1250,178.7826,182.4583,-99999.0000,78.0833,188.7083,154.1250,240.3333,222.0417,172.9583,160.3333,162.9167,161.0000,170.0833,160.1250,179.1250,226.2917,237.3333,95.9583,276.0417,274.3750,-99999.0000,280.5000,263.0000,124.9583,-99999.0000,120.3913,109.7083,-99999.0000,69.1818,87.7083
1914,2018/03/27 00:00:00,63.8095,86.0000,161.3333,-99999.0000,123.1250,198.1667,207.2083,198.4783,181.7917,195.3478,-99999.0000,54.5217,129.5000,122.2500,121.7083,123.0833,135.7083,110.9565,160.5000,149.2273,159.0417,159.1053,159.3750,171.2500,179.1667,93.0000,163.9167,183.0417,-99999.0000,247.7826,252.7083,145.3750,-99999.0000,144.4167,125.3333,-99999.0000,56.1250,61.4583
1915,2018/03/28 00:00:00,65.2083,75.0417,148.6667,-99999.0000,98.7083,164.6957,172.3636,133.7917,136.1667,143.4583,-99999.0000,37.7500,107.2174,79.6087,104.2917,97.0000,95.2917,64.8333,99.7727,96.1250,105.6667,192.9583,190.7917,165.4583,181.4545,89.8750,146.9167,162.0417,-99999.0000,203.1667,228.9091,193.9583,-99999.0000,193.4167,168.3333,-99999.0000,55.7917,60.0833
1916,2018/03/29 00:00:00,96.0417,103.7500,282.5909,-99999.0000,124.1739,263.2083,322.8750,223.7917,274.1250,284.4783,-99999.0000,27.5217,66.6667,61.0000,101.6250,119.2500,124.2500,117.6250,111.3333,122.0417,117.1818,421.2917,380.3043,570.3636,594.1250,73.5000,327.1304,338.4583,-99999.0000,268.2632,303.8571,440.9167,-99999.0000,429.7917,375.9583,-99999.0000,43.1739,61.2727
1917,2018/03/30 00:00:00,141.9167,153.9583,224.1250,-99999.0000,149.7083,204.3333,225.0833,196.7917,210.4444,272.1176,-99999.0000,43.5238,81.5417,82.2083,116.7917,106.2917,146.2917,146.4167,87.0417,88.4583,87.9167,239.0000,231.5000,200.8571,211.6190,128.8333,236.6250,228.5417,-99999.0000,248.6111,249.5556,199.5500,-99999.0000,185.8500,200.3333,-99999.0000,29.8333,43.8696
1918,2018/03/31 00:00:00,247.0435,286.3043,246.8261,-99999.0000,232.9583,253.9583,258.7917,252.0000,145.7083,144.9583,-99999.0000,143.3750,196.5833,190.7500,229.7917,222.2917,288.7917,259.5000,275.4583,259.2500,265.2917,121.5833,147.4583,179.3684,181.0417,112.5000,278.5833,220.5417,-99999.0000,201.0000,221.5652,153.6250,-99999.0000,125.2083,106.8261,-99999.0000,81.5417,79.0417
1919,2018/04/01 00:00:00,125.7368,161.3684,178.3158,-99999.0000,143.2632,211.0000,-99999.0000,179.6316,127.1053,147.0526,-99999.0000,90.9474,148.1579,143.8333,135.5263,123.0000,175.9583,144.2917,212.0526,206.2105,215.1579,67.6316,100.6316,83.1765,103.4737,85.0000,209.2083,148.0870,-99999.0000,198.2105,289.0417,92.2632,-99999.0000,92.7895,70.7368,-99999.0000,66.2105,80.2105
1920,2018/04/02 00:00:00,103.5000,119.6667,205.9167,-99999.0000,165.6250,214.5417,231.0833,201.9583,118.6957,107.6957,-99999.0000,70.3333,158.2083,130.2500,123.0833,98.3750,166.0417,131.4167,145.9583,141.5417,148.2500,116.9167,116.5833,202.9091,210.9167,58.5000,255.1667,260.9500,-99999.0000,96.0909,100.7083,144.8750,-99999.0000,142.5833,119.1667,-99999.0000,61.5833,70.7500
1921,2018/04/03 00:00:00,304.3333,313.9565,316.9091,-99999.0000,367.2500,342.1250,334.3333,333.8696,109.4583,140.3913,-99999.0000,128.0870,213.7083,185.8750,318.9583,304.1667,296.5417,274.1667,369.7083,331.2273,374.2917,107.5000,107.2917,207.5417,209.2083,177.1250,313.4583,315.8750,-99999.0000,118.0417,125.2917,148.7500,-99999.0000,151.0833,129.1739,-99999.0000,66.6667,78.2917
1922,2018/04/04 00:00:00,-99999.0000,343.8235,455.8824,-99999.0000,461.5294,490.8824,472.6000,447.3125,183.5217,226.6957,-99999.0000,96.8636,178.6250,180.7826,418.3889,469.8889,244.5217,284.1667,200.5909,210.4167,211.7917,330.7391,357.5909,324.2222,338.4444,282.5882,444.1250,464.5625,-99999.0000,220.4762,236.4091,436.6000,-99999.0000,466.5714,376.0000,-99999.0000,-99999.0000,69.0435
1923,2018/04/05 00:00:00,247.0417,235.0833,294.5000,-99999.0000,284.8636,299.4583,288.1304,292.3750,112.4583,120.2500,-99999.0000,212.3750,264.7391,254.0833,302.9091,273.2500,310.5833,298.6667,330.2609,300.5417,299.8182,165.6667,171.0000,275.6667,291.3750,224.3750,312.0000,303.0417,-99999.0000,110.5909,132.6957,280.1739,-99999.0000,299.2500,232.1250,-99999.0000,-99999.0000,132.9565
1924,2018/04/06 00:00:00,163.9583,173.4583,186.6522,-99999.0000,150.5833,198.4167,175.1500,185.4583,84.7083,87.3333,-99999.0000,120.3333,179.6250,147.4167,157.5417,156.5417,83.4583,78.9583,124.6667,118.7083,113.7917,71.2174,94.2083,148.0833,153.2500,84.8750,128.8333,136.6250,-99999.0000,103.2500,119.0417,98.4583,-99999.0000,101.2174,76.5417,-99999.0000,149.2000,192.0667
1925,2018/04/07 00:00:00,114.4583,128.4167,165.0417,-99999.0000,80.9167,165.5833,163.5000,169.7083,54.3750,84.2500,-99999.0000,66.3750,126.6250,112.8750,94.8333,100.9444,70.3913,65.1667,73.7500,69.2917,76.1250,48.2917,73.1739,78.9167,93.9583,70.5417,126.0417,120.8261,-99999.0000,77.2500,78.8750,74.9583,-99999.0000,69.3478,59.1250,-99999.0000,83.5000,79.5789
1926,2018/04/08 00:00:00,98.7917,123.9545,147.6087,-99999.0000,75.6818,169.1667,151.5833,183.9583,315.6250,316.5833,-99999.0000,66.0833,111.5000,107.5000,97.4583,83.3889,92.0000,75.8750,92.8636,78.9167,83.6250,208.1667,196.1250,95.8750,107.9167,67.7500,108.7083,115.9583,-99999.0000,367.0417,409.5833,150.1250,-99999.0000,151.0833,146.7083,-99999.0000,68.2083,74.1667
1927,2018/04/09 00:00:00,313.6667,368.2500,452.2273,-99999.0000,399.8696,474.7273,473.9091,490.4348,205.0000,218.7917,-99999.0000,64.6087,121.7500,114.0417,303.5417,299.4091,217.7083,213.3750,277.9583,286.6190,259.4167,229.2917,227.0417,368.1667,371.5833,103.0435,367.1500,366.1500,-99999.0000,235.0417,259.9167,295.8696,-99999.0000,310.2609,262.8750,-99999.0000,75.3333,88.0000
1928,2018/04/10 00:00:00,473.9167,488.7826,303.4091,-99999.0000,310.2500,385.9583,348.7917,361.3182,85.8750,90.6818,-99999.0000,139.3478,202.7500,189.2083,289.4167,285.7083,159.3750,-99999.0000,-99999.0000,232.1364,240.3333,122.0417,123.0000,137.1667,128.9167,337.3478,227.8750,241.5833,-99999.0000,105.1667,125.6667,80.7083,-99999.0000,94.1250,86.6522,-99999.0000,193.3750,222.2083
1929,2018/04/11 00:00:00,247.5833,272.8261,216.0909,-99999.0000,205.7500,276.9130,235.7619,253.3333,123.1667,144.7083,-99999.0000,137.9565,257.3810,235.3684,174.1667,178.4167,198.0500,-99999.0000,204.5714,219.0000,218.5909,122.1250,128.8750,148.0000,161.0000,191.9167,209.5417,234.3750,-99999.0000,149.7083,154.2273,100.2174,-99999.0000,90.6667,80.3750,-99999.0000,-99999.0000,109.5217
1930,2018/04/12 00:00:00,81.0417,89.0417,125.9048,-99999.0000,123.5000,126.9167,122.6250,125.2917,156.9167,195.8333,-99999.0000,74.0000,46.3636,55.7143,98.4167,105.8571,-99999.0000,-99999.0000,21.1250,-99999.0000,-99999.0000,205.4348,199.9167,181.3636,207.5833,78.9474,-99999.0000,248.8636,-99999.0000,220.6667,214.8333,199.5714,-99999.0000,153.1500,227.1304,-99999.0000,-99999.0000,29.6957
1931,2018/04/13 00:00:00,86.3750,97.2500,151.8696,-99999.0000,171.0833,164.2500,182.2381,172.3750,48.4167,53.0417,-99999.0000,71.6364,96.5000,94.0833,148.1667,136.9167,142.7500,-99999.0000,95.3750,93.5417,96.6087,55.1304,79.7619,112.6250,118.8333,26.1053,162.6667,171.9167,-99999.0000,65.4583,75.1667,92.0000,-99999.0000,97.8750,84.8750,-99999.0000,54.1818,49.6957
1932,2018/04/14 00:00:00,91.9583,123.0417,144.5000,-99999.0000,94.5833,135.9583,137.6250,137.3043,57.7500,64.9583,-99999.0000,43.3333,91.0833,87.6667,89.8333,91.8947,75.8750,-99999.0000,128.0417,110.6500,131.1667,48.0417,65.7917,97.7917,102.0417,35.3750,104.7500,111.9375,-99999.0000,79.6818,93.5909,81.2500,-99999.0000,106.5417,77.9583,-99999.0000,58.2917,72.7500
1933,2018/04/15 00:00:00,97.3333,128.1250,114.3913,-99999.0000,73.7826,138.1250,129.0435,139.6364,50.7500,62.6250,-99999.0000,31.4167,89.0000,70.7083,92.4167,86.6667,108.2500,-99999.0000,-99999.0000,86.0000,87.9167,46.0435,56.1667,73.6250,88.4583,67.7917,106.7500,116.7083,-99999.0000,73.5000,78.5000,57.2917,-99999.0000,56.6667,53.0417,-99999.0000,42.1053,54.2917
1934,2018/04/16 00:00:00,75.3333,103.5417,126.3636,-99999.0000,52.7727,141.4583,144.2500,167.7391,59.2609,67.7917,-99999.0000,38.1250,85.7917,64.5833,80.3333,78.6667,85.0417,68.2273,91.1739,95.2500,93.9583,53.1250,66.0000,87.7083,93.1250,64.7500,76.5833,89.3750,-99999.0000,88.0909,91.9167,95.0870,-99999.0000,91.6087,77.5833,-99999.0000,40.5909,47.8333
1935,2018/04/17 00:00:00,72.3750,90.2500,125.4167,-99999.0000,55.7500,162.2174,187.8636,165.8261,71.0833,84.3043,-99999.0000,53.5652,101.6250,85.4167,69.4583,76.2500,92.9167,68.8636,100.8750,95.0000,92.2917,45.2174,52.7083,96.4167,103.0000,67.8750,114.5833,137.3333,-99999.0000,107.3333,110.0000,90.0833,-99999.0000,97.5417,63.6522,-99999.0000,58.3500,70.7917
1936,2018/04/18 00:00:00,61.7727,67.5833,122.4583,-99999.0000,73.7500,144.9091,152.4091,125.1667,68.8261,71.0833,-99999.0000,48.2083,81.2500,71.0870,78.5417,85.0833,87.6667,81.6087,94.5714,105.2273,96.2083,82.2500,93.2083,111.2500,119.7083,63.7917,97.5833,99.7500,-99999.0000,94.7917,104.5833,107.6957,-99999.0000,104.2174,90.1667,-99999.0000,66.7500,70.4167
1937,2018/04/19 00:00:00,89.7619,73.5000,121.0000,-99999.0000,124.7500,118.3750,-99999.0000,114.1667,70.2917,85.6522,-99999.0000,47.2727,70.8261,61.2500,104.0833,113.3636,70.9583,63.4583,84.0476,96.8750,97.0909,45.1667,66.7273,150.5714,192.2917,58.5417,178.9167,170.2083,-99999.0000,84.1250,85.0952,219.2174,-99999.0000,187.8421,156.6667,-99999.0000,62.7391,70.2917
1938,2018/04/20 00:00:00,83.2000,91.0476,136.4091,-99999.0000,106.6667,170.7500,145.1176,154.2917,57.7917,73.0435,-99999.0000,48.2273,-99999.0000,92.7917,111.2500,110.4167,103.3043,95.3333,74.9167,66.2500,74.2500,32.6957,49.5833,119.3182,120.8333,86.5000,165.2609,156.6667,-99999.0000,59.5000,67.8750,73.0435,-99999.0000,83.6250,75.5833,-99999.0000,57.1739,51.9167
1939,2018/04/21 00:00:00,75.8750,96.2500,134.3478,-99999.0000,66.7083,125.1667,141.0833,118.6250,42.5417,52.5652,-99999.0000,42.5833,80.7083,95.0000,82.5833,89.7917,57.4167,41.7917,82.0833,79.7917,81.5000,45.6667,49.5000,117.5000,117.5000,69.0000,145.2500,128.0833,-99999.0000,57.2500,61.8750,63.7083,-99999.0000,70.8333,58.3750,-99999.0000,78.9583,74.9167
1940,2018/04/22 00:00:00,68.0526,80.3684,117.8333,-99999.0000,77.3684,118.6316,112.6842,111.3684,48.3529,48.4211,-99999.0000,40.0000,76.7778,67.3684,74.9474,73.0526,68.8333,65.6818,72.1579,73.0526,78.3684,17.2778,36.6316,131.2778,156.1250,62.5000,156.8333,166.1667,-99999.0000,42.9444,45.0833,82.5789,-99999.0000,75.5556,87.1765,-99999.0000,49.1053,44.1053
1941,2018/04/23 00:00:00,-99999.0000,45.5000,46.7143,-99999.0000,56.4444,42.8500,48.8333,47.1333,24.2000,30.6842,-99999.0000,31.0455,32.8182,37.0909,60.8571,-99999.0000,-99999.0000,-99999.0000,44.9474,44.2500,43.1500,15.9474,37.4000,-99999.0000,8.6818,-99999.0000,31.0000,34.9444,-99999.0000,35.6316,43.1667,18.5789,-99999.0000,18.6111,-99999.0000,-99999.0000,44.0909,55.9412
1942,2018/04/24 00:00:00,-99999.0000,56.5238,63.5909,-99999.0000,27.5263,49.5833,61.0000,55.3810,52.2500,60.2609,-99999.0000,18.7391,31.8750,28.5833,42.7917,41.4211,53.5000,47.0000,38.7917,45.5217,45.0417,37.7727,55.3750,37.6957,35.5417,31.1667,51.7391,52.3750,-99999.0000,60.7083,73.7083,46.2273,-99999.0000,64.4211,43.2000,-99999.0000,17.8636,-99999.0000
1943,2018/04/25 00:00:00,46.8636,68.0833,79.7273,-99999.0000,50.6250,98.6957,89.9091,82.2083,151.0833,168.2917,-99999.0000,22.6667,64.5833,54.6087,74.6250,72.1667,49.4167,37.3636,53.6364,47.6250,51.6250,113.2500,122.3478,115.3333,110.0435,46.0417,64.3000,70.5417,-99999.0000,227.5000,242.7391,113.1667,-99999.0000,120.5000,103.2381,-99999.0000,31.7500,48.5652
1944,2018/04/26 00:00:00,78.2917,92.7083,97.7917,-99999.0000,88.5909,128.6250,135.0417,106.0000,67.4167,76.0000,-99999.0000,51.3750,108.8636,91.7500,100.5000,96.2083,69.0833,62.5417,77.7917,73.0455,91.7391,71.3043,90.5417,-99999.0000,116.5833,47.8696,126.7917,115.8750,-99999.0000,92.6667,118.6250,89.3913,-99999.0000,101.7917,85.1667,-99999.0000,46.1667,54.7917
1945,2018/04/27 00:00:00,59.8750,83.8261,94.4167,-99999.0000,54.9375,111.9583,114.9583,103.7083,66.9583,71.3333,-99999.0000,49.7083,82.2500,72.5000,75.7917,69.7500,59.0870,-99999.0000,73.2083,71.0417,87.7500,30.2083,43.8636,71.9565,79.5833,43.6087,93.0417,87.9583,-99999.0000,95.4783,112.1739,70.7083,-99999.0000,86.1250,63.5833,-99999.0000,42.3333,52.0833
1946,2018/04/28 00:00:00,68.3750,70.7917,121.6667,-99999.0000,92.2727,108.6667,132.3750,110.0833,92.5000,94.1250,-99999.0000,26.6667,52.2083,46.6667,67.3750,57.0417,64.8000,49.2083,60.3333,61.5833,63.6667,119.1304,115.0000,163.0417,165.6667,49.7500,144.0417,152.8333,-99999.0000,90.1739,106.0000,116.2917,-99999.0000,111.9583,87.0000,-99999.0000,34.4583,44.9167
1947,2018/04/29 00:00:00,72.1739,84.8696,98.8636,-99999.0000,89.1304,110.1818,111.6087,107.3043,122.7826,168.9091,-99999.0000,68.7273,117.5652,96.7391,95.0870,90.1739,124.1250,105.3750,191.9130,164.3636,172.6087,56.1818,57.1304,70.3333,59.0870,66.8261,102.2500,103.6667,-99999.0000,138.9130,170.4167,77.5000,-99999.0000,76.9524,63.1818,-99999.0000,63.5217,65.9130
1948,2018/04/30 00:00:00,56.5000,76.1250,57.3333,-99999.0000,29.6190,57.7083,61.4783,50.4167,63.6364,67.2174,-99999.0000,46.5882,63.0000,56.8333,42.3333,33.4348,80.6667,68.7917,172.3750,164.7500,159.0417,81.2083,83.4167,170.9583,169.3333,33.5909,51.2500,53.9565,-99999.0000,61.8750,78.7083,123.1667,-99999.0000,130.7273,111.1250,-99999.0000,47.0000,49.6000
1949,2018/05/01 00:00:00,87.2609,95.7917,113.0417,-99999.0000,103.9167,131.0417,134.4167,133.1364,47.5417,47.7826,-99999.0000,48.3158,102.9048,88.0833,111.1250,115.3913,112.1667,87.6667,126.0833,116.9583,116.3333,35.6957,46.8750,77.1250,79.1250,66.2917,161.6667,163.5833,-99999.0000,56.4167,68.5833,52.8333,-99999.0000,64.9583,60.5455,-99999.0000,39.5714,39.9048
1950,2018/05/02 00:00:00,102.8750,128.6667,126.4583,-99999.0000,96.6667,136.0870,163.5000,143.6667,63.9167,66.6522,-99999.0000,56.2381,105.8333,95.9130,106.5417,102.0000,77.9565,63.7083,69.3182,64.9545,67.7083,37.8750,56.0000,99.4167,100.0000,68.1250,119.5833,106.7391,-99999.0000,77.0000,125.0000,73.7826,-99999.0000,88.0833,69.6667,-99999.0000,57.5000,58.2083
1951,2018/05/03 00:00:00,77.9583,95.9583,107.0000,-99999.0000,66.8261,111.6667,120.6667,101.2083,173.5417,173.0417,-99999.0000,54.5833,75.7391,77.1667,78.1667,78.3333,92.7083,74.1667,86.9167,85.3333,89.9091,57.3333,75.2917,113.7273,113.9583,65.1667,96.5000,97.6250,-99999.0000,173.3333,208.8333,76.8696,-99999.0000,76.7500,65.6667,-99999.0000,51.7917,59.4783
1952,2018/05/04 00:00:00,99.0435,117.0435,165.1304,-99999.0000,205.6957,193.1304,193.0000,192.8696,85.8261,80.4348,-99999.0000,-99999.0000,57.6522,50.3913,179.9565,170.0000,75.8696,72.3043,69.1304,65.0435,66.3043,36.4348,47.6087,85.0435,92.4783,71.9130,221.8696,255.3913,-99999.0000,93.6957,121.3043,72.4783,-99999.0000,76.1739,68.1818,-99999.0000,30.3913,34.0588
1953,2018/05/05 00:00:00,69.9565,68.2500,61.8333,-99999.0000,40.4167,55.6250,66.6250,57.5833,34.2174,34.2083,-99999.0000,71.7391,92.1667,84.2917,54.3913,53.6667,110.4167,97.0870,143.8333,128.9167,133.0000,20.8333,30.9545,45.1250,40.7500,79.3750,52.0417,-99999.0000,-99999.0000,42.9130,50.9167,30.5652,-99999.0000,36.9167,24.1364,-99999.0000,-99999.0000,66.6250
