,Station ID,XCNAQ666,XCNAQ665,XCNAQ667,XCNAQ657,XCNAQ658,XCNAQ659,XCNAQ660,XCNAQ663,XCNAQ661,XCNAQ664,XCNAQ662,XCNAQ114,XCNAQ654,XCNAQ653,XCNAQ655,XCNAQ656,XCNAQ1768,CN_1136A,CN_1132A,CN_1139A,CN_1133A,CN_1129A,CN_1138A,CN_1130A,CN_1140A,CN_1134A,CN_1137A,CN_1131A,CN_1135A,XCNAQ125,XCNAQ126,XCNAQ124,XCNAQ128,XCNAQ127,XCNAQ121,XCNAQ118,XCNAQ120,XCNAQ458,XCNAQ119,XCNAQ671,XCNAQ672,XCNAQ648,XCNAQ645,XCNAQ647,XCNAQ646,XCNAQ651,XCNAQ652,XCNAQ649,XCNAQ650,XCNAQ668,XCNAQ669,XCNAQ670,XCNAQ117,XCNAQ115,XCNAQ113,XCNAQ116,XCNAQ456
0,Latitude,45.8194,45.7677,45.8309,47.7222,47.7316,48.4658,46.8025,46.8031,46.8267,46.7588,46.7975,47.3858,46.6190,46.6572,46.6462,46.5888,48.2754,45.7262,45.7222,45.9819,45.7733,45.7550,45.6100,45.8167,45.6841,45.7667,45.7478,45.5422,45.7319,46.0347,46.3991,46.5775,46.6218,46.5280,44.5782,44.6104,44.5610,44.5462,44.5952,46.6384,46.6527,45.2978,45.2924,45.2948,45.3050,47.3489,47.3382,47.3349,47.2753,50.2486,50.2391,50.2538,47.3386,47.3227,47.3636,47.2030,47.2988
1,Longitude,130.8625,131.0032,130.9467,128.8736,128.9094,129.4942,130.2718,130.3648,130.3961,130.3794,130.3257,123.6000,131.1651,131.1638,131.1516,131.1572,124.2806,126.6441,126.5990,126.6106,126.6890,126.5420,126.6150,126.5610,126.6206,126.6350,126.5930,126.9790,126.6850,124.8354,124.8847,125.1386,124.8648,125.1120,129.6115,129.6459,129.6100,129.6386,129.5902,126.9934,126.9636,130.9298,130.9620,131.0103,130.9817,130.3172,130.1097,130.2658,130.2610,127.4961,127.5044,127.4143,123.9305,123.9483,123.9305,123.6261,123.9450
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
2045,2018/08/05 00:00:00,43.8095,38.5263,23.4706,20.8571,23.5500,16.7500,33.7619,26.5238,21.1500,20.2857,27.0000,-99999.0000,38.1905,38.9524,18.8000,29.1053,-99999.0000,45.1429,-99999.0000,18.6190,54.2857,29.7895,35.3889,-99999.0000,57.6500,43.1000,33.5238,38.9500,44.4762,19.8421,28.5000,-99999.0000,22.7000,17.6111,39.7619,39.9048,29.2632,20.4375,-99999.0000,-99999.0000,-99999.0000,23.5000,26.9500,32.4500,36.9500,62.7500,14.6667,27.4000,37.1667,50.1429,30.2632,25.5238,33.5238,45.0952,38.3333,42.6000,46.4737
2046,2018/08/06 00:00:00,51.6316,44.5500,52.3500,19.3000,23.3529,17.2353,39.1000,39.1053,38.2500,20.7500,41.2222,-99999.0000,48.6842,52.8500,18.3158,25.6500,-99999.0000,53.0500,-99999.0000,29.7500,49.8000,43.6842,23.5000,43.7500,61.4500,49.8000,44.9474,42.5789,47.6500,-99999.0000,21.9412,-99999.0000,29.0000,24.7500,39.1000,69.9412,33.3333,27.4500,29.9000,29.6500,-99999.0000,25.8235,27.8947,35.1000,50.0000,90.0526,-99999.0000,28.0000,65.7000,53.4000,37.5556,45.8000,30.9500,30.5000,38.3000,55.5500,41.8421
2047,2018/08/07 00:00:00,-99999.0000,30.7619,20.7619,24.1429,29.3333,24.9444,30.0000,25.8421,25.8095,16.9524,29.0476,-99999.0000,26.6000,16.6190,-99999.0000,23.0000,-99999.0000,38.4762,-99999.0000,34.5500,44.8571,44.3810,-99999.0000,40.8571,50.5263,48.6500,39.2857,34.8000,41.8571,23.2500,-99999.0000,26.0000,-99999.0000,-99999.0000,26.2105,51.3684,21.8235,12.4000,20.1333,30.2941,30.1875,-99999.0000,-99999.0000,21.3158,34.8500,48.8500,-99999.0000,29.9524,34.2381,60.7500,26.4762,36.3810,32.6667,38.0526,38.3500,47.0500,47.9500
2048,2018/08/08 00:00:00,30.3500,25.7895,17.7143,22.4762,30.5556,22.6875,30.6190,41.7500,24.2105,17.0952,32.7619,-99999.0000,29.7143,17.0000,-99999.0000,21.1429,-99999.0000,56.7619,-99999.0000,29.7059,55.1429,45.8095,26.9474,45.9048,65.0556,64.0000,58.6667,45.9048,61.0000,27.0588,22.4706,41.6111,-99999.0000,23.5500,55.0476,45.5000,34.4286,-99999.0000,35.0000,26.1176,25.6875,-99999.0000,23.7333,19.1667,32.2000,33.6190,20.4667,24.8571,37.3333,65.2381,32.4000,40.5714,35.6667,39.0476,42.9048,47.2857,54.5789
2049,2018/08/09 00:00:00,53.9000,53.7778,19.8000,22.0000,26.2353,18.6667,34.2000,33.4000,20.8000,23.2000,31.3000,-99999.0000,41.2000,36.7000,-99999.0000,45.6500,-99999.0000,39.1000,-99999.0000,24.9444,39.5000,30.9500,27.2000,36.0000,45.5000,47.1000,37.1053,47.3158,40.5000,21.6667,21.6111,-99999.0000,-99999.0000,17.1579,40.5294,53.8824,25.1111,-99999.0000,30.8125,30.2778,29.1765,41.3333,38.0000,51.2000,47.9474,48.3500,-99999.0000,21.1500,30.8000,50.6000,19.5789,20.8889,33.1765,31.8824,33.8889,53.2500,42.4706
2050,2018/08/10 00:00:00,63.6316,49.1905,28.9048,13.8095,18.4000,16.0588,28.1579,34.0476,16.3529,-99999.0000,25.5714,-99999.0000,40.2105,25.0476,-99999.0000,41.0476,-99999.0000,28.7143,-99999.0000,15.0000,28.4762,18.9524,28.1667,25.7000,-99999.0000,26.7619,30.0000,39.2381,24.5500,15.3125,23.0952,17.7222,-99999.0000,24.5789,37.0000,47.0000,29.0000,26.6250,25.3158,20.1111,-99999.0000,-99999.0000,25.2500,36.2857,29.8500,27.3500,-99999.0000,24.1111,37.1429,40.7895,19.8824,14.9000,28.4762,31.6667,32.4000,35.1429,44.7500
2051,2018/08/11 00:00:00,-99999.0000,48.8571,25.9048,19.5714,29.3333,18.5625,26.8571,23.5238,13.9524,21.0000,20.3000,-99999.0000,41.3810,18.6667,-99999.0000,40.3810,-99999.0000,29.9524,-99999.0000,20.4000,35.7619,28.8095,29.9524,28.5714,-99999.0000,48.0476,28.4286,28.7895,33.7143,21.1176,21.7143,17.2222,-99999.0000,17.2000,44.1429,62.9000,29.9500,23.3500,21.0526,26.5882,-99999.0000,27.1053,33.4706,35.8095,43.2857,41.3500,-99999.0000,20.4118,30.7895,36.0476,24.5000,18.3158,36.0476,25.5714,28.4762,26.6316,33.2500
2052,2018/08/12 00:00:00,-99999.0000,58.3333,25.0500,14.8421,25.7619,43.8125,32.7000,39.5238,32.4762,18.2857,23.6190,-99999.0000,47.7143,41.6190,31.4375,-99999.0000,-99999.0000,46.0476,-99999.0000,27.0952,48.4000,36.3810,18.3889,33.0000,-99999.0000,65.0000,42.1429,36.2500,44.1429,21.9474,17.7368,18.5000,-99999.0000,-99999.0000,43.4286,43.2381,30.4762,24.1875,30.5500,-99999.0000,-99999.0000,25.0625,26.4211,35.7143,41.1905,71.7619,-99999.0000,23.4000,32.9524,36.8000,25.0000,22.7143,29.7500,36.0476,42.3810,42.8571,43.5263
2053,2018/08/13 00:00:00,99.8000,70.0000,39.2857,23.2000,29.1500,50.2222,58.6190,61.4286,38.4762,32.6667,48.3333,-99999.0000,44.2857,52.6667,23.9524,42.0000,-99999.0000,38.3810,-99999.0000,25.6667,49.1905,41.4500,22.1000,37.8000,-99999.0000,51.7143,39.9474,29.6500,44.5238,20.7647,17.1429,18.2778,25.5333,-99999.0000,47.8095,43.1429,41.7500,24.2778,28.9444,35.4737,-99999.0000,46.7000,55.2000,57.3810,68.9048,64.4118,-99999.0000,24.0500,49.6667,52.4286,28.6316,32.9500,25.4500,24.3000,33.5500,35.1579,37.8421
2054,2018/08/14 00:00:00,66.8824,49.5714,51.0952,29.4706,33.7143,72.6316,44.3500,33.6190,33.9524,36.5714,42.0476,-99999.0000,62.4000,30.2381,-99999.0000,57.3333,-99999.0000,28.2381,-99999.0000,19.2857,27.5789,22.7619,21.5882,20.0000,-99999.0000,44.2105,31.1500,21.9500,25.7143,23.0667,17.0526,21.6875,-99999.0000,17.1250,28.0476,28.1905,23.5263,-99999.0000,-99999.0000,30.0000,-99999.0000,-99999.0000,26.0000,33.2632,25.4375,36.7619,30.5500,25.1905,40.1905,53.7500,22.1429,29.2500,28.8824,24.5238,27.5000,36.8235,-99999.0000
2055,2018/08/15 00:00:00,47.2778,58.6190,22.3333,15.2000,24.7500,51.3182,22.7083,15.7083,11.7826,16.3750,18.7500,-99999.0000,30.9091,13.4167,15.0000,41.2083,15.4706,41.1429,-99999.0000,21.2500,38.6957,27.9167,32.0000,24.9583,34.7500,38.9583,52.5000,26.8636,31.5000,28.9048,25.4583,20.0476,21.8095,22.3810,32.6923,36.2174,22.8500,20.1000,26.8500,33.4000,29.1250,-99999.0000,21.0000,24.9048,31.1304,-99999.0000,17.0870,15.4167,27.1364,41.5000,22.1739,24.8182,27.6250,29.8333,26.5000,34.2917,38.5455
2056,2018/08/16 00:00:00,67.6957,44.2917,15.5000,21.5000,20.6957,54.1905,39.2917,42.5000,30.4167,13.4167,29.9583,-99999.0000,33.2083,40.7500,22.1765,30.7917,15.4348,39.5263,-99999.0000,23.1739,38.7826,24.4783,25.2273,27.0000,54.7826,48.9130,55.3913,34.4783,45.5217,19.6818,14.6522,22.3500,23.2941,16.9524,38.9286,47.0435,24.6522,22.4762,29.3000,29.1579,-99999.0000,19.7391,21.7368,33.8696,42.0000,66.2778,16.1667,25.6818,28.1905,44.0000,23.8333,29.8636,32.4091,28.5217,32.5652,37.7727,37.5238
2057,2018/08/17 00:00:00,51.9500,42.2083,17.8750,18.4500,24.5000,18.5000,36.5833,49.3750,37.7500,15.1250,30.2917,-99999.0000,53.9583,30.1667,-99999.0000,25.9167,13.7273,33.6500,-99999.0000,45.4783,43.5417,48.4583,14.5714,31.1667,47.9167,38.1304,36.0833,35.4583,42.3333,18.2000,17.9524,31.8182,21.9412,18.6364,54.3182,62.5000,34.2500,22.6522,38.9583,23.0476,24.1579,27.8500,29.6316,39.5000,52.8333,70.7273,11.9130,33.0833,64.0417,47.5833,21.9048,33.3478,37.2500,27.2609,34.5833,41.9091,37.0000
2058,2018/08/18 00:00:00,49.4583,60.2174,35.8333,22.4545,23.4783,17.5909,35.8333,59.3333,39.5000,18.0833,36.9167,-99999.0000,57.6250,34.5000,21.5000,37.6667,17.4783,39.3810,-99999.0000,30.0000,39.3750,31.2083,26.2500,39.5000,36.1667,38.7500,40.8750,34.1818,48.6087,18.6250,19.5833,24.5217,25.3158,28.2917,57.5111,60.0000,44.7391,35.2917,35.8333,27.4783,-99999.0000,25.2273,29.4348,40.1304,43.1739,70.5833,15.3043,34.9130,50.1364,44.1667,26.3913,29.9130,25.7917,32.3750,27.4167,69.6667,47.4000
2059,2018/08/19 00:00:00,91.4167,46.6250,36.8333,24.3333,29.0000,21.2500,51.1250,64.7826,40.6250,26.3333,37.9583,-99999.0000,76.2083,44.8750,30.2500,48.0417,17.0435,52.3810,-99999.0000,57.2917,52.0000,43.1250,26.8333,46.3333,43.8750,45.1250,47.7917,35.0870,49.5000,27.9565,22.8696,40.7826,-99999.0000,28.7500,53.6667,87.5500,41.6667,37.0000,47.5789,48.4000,39.9412,27.0476,34.2500,43.7500,48.9583,99.0833,23.4091,40.2500,73.4286,37.0000,22.8696,34.4583,35.7500,34.0833,32.8000,42.3750,47.9545
2060,2018/08/20 00:00:00,97.1667,57.4348,37.5417,23.9474,26.7273,19.9000,53.7917,52.2083,38.2083,30.2500,47.3750,-99999.0000,60.2727,28.0476,-99999.0000,53.5000,19.1304,45.8500,-99999.0000,48.0417,54.9130,54.2917,29.0455,46.1667,54.2500,46.2083,41.5217,44.7917,51.2917,34.8333,34.8261,46.7619,-99999.0000,26.7083,53.9773,70.3043,47.6000,26.5000,34.6957,38.8333,39.9545,34.6667,29.9000,46.2381,48.4583,40.7826,23.3636,30.1905,45.7917,42.0833,17.8571,20.0417,49.3000,40.6818,41.3913,44.2917,46.7273
2061,2018/08/21 00:00:00,15.9333,21.2500,21.9130,11.8500,15.0000,13.1875,11.0500,25.9545,9.2353,7.8750,13.4286,-99999.0000,13.6087,12.9375,-99999.0000,37.2917,8.3913,24.4211,-99999.0000,16.3750,27.2273,21.0952,17.7500,19.7826,26.2273,22.7826,27.1250,22.6087,31.0417,12.7619,21.1739,18.4118,-99999.0000,26.2381,29.6818,24.9000,21.5217,17.9545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.6875,-99999.0000,21.0435,16.2381,9.4737,10.0000,24.8333,36.7500,15.5625,15.1429,19.3333,-99999.0000,21.6364,29.1667,22.4706
2062,2018/08/22 00:00:00,81.5714,50.2273,34.9545,18.5500,24.1765,17.5000,27.0909,23.0455,11.4762,11.3158,15.9091,-99999.0000,38.1364,17.6667,-99999.0000,41.2273,22.3043,46.2222,-99999.0000,32.9048,96.4545,39.4545,42.3500,48.2727,75.2632,76.0952,50.0455,51.6000,78.8636,30.2632,32.0000,39.0000,28.2667,38.3636,40.4250,59.3182,30.1818,22.3182,43.4000,52.4762,-99999.0000,23.4737,30.9000,41.2273,40.0000,64.1875,13.3158,11.6000,36.9048,42.1364,26.6000,18.3810,29.9375,19.7143,28.7500,40.2273,31.5000
2063,2018/08/23 00:00:00,91.0455,76.6667,29.4118,25.9048,32.0870,21.0000,37.3750,43.6250,36.3478,16.9130,35.9583,-99999.0000,40.5417,48.4000,25.6250,27.4000,25.5789,38.0526,-99999.0000,24.7826,52.9130,32.3913,24.7273,30.3913,46.4783,53.7391,44.1818,31.7368,40.7391,19.0870,24.3750,-99999.0000,27.2667,21.0000,54.6585,57.6667,37.9565,27.2917,46.0455,43.0952,44.8235,36.4286,39.9091,46.2857,78.4286,80.3750,16.3913,22.0417,53.9167,48.5000,25.8750,27.9091,53.8750,53.0435,54.8333,54.6957,45.6364
2064,2018/08/24 00:00:00,-99999.0000,25.1250,18.0000,29.4762,32.8750,19.9545,26.6667,22.1250,17.4583,29.3810,32.2083,-99999.0000,33.4348,23.8235,-99999.0000,37.7500,20.6957,-99999.0000,-99999.0000,19.9565,25.9130,18.3043,17.7727,16.8261,24.0526,32.0000,-99999.0000,16.3684,24.1765,19.2727,19.2174,19.6111,-99999.0000,17.7222,22.6667,18.7826,12.9545,-99999.0000,14.4762,28.6842,-99999.0000,18.3333,18.3684,16.5000,25.3000,37.3750,15.6250,17.5652,47.7917,56.2083,35.7083,43.2500,38.5000,38.1667,36.6087,40.6667,44.1667
2065,2018/08/25 00:00:00,-99999.0000,17.5000,14.9000,21.6190,22.5417,18.7917,11.7500,11.3333,9.8947,10.7917,15.8333,-99999.0000,15.0000,12.4000,-99999.0000,19.1667,12.3043,21.1500,-99999.0000,8.4348,21.9167,19.4167,16.2000,13.8261,18.4583,24.7500,30.0000,11.8125,21.2917,-99999.0000,14.5417,-99999.0000,-99999.0000,-99999.0000,30.3333,21.9545,22.3182,-99999.0000,22.2222,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.0833,28.2273,12.2632,13.0588,11.0000,26.8750,56.9167,23.9167,34.6667,14.1875,12.0909,19.3158,16.4783,23.0000
2066,2018/08/26 00:00:00,-99999.0000,35.1250,21.8125,20.0476,25.5217,21.0000,20.1250,36.7917,30.9583,16.7391,31.2381,-99999.0000,32.2174,32.6842,-99999.0000,21.1304,18.5217,-99999.0000,-99999.0000,17.3478,26.2500,14.7273,14.0952,15.9583,26.7000,18.6667,19.2381,16.9091,28.8125,13.5000,20.4211,16.8889,-99999.0000,13.3182,25.2273,23.5500,18.0000,14.5263,-99999.0000,-99999.0000,-99999.0000,28.5833,30.3333,36.4091,72.8182,38.4167,16.7917,22.0000,41.2083,50.4583,25.3750,43.5833,26.6250,22.0417,25.1304,39.5417,28.6087
2067,2018/08/27 00:00:00,58.2632,43.4167,19.0500,25.3529,32.1667,24.8261,38.7500,40.1667,25.7083,26.5652,41.8696,-99999.0000,40.7083,32.7500,-99999.0000,31.9167,15.5217,23.4211,-99999.0000,16.0000,29.9565,23.3000,19.4583,21.2609,33.1667,32.1667,27.1429,20.5455,26.0952,20.0000,20.2609,20.4211,-99999.0000,13.4783,37.2927,41.0455,27.5789,18.0476,40.3158,40.0435,27.2500,42.5217,41.9545,43.6250,114.7826,42.1250,19.8261,20.9130,46.4167,59.5000,32.5000,73.7500,23.9583,21.0833,35.3333,41.2917,24.1000
2068,2018/08/28 00:00:00,56.7917,51.5417,23.6667,22.1000,29.6667,23.5455,32.7826,29.6667,22.1250,35.0417,37.7083,-99999.0000,35.5000,24.5500,-99999.0000,37.9583,20.0909,-99999.0000,-99999.0000,21.0000,33.1739,31.7500,16.1739,27.0000,33.1667,38.8750,32.5000,23.1429,34.0000,21.5455,17.7895,26.5500,27.4667,19.6500,44.6000,58.2917,31.7500,22.8333,40.6842,31.8000,31.4444,30.3810,32.8333,32.6087,123.5833,30.0000,13.9167,18.8182,47.6250,48.4783,25.6667,37.0870,26.6000,27.0000,33.5652,38.3750,33.7222
2069,2018/08/29 00:00:00,20.3750,21.3158,-99999.0000,26.2857,35.0000,20.9091,22.0870,26.0435,21.7917,19.8235,27.6250,-99999.0000,20.7083,15.9412,-99999.0000,18.8333,8.8696,22.1111,-99999.0000,13.7500,20.5217,16.1667,17.9474,16.0476,22.0909,24.8095,23.2000,20.6364,22.1000,14.3500,18.8261,25.5455,-99999.0000,14.6087,32.4318,39.5556,24.2500,18.7778,22.7059,23.9474,20.4500,-99999.0000,18.2778,19.5714,28.3182,21.7391,12.5217,13.5000,44.0000,40.2917,18.2273,17.7917,25.3750,22.5000,24.9565,32.4783,32.5714
2070,2018/08/30 00:00:00,-99999.0000,13.0000,13.1667,20.1364,23.2500,18.8261,17.2857,15.8333,14.2500,15.8333,16.5217,-99999.0000,18.6667,11.7500,-99999.0000,22.9167,11.6364,-99999.0000,-99999.0000,12.6190,19.5000,14.4545,-99999.0000,15.7500,16.8750,15.4583,17.8696,24.2857,15.8889,11.1579,15.6667,-99999.0000,-99999.0000,15.3636,22.0833,28.2105,19.6190,-99999.0000,-99999.0000,16.7500,-99999.0000,-99999.0000,-99999.0000,18.4545,20.1818,18.3913,10.0455,11.5625,41.2500,41.2500,22.9167,25.6087,22.8333,20.4167,21.6364,32.5000,32.1905
2071,2018/08/31 00:00:00,52.8571,38.9167,15.4783,18.1429,26.0417,22.4348,36.5000,31.1250,39.6667,15.6957,31.0000,-99999.0000,36.0000,33.2381,-99999.0000,24.3333,14.9000,39.8824,-99999.0000,19.4500,62.1739,29.9524,36.6818,40.4348,65.6087,51.7273,44.0870,32.2727,48.2609,16.3182,21.6957,26.0000,-99999.0000,39.7273,40.4750,51.5500,26.8696,-99999.0000,-99999.0000,36.5556,23.5000,28.0952,32.9565,36.8571,53.7917,48.8750,16.3043,17.4091,38.9167,46.3750,29.1250,28.2500,46.3913,65.7727,42.2857,53.0000,63.3182
2072,2018/09/01 00:00:00,60.4783,41.5833,26.3478,30.7500,35.5833,17.4737,50.3750,55.5417,44.2500,24.5909,39.8750,-99999.0000,32.5455,-99999.0000,-99999.0000,24.7500,18.0000,-99999.0000,-99999.0000,50.7083,56.8333,34.7083,26.2273,41.8889,49.7500,45.5833,39.0000,44.2273,43.0833,38.7143,23.2857,38.0952,-99999.0000,36.0417,56.8333,61.5417,30.7083,20.1818,41.0000,70.9375,73.3333,44.0000,41.5909,48.9167,66.6522,66.7391,19.9130,47.1250,53.9167,58.6667,37.7917,36.0435,-99999.0000,40.4545,40.7391,36.0417,41.6842
2073,2018/09/02 00:00:00,30.1364,36.3913,20.1304,20.5000,35.6522,21.8182,27.1304,26.4783,26.9565,15.4783,19.4783,-99999.0000,28.7727,-99999.0000,-99999.0000,20.9091,11.5882,33.8000,-99999.0000,27.8182,27.0455,24.7273,18.8421,20.1818,-99999.0000,28.6500,26.6000,20.7273,25.4706,25.6522,21.8667,23.0000,-99999.0000,14.4762,43.5000,45.6087,27.0435,22.6000,25.1818,23.3158,23.7368,22.8500,20.6000,20.0455,36.7273,36.0870,23.4783,27.9565,47.0435,42.5217,26.5217,24.6522,18.1000,18.2632,23.6190,21.5217,28.7647
2074,2018/09/03 00:00:00,22.2105,23.6000,12.7500,15.0000,21.6522,14.4286,15.6667,18.8750,14.0000,8.1500,16.5417,-99999.0000,13.5417,9.8947,-99999.0000,12.2273,9.0870,24.3750,-99999.0000,24.6957,20.7826,21.3158,17.0000,20.5217,19.2667,23.3478,24.4545,16.1000,21.0000,16.1579,16.4211,21.6000,-99999.0000,12.3913,28.1000,36.8636,16.5909,11.6111,18.8000,21.8095,22.0556,-99999.0000,-99999.0000,14.3333,33.1667,23.7500,14.3182,12.1500,32.5417,30.7500,14.8636,10.9545,11.6842,11.2222,19.3000,14.0000,21.4118
2075,2018/09/04 00:00:00,14.6111,25.9091,11.7619,13.0625,18.8750,13.0000,14.0000,13.3750,12.6500,9.1500,16.7500,-99999.0000,14.1905,6.5556,-99999.0000,14.3478,4.9565,20.6667,-99999.0000,12.6667,19.3913,15.6957,17.7826,14.6818,16.6000,16.5000,20.1667,13.6190,19.6000,10.8947,12.0000,12.0000,-99999.0000,8.4167,23.7917,23.9583,18.3478,14.6000,19.0000,15.3500,-99999.0000,18.2667,17.3125,14.0000,32.3158,8.0000,9.6111,8.1905,29.7083,27.0000,13.6111,7.3636,14.6316,9.2941,16.2778,14.0909,16.3125
2076,2018/09/05 00:00:00,28.0667,25.0000,14.0952,13.5909,20.7619,13.1429,18.9130,15.7500,8.4091,10.0455,12.6522,-99999.0000,25.1250,9.4286,-99999.0000,16.3043,10.0455,12.9130,-99999.0000,10.3810,13.5652,9.8696,11.0476,12.7727,12.3636,11.2727,13.1818,14.0476,12.8571,7.5333,13.7391,13.4444,10.7895,12.5833,22.2917,21.9583,18.4783,-99999.0000,15.4000,-99999.0000,-99999.0000,-99999.0000,23.4444,15.6111,19.2727,15.9565,11.8000,11.8000,20.8261,29.0833,15.0500,16.4783,11.8500,7.7000,15.8889,23.4348,16.5625
2077,2018/09/06 00:00:00,-99999.0000,31.8182,22.5000,19.2727,18.2083,15.6818,15.8333,17.5417,14.7917,10.6087,13.6364,-99999.0000,25.9583,8.7895,-99999.0000,27.6190,6.7000,21.9524,-99999.0000,14.2381,18.5714,14.8571,30.6316,22.9048,27.0667,18.1905,18.6190,40.5714,17.3000,-99999.0000,22.3913,26.4737,19.2105,27.1818,26.2222,23.8261,19.4167,24.3889,-99999.0000,-99999.0000,-99999.0000,16.1579,23.0476,21.7500,26.9130,27.7917,13.6250,13.8696,22.0417,32.1905,19.6957,14.3529,15.0870,19.5833,16.5000,43.6522,28.1500
2078,2018/09/07 00:00:00,-99999.0000,22.7500,16.4000,18.3810,20.9583,-99999.0000,25.5417,23.6250,18.4167,12.4348,22.7917,-99999.0000,31.0833,18.7083,19.0000,20.6667,7.7895,17.0833,-99999.0000,9.8095,15.5833,11.8571,17.2174,15.3333,17.0000,16.9545,16.8571,21.3636,16.4000,-99999.0000,16.5000,22.1304,19.0500,18.2083,26.5333,33.5455,27.2174,19.3333,27.4667,-99999.0000,-99999.0000,17.4000,22.5000,23.3478,29.0455,33.6087,14.3913,16.0000,24.4167,30.0000,17.6667,16.9583,16.5909,17.6957,17.8095,34.5417,31.1053
2079,2018/09/08 00:00:00,46.6471,28.8750,15.3182,16.7083,25.2083,-99999.0000,23.1667,23.8333,12.1667,14.6667,18.5000,-99999.0000,35.5417,16.3810,-99999.0000,17.7826,-99999.0000,27.8261,-99999.0000,12.2174,35.6667,27.3158,21.5000,26.5000,37.0500,29.3750,27.4545,25.6250,30.2500,19.2778,18.8947,24.0870,21.4783,20.1250,28.0870,44.9000,25.7083,20.4783,25.0000,20.6111,-99999.0000,15.8889,21.0000,24.6667,32.2609,36.5000,16.6875,20.1667,28.7083,36.0000,21.2105,17.0435,16.0435,12.7500,19.8696,30.1667,23.1667
2080,2018/09/09 00:00:00,78.4783,40.3333,15.2105,21.3043,30.0000,-99999.0000,38.3333,33.2917,23.7917,13.8750,18.6818,-99999.0000,28.9130,46.0435,29.2000,17.9565,18.4286,50.6250,-99999.0000,26.3333,46.3333,31.6667,47.2609,42.6667,82.0667,67.0000,38.8333,34.3750,42.4167,24.5000,21.7500,19.1905,21.9091,24.9167,35.5652,52.2727,26.9167,20.0435,29.7727,30.7500,35.7059,26.4583,39.0000,50.9130,53.0000,107.0417,12.8571,31.8182,25.7083,37.4583,29.0000,25.1667,31.1429,27.9091,29.4348,36.7083,30.0500
2081,2018/09/10 00:00:00,134.3478,60.5000,39.0435,27.1364,36.0417,16.0000,46.6667,51.6250,46.2083,20.8182,36.7391,-99999.0000,34.9130,38.7083,33.9444,22.6522,16.1818,41.8750,-99999.0000,48.6667,33.2917,32.5417,-99999.0000,31.6667,64.4286,40.7500,36.6957,31.3750,35.1250,28.9565,29.4167,37.5000,29.5217,24.0417,57.5319,57.2353,34.2609,28.7917,37.0000,32.6667,30.3750,51.0000,57.0417,68.6250,70.9583,94.7500,17.9500,39.2083,75.9167,55.0833,26.7826,29.5417,38.3333,32.5833,38.2917,44.8750,36.8636
2082,2018/09/11 00:00:00,69.1765,60.4667,26.0000,38.1000,42.5652,30.6667,44.6000,44.6667,37.2381,25.1429,41.6190,-99999.0000,48.5333,26.8000,-99999.0000,24.1333,40.9474,54.3158,-99999.0000,37.7391,42.7273,37.1739,-99999.0000,33.7273,46.0000,42.4783,36.5909,-99999.0000,41.6957,44.4348,49.1304,49.6957,46.6522,36.3333,48.5455,58.0000,38.5217,36.4348,42.5455,48.2778,43.5238,34.0556,48.2857,47.7143,61.5714,79.5333,24.0000,45.8667,49.4286,-99999.0000,-99999.0000,-99999.0000,63.9130,61.7143,-99999.0000,-99999.0000,63.0435
2083,2018/09/12 00:00:00,62.4545,37.7391,28.5417,23.0476,35.4167,-99999.0000,26.5909,25.2083,25.0000,14.2174,27.4583,-99999.0000,30.4348,22.8000,21.9000,20.1364,21.1429,39.3636,-99999.0000,32.7500,32.8182,29.6667,21.4583,28.1667,27.9167,33.2174,33.2917,23.2917,33.3043,30.9565,28.1429,30.4545,40.3750,26.7917,43.8750,40.2917,32.9583,28.1818,27.2500,30.6842,29.1765,25.3500,30.7500,33.4583,52.8696,37.9130,18.0417,31.6667,39.3333,57.7826,23.8500,28.3478,30.6667,24.7083,36.0833,47.3889,28.8696
2084,2018/09/13 00:00:00,46.7895,40.6522,29.1304,24.2273,25.9167,25.2500,-99999.0000,29.6250,28.1667,20.4167,20.6818,-99999.0000,32.5417,22.3182,24.7647,25.1667,14.6364,37.3000,-99999.0000,34.3750,33.3333,26.9583,23.6364,28.4167,26.4167,-99999.0000,34.7391,23.7391,29.6818,39.5909,38.7500,47.0952,45.3333,38.1667,38.8478,39.5500,31.1739,33.5238,23.6000,34.9048,30.7059,25.0526,27.5500,35.8261,33.5000,53.6087,21.6522,29.6667,41.8750,40.7917,25.4000,19.3182,24.7917,30.8750,32.0000,59.1304,30.3333
