,Station ID,XCNAQ1241,CN_1018A,CN_1015A,XCNAQ1326,CN_1019A,CN_1016A,XCNAQ1110,CN_1027A,XCNAQ1323,XCNAQ1189,CN_1017A,CN_1020A,XCNAQ1188,CN_1013A,XCNAQ1325,CN_1014A,CN_1022A,CN_1024A,CN_1026A,XCNAQ1186,XCNAQ1187,XCNAQ1320,XCNAQ1319,XCNAQ1322,XCNAQ1324,CN_1025A,CN_1023A,XCNAQ1116,XCNAQ1263,CN_1021A,XCNAQ1321,XCNAQ1516,XCNAQ1520
0,Latitude,39.1696,39.0927,39.1654,40.0417,39.2261,39.1205,39.1782,38.9194,39.0209,39.1066,39.1081,39.1337,39.0845,39.0970,38.8451,39.1730,39.0600,38.8394,39.1587,39.2474,38.9846,39.0784,39.2132,39.6939,39.3281,39.1240,39.0343,39.1303,39.1495,39.0877,39.3840,39.1938,39.5594
1,Longitude,117.2099,117.2020,117.1450,117.4444,117.1850,117.1840,117.1901,117.1570,117.6503,117.1941,117.2370,117.2690,117.1589,117.1510,116.7794,117.1930,117.2210,117.4570,117.7640,117.7918,117.3747,117.0901,117.1837,117.2937,117.8165,117.4010,117.7070,117.4029,117.3916,117.3070,117.0426,117.0838,116.8425
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
32,2013/01/30 00:00:00,-99999.0000,362.1429,527.8696,-99999.0000,499.9565,340.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,268.1818,-99999.0000,359.0000,-99999.0000,549.0000,372.1765,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,441.5455,-99999.0000,-99999.0000,-99999.0000,432.0667,-99999.0000,-99999.0000,-99999.0000
33,2013/01/31 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,222.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,203.6957,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
34,2013/02/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
35,2013/02/02 00:00:00,-99999.0000,-99999.0000,110.1053,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,113.4348,-99999.0000,105.0667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,94.5294,-99999.0000,-99999.0000,-99999.0000
36,2013/02/03 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,109.1304,-99999.0000,-99999.0000,74.0952,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
37,2013/02/04 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
38,2013/02/05 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.4545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
39,2013/02/06 00:00:00,-99999.0000,98.7222,121.0526,-99999.0000,78.2381,113.0667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,104.7391,-99999.0000,123.8421,-99999.0000,111.5263,64.8889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
40,2013/02/07 00:00:00,-99999.0000,-99999.0000,53.0000,-99999.0000,33.9048,33.3889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.5625,35.0588,-99999.0000,56.1429,-99999.0000,51.0000,-99999.0000,43.1111,27.8000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.6667,31.2353,-99999.0000,-99999.0000,44.8235,-99999.0000,-99999.0000,-99999.0000
41,2013/02/08 00:00:00,-99999.0000,88.5263,110.8696,-99999.0000,91.0000,82.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.9583,-99999.0000,-99999.0000,97.5714,-99999.0000,110.5455,-99999.0000,86.8696,84.8947,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,81.0588,-99999.0000,-99999.0000,88.6522,-99999.0000,-99999.0000,-99999.0000
42,2013/02/09 00:00:00,-99999.0000,297.6000,358.3810,-99999.0000,372.3913,278.3500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,318.0952,-99999.0000,-99999.0000,303.0952,-99999.0000,377.2857,-99999.0000,315.4783,279.6190,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,301.1364,-99999.0000,-99999.0000,338.2500,-99999.0000,-99999.0000,-99999.0000
43,2013/02/10 00:00:00,-99999.0000,-99999.0000,150.8571,-99999.0000,139.4444,115.1176,-99999.0000,-99999.0000,-99999.0000,-99999.0000,110.9375,-99999.0000,-99999.0000,112.4583,-99999.0000,165.3500,-99999.0000,81.2105,66.3529,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.1333,-99999.0000,-99999.0000,122.2000,-99999.0000,-99999.0000,-99999.0000
44,2013/02/11 00:00:00,-99999.0000,-99999.0000,87.9091,-99999.0000,91.9474,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.9375,-99999.0000,-99999.0000,68.6250,-99999.0000,89.2222,-99999.0000,51.4737,42.9412,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.7500,-99999.0000,-99999.0000,-99999.0000
45,2013/02/12 00:00:00,-99999.0000,208.3333,279.8182,-99999.0000,240.3810,209.0476,-99999.0000,-99999.0000,-99999.0000,-99999.0000,166.9524,-99999.0000,-99999.0000,-99999.0000,-99999.0000,255.0000,229.0000,208.6667,189.3500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,209.5238,-99999.0000,-99999.0000,-99999.0000
46,2013/02/13 00:00:00,-99999.0000,210.6667,283.2500,-99999.0000,275.3750,212.3810,-99999.0000,-99999.0000,-99999.0000,-99999.0000,164.0000,-99999.0000,-99999.0000,236.4762,-99999.0000,277.2174,-99999.0000,219.1667,240.0526,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,231.7273,-99999.0000,-99999.0000,-99999.0000
47,2013/02/14 00:00:00,-99999.0000,-99999.0000,200.7500,-99999.0000,125.0000,151.7333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,131.8333,-99999.0000,187.3810,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,104.0952,-99999.0000,-99999.0000,-99999.0000
48,2013/02/15 00:00:00,-99999.0000,-99999.0000,86.6875,-99999.0000,85.9412,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.0000,-99999.0000,-99999.0000,66.2857,-99999.0000,-99999.0000,-99999.0000,72.6000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.2667,-99999.0000,-99999.0000,-99999.0000
49,2013/02/16 00:00:00,-99999.0000,265.4167,391.9048,-99999.0000,286.9583,274.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,289.7083,287.0000,-99999.0000,266.3750,-99999.0000,371.1429,272.2941,285.9167,262.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,276.4286,-99999.0000,-99999.0000,-99999.0000,257.1429,-99999.0000,-99999.0000,-99999.0000
50,2013/02/17 00:00:00,-99999.0000,-99999.0000,136.4375,-99999.0000,118.6875,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,117.8824,-99999.0000,-99999.0000,132.2500,-99999.0000,128.6471,-99999.0000,-99999.0000,119.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
