,Station ID,XCNAQ1795,CN_1142A,XCNAQ1283,XCNAQ1826,XCNAQ1813,XCNAQ1802,XCNAQ1825,XCNAQ1820,XCNAQ1815,XCNAQ1821,XCNAQ1792,XCNAQ1822,XCNAQ1812,XCNAQ1786,XCNAQ1810,XCNAQ1811,XCNAQ1794,CN_1144A,XCNAQ1284,CN_1141A,XCNAQ1816,CN_1145A,XCNAQ1798,XCNAQ1797,XCNAQ1791,XCNAQ1808,XCNAQ1807,XCNAQ1801,CN_1148A,CN_1150A,XCNAQ1787,CN_1149A,CN_1143A,XCNAQ1809,XCNAQ1814,XCNAQ1804,XCNAQ1800,XCNAQ1803,XCNAQ1819,XCNAQ1789,XCNAQ1790,XCNAQ1788,XCNAQ1805,XCNAQ1806,CN_1146A,XCNAQ1817,XCNAQ1793,XCNAQ1796,XCNAQ1818,CN_1147A,XCNAQ1799,XCNAQ050
0,Latitude,31.2342,31.2036,31.2022,31.4116,31.3122,31.3738,30.9249,30.9338,30.8580,31.3225,31.3932,31.4115,31.6217,31.6894,31.5944,31.7688,31.1990,31.1654,31.1767,31.2380,31.2852,31.2659,31.3214,31.2838,31.0516,31.0377,31.0113,31.1143,31.1907,31.2071,31.0507,31.2284,31.3008,31.2666,30.7430,30.8911,31.2059,31.1939,31.2232,31.0065,31.0739,31.1158,31.1561,31.1152,31.0935,31.1456,31.2325,31.2768,31.2973,31.2261,31.2187,31.2288
1,Longitude,121.4688,121.4780,121.4823,121.1980,121.2551,121.2500,121.4890,121.4532,121.6762,121.4261,121.4456,121.3408,121.3969,121.4790,121.8025,121.1955,121.4373,121.4120,121.4384,121.4000,121.3424,121.5360,121.5034,121.5376,121.2664,121.2186,121.2322,121.5846,121.7030,121.5770,121.7965,121.5330,121.4670,121.5015,121.3389,121.1603,121.3902,121.3622,121.4246,121.4115,121.4996,121.3663,121.1255,121.0056,120.9780,121.1037,121.4476,121.4510,121.4303,121.4250,121.4607,121.5169
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1677,2017/08/02 00:00:00,-99999.0000,44.1667,44.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.2500,45.9167,41.8750,-99999.0000,51.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.0435,39.0833,-99999.0000,36.2917,35.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.7917,-99999.0000,-99999.0000
1678,2017/08/03 00:00:00,-99999.0000,54.3043,53.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.7083,57.2083,55.7917,-99999.0000,60.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.2083,47.4583,-99999.0000,45.4583,47.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.1667,-99999.0000,-99999.0000
1679,2017/08/04 00:00:00,-99999.0000,76.8824,71.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.7083,74.5000,71.1250,-99999.0000,70.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.1667,69.7917,-99999.0000,62.9583,62.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.0870,-99999.0000,-99999.0000
1680,2017/08/05 00:00:00,-99999.0000,-99999.0000,94.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,92.9130,95.8750,98.3043,-99999.0000,100.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,94.3750,102.7083,-99999.0000,93.6364,86.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,94.2174,-99999.0000,-99999.0000
1681,2017/08/06 00:00:00,-99999.0000,-99999.0000,87.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.7917,85.6667,88.2083,-99999.0000,118.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,99.7143,106.9583,-99999.0000,87.7083,70.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.0833,-99999.0000,-99999.0000
1682,2017/08/07 00:00:00,-99999.0000,100.6667,82.6957,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,79.6522,77.6667,84.3913,-99999.0000,100.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,81.4583,94.2917,-99999.0000,79.3478,78.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,82.0000,-99999.0000,-99999.0000
1683,2017/08/08 00:00:00,-99999.0000,-99999.0000,50.1429,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.2857,54.2500,50.5000,-99999.0000,51.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.2174,46.3478,-99999.0000,43.1739,39.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.1905,-99999.0000,-99999.0000
1684,2017/08/09 00:00:00,-99999.0000,-99999.0000,27.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.6087,37.5217,36.5909,-99999.0000,34.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.6667,33.3333,-99999.0000,27.3478,31.2000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.8261,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.2917,-99999.0000,-99999.0000
1685,2017/08/10 00:00:00,-99999.0000,-99999.0000,76.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.6667,72.8750,73.9583,-99999.0000,82.7391,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.8261,78.6667,-99999.0000,71.8333,68.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.5417,-99999.0000,-99999.0000
1686,2017/08/11 00:00:00,-99999.0000,81.8095,78.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.6667,75.1250,79.5417,-99999.0000,93.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.9500,87.1250,-99999.0000,79.3913,73.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.0435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.4167,-99999.0000,-99999.0000
1687,2017/08/12 00:00:00,-99999.0000,-99999.0000,50.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.0417,59.3750,54.5000,-99999.0000,63.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.2917,55.0833,-99999.0000,50.5000,46.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.5417,-99999.0000,-99999.0000
1688,2017/08/13 00:00:00,-99999.0000,-99999.0000,34.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.6000,38.2917,38.4167,-99999.0000,48.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.4783,45.2917,-99999.0000,37.1667,30.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.3043,-99999.0000,-99999.0000
1689,2017/08/14 00:00:00,-99999.0000,41.6500,41.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.6250,48.4167,53.1818,-99999.0000,54.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.3333,48.7500,-99999.0000,45.7500,45.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.0000,-99999.0000,-99999.0000
1690,2017/08/15 00:00:00,-99999.0000,-99999.0000,64.0476,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.0952,69.9565,82.0435,-99999.0000,80.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.1250,76.5217,-99999.0000,71.0909,63.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,85.2381,-99999.0000,-99999.0000
1691,2017/08/16 00:00:00,-99999.0000,36.2222,36.2727,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.2174,42.4167,43.8636,-99999.0000,42.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.2500,36.5417,-99999.0000,33.9583,33.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.8333,-99999.0000,-99999.0000
1692,2017/08/17 00:00:00,-99999.0000,41.5000,36.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.9545,44.8750,42.2083,-99999.0000,51.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.1429,38.5417,-99999.0000,33.6250,35.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.6250,-99999.0000,-99999.0000
1693,2017/08/18 00:00:00,-99999.0000,48.0000,48.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.0833,52.6667,49.8750,-99999.0000,55.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.7500,44.9583,-99999.0000,43.4583,42.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.3636,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.8750,-99999.0000,-99999.0000
1694,2017/08/19 00:00:00,-99999.0000,52.2500,45.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.2917,47.7391,56.4091,-99999.0000,56.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.8095,47.4167,-99999.0000,41.9167,42.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.1818,-99999.0000,-99999.0000
1695,2017/08/20 00:00:00,-99999.0000,36.2727,34.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.6667,54.2174,39.7059,-99999.0000,42.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.8261,34.7826,-99999.0000,33.0417,35.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.2174,-99999.0000,-99999.0000
1696,2017/08/21 00:00:00,-99999.0000,35.9500,36.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.3333,55.4583,41.1667,-99999.0000,39.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.2083,35.7917,-99999.0000,32.6667,36.6957,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.7917,-99999.0000,-99999.0000
1697,2017/08/22 00:00:00,-99999.0000,-99999.0000,23.6190,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.0417,36.2727,24.1250,-99999.0000,29.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.3333,28.0000,-99999.0000,21.4167,24.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.8750,-99999.0000,-99999.0000
1698,2017/08/23 00:00:00,-99999.0000,31.9375,33.7222,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.6250,34.6667,29.1667,-99999.0000,38.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.0417,32.0833,-99999.0000,27.6957,27.8571,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.3750,-99999.0000,-99999.0000
1699,2017/08/24 00:00:00,-99999.0000,48.0435,46.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.1364,48.9565,48.1304,-99999.0000,58.1818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.9130,49.3043,-99999.0000,44.6250,50.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.6522,-99999.0000,-99999.0000
1700,2017/08/25 00:00:00,-99999.0000,42.9048,39.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.9167,47.9583,40.7083,-99999.0000,47.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.2500,41.0833,-99999.0000,37.2500,45.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0870,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.4167,-99999.0000,-99999.0000
1701,2017/08/26 00:00:00,-99999.0000,31.2500,31.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.8750,46.0870,33.3913,-99999.0000,35.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.9167,32.1250,-99999.0000,30.1250,31.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.1739,-99999.0000,-99999.0000
1702,2017/08/27 00:00:00,-99999.0000,27.2174,26.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.0000,41.3750,29.1250,-99999.0000,35.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.7500,26.9167,-99999.0000,25.7917,27.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.9583,-99999.0000,-99999.0000
1703,2017/08/28 00:00:00,-99999.0000,46.1667,46.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.2917,53.3333,48.5000,-99999.0000,58.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.9091,46.9167,-99999.0000,45.1250,47.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.5000,-99999.0000,-99999.0000
1704,2017/08/29 00:00:00,-99999.0000,34.6250,34.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.1250,39.7917,33.7083,-99999.0000,43.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.6250,35.9583,-99999.0000,32.2609,32.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.7917,-99999.0000,-99999.0000
1705,2017/08/30 00:00:00,-99999.0000,32.0000,32.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.8750,43.1250,33.9565,-99999.0000,39.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.1250,34.2500,-99999.0000,30.5000,15.0455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.0417,-99999.0000,-99999.0000
1706,2017/08/31 00:00:00,-99999.0000,40.5000,40.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.2917,53.7083,42.5833,-99999.0000,50.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.4167,42.2917,-99999.0000,38.6818,39.5455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.8750,-99999.0000,-99999.0000
1707,2017/09/01 00:00:00,-99999.0000,43.8095,42.4348,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.1304,54.0833,52.2273,-99999.0000,53.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.2083,42.9583,-99999.0000,40.0000,43.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.1667,-99999.0000,-99999.0000
1708,2017/09/02 00:00:00,-99999.0000,32.5000,32.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.4545,48.3333,42.7083,-99999.0000,39.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.2083,34.6250,-99999.0000,32.5833,35.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.5833,-99999.0000,-99999.0000
1709,2017/09/03 00:00:00,-99999.0000,27.3333,27.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.5000,49.0000,35.5833,-99999.0000,33.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.2174,31.1250,-99999.0000,28.4583,28.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.8333,-99999.0000,-99999.0000
1710,2017/09/04 00:00:00,-99999.0000,31.5000,31.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.0833,43.1818,37.4545,-99999.0000,40.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.7083,34.0417,-99999.0000,33.0417,33.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.3750,-99999.0000,-99999.0000
1711,2017/09/05 00:00:00,-99999.0000,65.6667,65.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.2500,75.7083,74.9167,-99999.0000,72.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.7917,62.9091,-99999.0000,57.3750,69.1429,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.2083,-99999.0000,-99999.0000
1712,2017/09/06 00:00:00,-99999.0000,-99999.0000,73.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.6364,78.9583,84.3750,-99999.0000,70.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.6667,72.3750,-99999.0000,67.3750,71.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.8333,-99999.0000,-99999.0000
