,Station ID,CB_R,CL_R,CW_A,EN_A,PH1,PH5,PHSUP,KC_A,KT_A,MKaR,ST_A,SP_A,TP_A,MB_A,TK_A,TW_A,TM_A,TC_A,YL_A,XCNAQ259
536,2014/06/18 00:00:00,23.2500,13.1000,11.2083,9.2500,-99999.0000,-99999.0000,-99999.0000,16.4167,18.2727,14.9583,10.2083,21.0833,9.7917,9.2500,-99999.0000,14.7500,12.1304,6.1250,12.5217,-99999.0000
537,2014/06/19 00:00:00,24.2083,-99999.0000,9.1818,8.2917,-99999.0000,-99999.0000,-99999.0000,17.3333,16.7083,14.5833,8.8261,20.5263,8.2500,9.5000,-99999.0000,13.7917,9.8333,6.7500,11.7500,-99999.0000
538,2014/06/20 00:00:00,26.5000,15.3750,11.2083,10.1250,-99999.0000,-99999.0000,-99999.0000,19.1250,20.3750,15.5417,8.9583,23.8333,10.0833,10.1250,-99999.0000,20.0833,12.7500,6.8750,15.0833,-99999.0000
539,2014/06/21 00:00:00,32.6667,13.1500,11.2083,8.1667,-99999.0000,-99999.0000,-99999.0000,12.7917,14.5652,19.2917,10.5417,23.5417,8.8500,7.4167,-99999.0000,14.3333,13.2500,7.5833,15.7826,-99999.0000
540,2014/06/22 00:00:00,28.7083,13.7000,10.4167,7.4583,-99999.0000,-99999.0000,-99999.0000,12.7917,11.6364,15.3750,10.1304,21.2917,-99999.0000,7.4167,-99999.0000,15.1250,10.2609,5.8750,16.2727,-99999.0000
541,2014/06/23 00:00:00,30.4286,17.9565,11.2083,8.1250,-99999.0000,-99999.0000,-99999.0000,13.8333,15.3913,17.7500,9.1667,-99999.0000,8.1250,8.4167,-99999.0000,16.2083,10.7917,5.4167,15.0000,-99999.0000
542,2014/06/24 00:00:00,33.5333,-99999.0000,9.6667,8.0833,-99999.0000,-99999.0000,-99999.0000,16.8750,15.5833,16.0833,11.5000,-99999.0000,10.7500,9.5000,-99999.0000,18.5417,12.0000,6.0000,16.5000,-99999.0000
543,2014/06/25 00:00:00,37.0000,17.6250,12.7500,11.2083,-99999.0000,-99999.0000,-99999.0000,20.4167,20.8333,13.6667,12.0000,25.0952,10.7917,11.8333,-99999.0000,20.5417,14.3333,8.0000,18.3636,-99999.0000
544,2014/06/26 00:00:00,31.2105,16.7500,10.1000,11.3750,-99999.0000,-99999.0000,-99999.0000,18.0870,20.7500,14.0000,15.4167,23.1250,13.8333,13.7917,-99999.0000,20.5833,15.0833,8.2917,20.9167,-99999.0000
545,2014/06/27 00:00:00,31.1304,-99999.0000,9.5417,8.3333,-99999.0000,-99999.0000,-99999.0000,17.0000,17.7917,15.5217,12.2917,21.6250,11.6250,10.5833,-99999.0000,17.2083,12.1429,10.0833,17.9583,-99999.0000
546,2014/06/28 00:00:00,30.7826,12.8750,9.8636,9.8750,-99999.0000,-99999.0000,-99999.0000,17.2083,13.7917,17.8750,11.4348,23.7917,10.2083,9.9130,-99999.0000,18.1250,14.0000,8.4167,20.3333,-99999.0000
547,2014/06/29 00:00:00,24.0417,11.6250,6.5500,6.3750,-99999.0000,-99999.0000,-99999.0000,9.0833,9.8333,13.5000,6.0000,18.9583,5.5000,8.0000,-99999.0000,11.6667,9.7083,5.1667,12.9583,-99999.0000
548,2014/06/30 00:00:00,27.1667,10.5217,8.3043,6.2500,-99999.0000,-99999.0000,-99999.0000,9.8333,10.9583,17.3333,4.8696,20.0000,5.7917,7.6667,-99999.0000,13.1667,10.3750,5.1250,16.2273,-99999.0000
549,2014/07/01 00:00:00,22.5417,11.7826,7.7083,8.0833,-99999.0000,-99999.0000,-99999.0000,12.3750,15.0000,14.1667,9.5652,20.9167,7.0833,9.1364,-99999.0000,14.4583,10.5417,5.5417,17.0000,-99999.0000
550,2014/07/02 00:00:00,27.3750,10.5000,9.2857,9.2500,-99999.0000,-99999.0000,-99999.0000,16.9167,19.4167,15.1250,10.6250,22.2917,12.2083,11.5417,-99999.0000,19.6667,12.0833,7.5417,16.1250,-99999.0000
551,2014/07/03 00:00:00,19.6667,11.2353,9.2500,9.6250,-99999.0000,-99999.0000,-99999.0000,15.8750,18.4583,13.0000,8.4583,21.9583,10.7500,9.9565,-99999.0000,15.2083,13.2917,7.1667,14.7500,-99999.0000
552,2014/07/04 00:00:00,27.2500,13.3333,9.9545,8.1250,-99999.0000,-99999.0000,-99999.0000,16.0833,19.0417,13.7619,8.0870,20.5455,12.0833,10.5000,-99999.0000,16.3333,11.2500,7.0833,16.1739,-99999.0000
553,2014/07/05 00:00:00,24.8333,11.8750,9.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.0833,16.5417,13.1250,11.4348,20.5455,11.1250,10.5000,-99999.0000,15.2917,11.4167,7.3750,14.7727,-99999.0000
554,2014/07/06 00:00:00,27.8750,16.4167,13.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.5000,18.1250,18.9167,13.4348,24.2083,11.8750,15.9583,-99999.0000,17.5417,13.0833,13.0833,17.3333,-99999.0000
555,2014/07/07 00:00:00,49.9167,35.1364,28.2500,24.6471,-99999.0000,-99999.0000,-99999.0000,26.5000,37.5652,39.3750,23.3333,41.7500,18.4583,19.3333,-99999.0000,22.5833,28.7083,16.5000,27.3810,-99999.0000
556,2014/07/08 00:00:00,75.9167,59.0417,51.5833,42.0000,-99999.0000,-99999.0000,-99999.0000,53.7500,60.9167,60.1667,50.9167,57.4583,66.2083,52.3750,-99999.0000,49.6087,55.8333,40.0417,62.9167,-99999.0000
557,2014/07/09 00:00:00,41.0476,27.9167,23.4583,22.0000,-99999.0000,-99999.0000,-99999.0000,31.1667,32.7917,32.1250,22.6667,33.4783,29.3750,27.9583,-99999.0000,30.0000,32.2083,27.5000,34.2857,-99999.0000
558,2014/07/10 00:00:00,26.7500,13.2917,9.9167,7.8000,-99999.0000,-99999.0000,-99999.0000,16.2083,13.7917,16.1667,10.3333,19.8750,-99999.0000,7.5417,-99999.0000,-99999.0000,8.6667,5.2381,9.9167,-99999.0000
559,2014/07/11 00:00:00,23.2500,10.5833,7.3478,5.4583,-99999.0000,-99999.0000,-99999.0000,11.9167,10.2500,12.5833,9.6667,19.0000,7.6000,5.9583,-99999.0000,-99999.0000,11.0833,5.7500,9.8696,-99999.0000
560,2014/07/12 00:00:00,27.5000,10.1667,6.4500,5.7500,-99999.0000,-99999.0000,-99999.0000,14.7917,11.9167,12.3333,7.4000,19.0417,7.3750,7.0000,-99999.0000,14.0000,10.2083,4.2500,10.1739,-99999.0000
561,2014/07/13 00:00:00,18.5000,7.3182,5.9583,3.9583,-99999.0000,-99999.0000,-99999.0000,13.6667,11.0833,9.7368,7.5833,17.4583,6.4583,7.6250,-99999.0000,10.7917,8.1667,3.4583,8.2917,-99999.0000
562,2014/07/14 00:00:00,20.8333,9.4545,4.4091,4.2632,-99999.0000,-99999.0000,-99999.0000,13.0417,11.6364,8.9167,6.4000,17.9583,5.5000,5.6667,-99999.0000,10.2917,7.2917,2.8333,6.9565,-99999.0000
563,2014/07/15 00:00:00,21.6667,13.3810,7.1579,5.0000,-99999.0000,-99999.0000,-99999.0000,11.8333,11.8750,9.7500,7.7778,17.4348,7.3333,6.5217,-99999.0000,12.0417,8.4167,5.0000,7.4348,-99999.0000
564,2014/07/16 00:00:00,25.6667,13.4583,11.6364,8.2273,-99999.0000,-99999.0000,-99999.0000,11.2917,9.8500,18.4545,7.5000,20.5000,7.4762,9.6087,-99999.0000,17.2174,11.3913,7.6667,12.1739,-99999.0000
565,2014/07/17 00:00:00,19.3750,7.4500,9.5909,7.6667,-99999.0000,-99999.0000,-99999.0000,7.0000,8.8750,16.5417,8.0476,19.1765,6.4167,8.0000,-99999.0000,10.3750,8.7917,4.5833,7.5417,-99999.0000
566,2014/07/18 00:00:00,19.0435,13.6957,8.0417,7.6250,-99999.0000,-99999.0000,-99999.0000,6.2500,7.9583,17.9167,4.6364,20.4167,7.7083,9.0833,-99999.0000,10.1250,9.5000,4.1250,8.4583,-99999.0000
567,2014/07/19 00:00:00,23.7917,10.2500,9.4091,9.8182,-99999.0000,-99999.0000,-99999.0000,9.5417,10.6250,22.3750,7.2083,23.0417,9.0833,11.1667,-99999.0000,13.7083,15.7917,6.9167,12.7083,-99999.0000
568,2014/07/20 00:00:00,27.1250,13.5652,10.4583,8.5417,-99999.0000,-99999.0000,-99999.0000,10.5833,11.1250,19.2917,9.1739,22.3750,9.6250,11.3750,-99999.0000,12.9167,12.6250,6.3333,13.1667,-99999.0000
569,2014/07/21 00:00:00,36.8750,-99999.0000,24.2727,14.0833,-99999.0000,-99999.0000,-99999.0000,26.2917,19.2083,29.2083,22.0417,32.6250,28.7083,13.8333,-99999.0000,32.2083,35.3333,26.0000,31.2083,-99999.0000
570,2014/07/22 00:00:00,51.1667,-99999.0000,30.3750,34.1667,-99999.0000,-99999.0000,-99999.0000,43.3333,44.6250,42.2917,40.8333,43.5417,56.8333,39.2500,-99999.0000,47.6250,44.1667,40.2500,50.6250,-99999.0000
571,2014/07/23 00:00:00,33.9048,24.4118,23.8750,29.7083,-99999.0000,-99999.0000,-99999.0000,35.0833,36.7000,32.7500,29.0833,34.4583,38.3333,34.4167,-99999.0000,34.9167,30.9583,27.6250,32.8333,-99999.0000
572,2014/07/24 00:00:00,22.4583,15.1000,11.8750,11.6667,-99999.0000,-99999.0000,-99999.0000,21.7083,18.8750,20.0000,13.0833,22.6316,19.8750,19.0833,-99999.0000,16.8750,16.0000,12.7083,15.1250,-99999.0000
573,2014/07/25 00:00:00,22.1304,8.0833,9.3000,6.1250,-99999.0000,-99999.0000,-99999.0000,12.2917,11.5417,16.1818,8.3333,19.6250,8.8095,10.1250,-99999.0000,11.7895,9.6667,7.4583,13.1667,-99999.0000
574,2014/07/26 00:00:00,22.5833,5.3333,10.0000,5.9167,-99999.0000,-99999.0000,-99999.0000,8.5000,6.8750,17.7083,5.0833,19.4583,6.2083,6.5833,-99999.0000,-99999.0000,7.9167,5.7083,10.2083,-99999.0000
575,2014/07/27 00:00:00,23.5833,5.1667,6.4783,5.8261,-99999.0000,-99999.0000,-99999.0000,7.5833,6.4091,15.4167,4.6667,18.9167,6.4167,6.7500,-99999.0000,9.0000,8.3333,4.8750,10.0870,-99999.0000
576,2014/07/28 00:00:00,26.8095,-99999.0000,15.6818,6.0417,-99999.0000,-99999.0000,-99999.0000,16.2917,8.8696,22.5000,9.4348,25.7083,7.2609,7.4167,-99999.0000,-99999.0000,10.1250,8.2083,11.2500,-99999.0000
577,2014/07/29 00:00:00,39.1250,23.2609,21.6250,16.4583,-99999.0000,-99999.0000,-99999.0000,20.4583,20.1667,27.8750,16.9583,30.7083,18.0000,16.5000,-99999.0000,28.1333,21.2500,16.5000,23.5833,-99999.0000
578,2014/07/30 00:00:00,36.7083,26.4091,23.3750,22.9167,-99999.0000,-99999.0000,-99999.0000,29.4583,28.8750,29.7917,23.5000,33.7333,26.5000,23.7917,-99999.0000,32.3158,27.1667,22.0417,28.7500,-99999.0000
579,2014/07/31 00:00:00,24.4167,17.7500,13.0833,15.0455,-99999.0000,-99999.0000,-99999.0000,21.1905,22.8750,20.8750,15.5833,26.6522,27.6250,24.7500,-99999.0000,21.3684,17.4583,16.9583,22.7917,-99999.0000
580,2014/08/01 00:00:00,43.2083,33.8750,26.9583,26.0417,-99999.0000,-99999.0000,-99999.0000,29.0000,37.0833,39.2083,26.4583,38.3478,24.7083,25.5000,-99999.0000,31.3182,27.7083,21.2083,32.4583,-99999.0000
581,2014/08/02 00:00:00,31.2083,23.5833,20.3333,16.2500,-99999.0000,-99999.0000,-99999.0000,22.4167,25.7500,26.1250,16.9167,29.8333,19.9583,19.2609,-99999.0000,19.5333,21.1667,16.3750,20.8750,-99999.0000
582,2014/08/03 00:00:00,25.9167,17.7500,12.0417,13.6667,-99999.0000,-99999.0000,-99999.0000,17.1667,18.5833,21.3333,13.3333,26.3043,20.9167,15.6818,-99999.0000,15.6471,17.7917,13.7083,19.2083,-99999.0000
583,2014/08/04 00:00:00,31.2500,15.1250,13.0000,11.1667,-99999.0000,-99999.0000,-99999.0000,17.7500,16.9167,23.9500,11.6667,25.0000,13.7083,12.0833,-99999.0000,-99999.0000,13.9167,11.5000,18.1667,-99999.0000
584,2014/08/05 00:00:00,31.9583,17.7083,16.9583,13.7143,-99999.0000,-99999.0000,-99999.0000,16.8750,15.9583,28.6250,14.0833,26.7727,12.6667,12.0455,-99999.0000,-99999.0000,15.5417,12.9167,18.4783,-99999.0000
585,2014/08/06 00:00:00,27.7083,13.2500,9.0000,7.5417,-99999.0000,-99999.0000,-99999.0000,14.4167,11.2917,17.2500,8.1667,20.7917,9.7500,7.0833,-99999.0000,-99999.0000,9.2083,6.2500,9.2083,-99999.0000
586,2014/08/07 00:00:00,22.5000,11.3333,9.4583,6.4000,-99999.0000,-99999.0000,-99999.0000,16.7500,12.3750,18.2083,9.6250,22.5833,11.3750,11.2083,-99999.0000,7.7333,8.8750,6.7917,11.7917,-99999.0000
587,2014/08/08 00:00:00,16.2917,8.8889,8.9583,6.3182,-99999.0000,-99999.0000,-99999.0000,14.9167,11.6250,15.2500,7.4583,21.0000,9.5417,9.6250,-99999.0000,10.1176,7.7500,7.9167,9.6667,-99999.0000
588,2014/08/09 00:00:00,17.7083,6.7778,7.3333,6.9167,-99999.0000,-99999.0000,-99999.0000,14.8333,12.1250,14.8333,8.1250,19.5833,8.1667,8.7083,-99999.0000,12.1818,7.0417,6.2500,7.9583,-99999.0000
589,2014/08/10 00:00:00,16.4583,5.1364,7.6818,5.8750,-99999.0000,-99999.0000,-99999.0000,14.5833,10.0833,13.4167,7.3750,20.2917,7.7500,8.7917,-99999.0000,9.1429,6.6667,4.9583,8.4583,-99999.0000
590,2014/08/11 00:00:00,18.6957,10.0000,11.7083,8.8750,-99999.0000,-99999.0000,-99999.0000,20.3750,16.7917,16.8333,10.7083,23.5000,9.5833,11.1250,-99999.0000,15.7391,11.7917,8.4583,11.6087,-99999.0000
591,2014/08/12 00:00:00,23.9167,11.5000,9.6667,9.5417,-99999.0000,-99999.0000,-99999.0000,18.9583,15.8750,18.9583,10.5882,24.0435,10.9048,9.4167,-99999.0000,15.1304,11.9583,9.6667,12.5000,-99999.0000
592,2014/08/13 00:00:00,24.5417,13.9444,9.0909,5.7619,-99999.0000,-99999.0000,-99999.0000,12.0417,10.7143,19.1250,6.0000,23.0455,7.3750,6.7917,-99999.0000,15.6250,9.6250,6.9167,11.4167,-99999.0000
593,2014/08/14 00:00:00,22.1579,9.8696,9.3750,9.0909,-99999.0000,-99999.0000,-99999.0000,18.6667,17.0556,17.9583,10.5833,22.0833,12.4167,11.8333,-99999.0000,14.4783,11.4583,7.7083,12.4583,-99999.0000
594,2014/08/15 00:00:00,20.6667,8.8333,10.3333,7.9444,-99999.0000,-99999.0000,-99999.0000,19.5417,16.3684,16.0000,11.2083,21.3333,12.2917,12.7917,-99999.0000,14.1429,11.7083,9.2083,13.5000,-99999.0000
595,2014/08/16 00:00:00,19.0000,9.4783,12.8182,10.9583,-99999.0000,-99999.0000,-99999.0000,19.3333,18.7500,18.4583,12.8750,24.0417,12.1250,14.3750,-99999.0000,16.3913,14.0417,9.7500,13.7500,-99999.0000
596,2014/08/17 00:00:00,18.9565,7.3043,11.6364,8.3333,-99999.0000,-99999.0000,-99999.0000,14.1667,15.5833,13.9167,10.7917,20.9167,13.1250,14.5000,-99999.0000,14.6087,12.2083,9.2500,14.1667,-99999.0000
597,2014/08/18 00:00:00,18.7619,8.4583,12.0435,8.3478,-99999.0000,-99999.0000,-99999.0000,15.0000,15.0417,14.0500,9.8750,21.0417,11.7083,11.3750,-99999.0000,13.8696,12.2500,7.7500,14.5000,-99999.0000
598,2014/08/19 00:00:00,23.0417,-99999.0000,9.6957,7.0000,-99999.0000,-99999.0000,-99999.0000,13.0476,14.7083,14.2083,8.2500,-99999.0000,8.9167,8.7500,-99999.0000,13.2381,9.0417,4.7500,11.7917,-99999.0000
599,2014/08/20 00:00:00,24.0000,-99999.0000,10.5000,5.2174,-99999.0000,-99999.0000,-99999.0000,10.8750,9.6087,20.9167,7.0000,20.1250,4.2500,5.7917,-99999.0000,14.0435,10.0000,3.8750,11.6364,-99999.0000
600,2014/08/21 00:00:00,23.0000,-99999.0000,8.9500,5.5000,-99999.0000,-99999.0000,-99999.0000,11.7500,7.9167,16.2500,7.2917,19.7083,7.7500,7.8750,-99999.0000,12.0870,7.8750,4.0833,9.0833,-99999.0000
601,2014/08/22 00:00:00,18.4286,12.7083,8.3636,6.2917,-99999.0000,-99999.0000,-99999.0000,12.3333,11.6957,16.2917,8.6250,19.7083,9.4167,8.7500,-99999.0000,14.4545,8.9583,4.7500,12.1667,-99999.0000
602,2014/08/23 00:00:00,22.9583,11.8750,7.8095,5.4211,-99999.0000,-99999.0000,-99999.0000,12.5417,10.3333,13.0833,6.5000,19.0000,10.6250,9.2917,-99999.0000,14.8333,8.4583,5.5000,13.5833,-99999.0000
603,2014/08/24 00:00:00,22.7083,11.5000,10.0952,7.1739,-99999.0000,-99999.0000,-99999.0000,11.2917,10.8750,18.1739,8.7500,20.7083,8.1667,10.5000,-99999.0000,15.0417,10.5000,7.8333,14.4583,-99999.0000
604,2014/08/25 00:00:00,22.1250,11.2500,7.0500,7.2083,-99999.0000,-99999.0000,-99999.0000,11.2083,7.9130,15.9167,6.1250,18.7917,6.7917,10.0870,-99999.0000,9.6818,8.4286,5.5833,12.3750,-99999.0000
605,2014/08/26 00:00:00,19.1250,8.4167,8.4348,6.7083,-99999.0000,-99999.0000,-99999.0000,7.1667,7.8333,16.0833,5.7917,18.5417,6.0833,7.8750,-99999.0000,8.6250,6.1667,4.6667,10.0833,-99999.0000
606,2014/08/27 00:00:00,22.4167,10.6667,12.1667,9.7083,-99999.0000,-99999.0000,-99999.0000,8.2500,10.1000,16.0000,7.4091,20.2083,6.7500,10.9583,-99999.0000,11.2917,8.7500,6.0000,11.7083,-99999.0000
607,2014/08/28 00:00:00,22.5417,7.9583,7.8182,5.6667,-99999.0000,-99999.0000,-99999.0000,6.1667,7.0417,13.7917,4.9583,17.7083,5.6667,6.9130,-99999.0000,9.2917,7.7083,5.1250,10.2083,-99999.0000
608,2014/08/29 00:00:00,24.0870,14.7083,13.9091,11.2083,-99999.0000,-99999.0000,-99999.0000,12.4167,11.4167,21.5000,8.1667,22.7917,7.0833,11.5833,-99999.0000,12.3333,10.7500,8.2500,11.8750,-99999.0000
609,2014/08/30 00:00:00,24.1364,13.0455,14.2500,13.4167,-99999.0000,-99999.0000,-99999.0000,11.5417,13.6667,20.2917,8.9167,24.3750,9.5833,14.7500,-99999.0000,14.2083,14.1250,9.7500,14.5417,-99999.0000
610,2014/08/31 00:00:00,21.0000,5.6842,6.0833,6.2083,-99999.0000,-99999.0000,-99999.0000,5.7083,4.7391,14.3333,3.4545,18.1250,3.2500,7.0000,-99999.0000,8.7826,6.3333,2.8333,9.5000,-99999.0000
611,2014/09/01 00:00:00,22.8750,6.4583,7.0909,4.6250,-99999.0000,-99999.0000,-99999.0000,9.8333,6.8750,15.5417,4.8696,18.4583,5.6667,7.5833,-99999.0000,11.8696,7.8333,3.5833,10.8261,-99999.0000
612,2014/09/02 00:00:00,24.9583,13.6190,9.2609,6.2273,-99999.0000,-99999.0000,-99999.0000,17.3500,11.2917,14.7917,7.7500,21.0833,10.7083,12.9565,-99999.0000,12.0000,8.7500,7.2083,12.8333,-99999.0000
613,2014/09/03 00:00:00,17.3750,12.1250,12.2083,10.0909,-99999.0000,-99999.0000,-99999.0000,18.7083,16.6250,16.7826,11.9167,23.1250,21.2917,21.7083,-99999.0000,21.8125,14.1667,12.2917,18.6667,-99999.0000
614,2014/09/04 00:00:00,47.9583,38.4583,38.4583,33.9583,-99999.0000,-99999.0000,-99999.0000,39.2917,39.0833,46.3333,35.7917,45.1667,33.7917,35.2273,-99999.0000,40.4167,45.0833,36.5000,41.3182,-99999.0000
615,2014/09/05 00:00:00,42.4583,24.5833,27.3158,26.9167,-99999.0000,-99999.0000,-99999.0000,25.7083,30.3333,36.0000,22.5417,33.7083,25.7500,32.2500,-99999.0000,25.4583,26.2500,15.7500,28.1739,-99999.0000
616,2014/09/06 00:00:00,36.8333,17.2083,22.5455,20.7500,-99999.0000,-99999.0000,-99999.0000,25.9583,23.7083,33.9583,18.9583,32.5000,22.2917,24.4167,-99999.0000,26.1250,33.9583,26.7500,33.5833,-99999.0000
617,2014/09/07 00:00:00,18.5417,-99999.0000,9.8750,9.5000,-99999.0000,-99999.0000,-99999.0000,10.5417,10.5652,16.8571,8.8333,21.5217,9.0417,13.2917,-99999.0000,11.5833,11.0417,7.2500,11.2917,-99999.0000
618,2014/09/08 00:00:00,25.9565,16.4375,11.5000,11.6364,-99999.0000,-99999.0000,-99999.0000,18.8333,12.7083,22.3182,11.8750,23.3750,12.0417,13.7500,-99999.0000,18.8750,13.4167,8.3750,15.0000,-99999.0000
619,2014/09/09 00:00:00,23.7727,13.7083,14.1739,12.9583,-99999.0000,-99999.0000,-99999.0000,18.3333,15.0000,15.8696,12.1667,22.5000,13.0417,14.6250,-99999.0000,16.0000,12.5000,8.3333,13.7083,-99999.0000
620,2014/09/10 00:00:00,24.7143,-99999.0000,9.7917,8.7826,-99999.0000,-99999.0000,-99999.0000,16.0417,13.3333,17.4583,11.3750,20.7273,12.4583,13.7083,-99999.0000,13.1250,9.9583,6.6667,13.0833,-99999.0000
621,2014/09/11 00:00:00,21.8333,-99999.0000,7.4167,7.4583,-99999.0000,-99999.0000,-99999.0000,9.2500,6.2500,17.0833,5.3333,18.8750,5.4167,10.5000,-99999.0000,12.7917,8.5000,7.1667,9.5417,-99999.0000
622,2014/09/12 00:00:00,19.1250,5.9130,5.7083,4.1818,-99999.0000,-99999.0000,-99999.0000,6.5833,4.6364,14.8750,3.0500,16.5833,2.0833,7.8750,-99999.0000,7.9565,4.7500,3.8333,5.7391,-99999.0000
623,2014/09/13 00:00:00,22.7917,6.2083,4.5000,3.8333,-99999.0000,-99999.0000,-99999.0000,6.8750,4.6190,17.6667,3.2083,17.1667,5.9583,7.0833,-99999.0000,9.7083,6.2500,3.2917,5.7727,-99999.0000
624,2014/09/14 00:00:00,23.9167,14.7083,15.6667,14.7273,-99999.0000,-99999.0000,-99999.0000,15.0417,14.1250,23.6522,12.2083,24.2500,13.2917,18.2174,-99999.0000,16.8750,17.9167,11.5417,15.3913,-99999.0000
625,2014/09/15 00:00:00,22.8500,16.5263,13.8750,14.3333,-99999.0000,-99999.0000,-99999.0000,14.8750,13.5455,16.8000,11.9474,25.0833,13.0417,18.7500,-99999.0000,13.3333,16.6667,11.8750,15.4583,-99999.0000
626,2014/09/16 00:00:00,16.2609,10.0476,9.1304,10.7083,-99999.0000,-99999.0000,-99999.0000,10.1667,9.8750,18.2083,7.8261,21.2083,7.7083,15.3750,-99999.0000,13.4167,10.7500,6.2500,9.7727,-99999.0000
627,2014/09/17 00:00:00,27.5833,16.7500,-99999.0000,13.9167,-99999.0000,-99999.0000,-99999.0000,16.1250,13.8750,26.0833,10.5417,26.6667,12.4167,19.0870,-99999.0000,17.2917,16.1667,8.2083,17.3333,-99999.0000
628,2014/09/18 00:00:00,38.8333,27.6667,24.5294,20.8095,-99999.0000,-99999.0000,-99999.0000,29.0833,25.6250,25.7500,22.2917,29.3333,24.1667,23.9167,-99999.0000,27.5417,23.5000,17.0417,23.7083,-99999.0000
629,2014/09/19 00:00:00,83.1667,72.7917,-99999.0000,54.1250,-99999.0000,-99999.0000,-99999.0000,70.8333,67.1667,76.4167,56.7917,66.2083,61.0833,57.6667,-99999.0000,59.4348,62.0417,50.3750,63.3333,-99999.0000
630,2014/09/20 00:00:00,34.4583,22.5000,-99999.0000,23.0833,-99999.0000,-99999.0000,-99999.0000,25.4167,24.9130,28.5652,21.6667,31.7083,25.0417,24.5417,-99999.0000,24.9167,29.6250,22.0000,25.0417,-99999.0000
631,2014/09/21 00:00:00,34.1667,24.7917,-99999.0000,24.7917,-99999.0000,-99999.0000,-99999.0000,28.0417,28.7500,30.3333,25.0000,35.1667,28.7917,32.0417,-99999.0000,28.0417,33.8750,25.1250,34.6250,-99999.0000
632,2014/09/22 00:00:00,48.2083,36.2500,-99999.0000,34.2500,-99999.0000,-99999.0000,-99999.0000,41.7917,40.4091,42.3750,37.7083,45.7083,39.1250,38.1250,-99999.0000,40.5417,49.4762,33.1364,47.6250,-99999.0000
633,2014/09/23 00:00:00,46.0417,30.7917,34.0500,28.8750,-99999.0000,-99999.0000,-99999.0000,37.8182,35.1250,40.6250,32.3750,42.6250,35.8333,30.5000,-99999.0000,39.3333,47.9167,35.2917,42.9167,-99999.0000
634,2014/09/24 00:00:00,62.2500,49.8750,52.8750,41.3750,-99999.0000,-99999.0000,-99999.0000,60.1250,55.4783,57.9130,51.9167,53.0000,59.2000,43.8333,-99999.0000,52.5000,71.3333,56.2083,63.9583,-99999.0000
635,2014/09/25 00:00:00,61.3000,46.9583,46.8750,41.8750,-99999.0000,-99999.0000,-99999.0000,53.1667,52.0417,59.5455,49.2917,50.9167,51.2083,50.9524,-99999.0000,47.5000,57.7083,38.1250,56.4583,-99999.0000
636,2014/09/26 00:00:00,35.8750,18.0417,18.4583,15.6364,-99999.0000,-99999.0000,-99999.0000,22.7917,20.6667,25.8000,19.8750,30.1304,20.6667,24.3333,-99999.0000,20.5000,23.9583,13.9583,25.1364,-99999.0000
637,2014/09/27 00:00:00,39.5417,17.2083,17.2083,13.0000,-99999.0000,-99999.0000,-99999.0000,21.7917,15.8333,22.6316,15.1667,28.3182,15.9167,22.0000,-99999.0000,21.7500,19.8696,11.1667,20.0833,-99999.0000
638,2014/09/28 00:00:00,32.9583,20.6667,20.0417,18.3750,-99999.0000,-99999.0000,-99999.0000,22.2083,23.1739,24.8421,20.0417,30.9167,18.9583,22.4500,-99999.0000,24.7083,25.5217,16.2083,25.5217,-99999.0000
639,2014/09/29 00:00:00,28.0833,21.9583,21.6667,19.5417,-99999.0000,-99999.0000,-99999.0000,29.7083,26.9583,23.3333,25.1667,29.5000,28.7083,25.1250,-99999.0000,28.0833,24.6250,20.0000,24.5652,-99999.0000
640,2014/09/30 00:00:00,53.2917,43.6667,43.6250,36.0000,-99999.0000,-99999.0000,-99999.0000,48.4167,43.0000,42.5833,40.8333,48.8333,43.0000,24.6818,-99999.0000,43.6667,61.1667,46.8750,52.5000,-99999.0000
641,2014/10/01 00:00:00,21.4167,18.5000,21.7917,19.5652,-99999.0000,-99999.0000,-99999.0000,22.0833,22.5909,23.7917,20.7500,31.6250,19.8750,11.8636,-99999.0000,22.4583,30.3333,18.2500,25.9583,-99999.0000
642,2014/10/02 00:00:00,40.7917,35.3333,40.9583,31.7500,-99999.0000,-99999.0000,-99999.0000,43.9583,41.3043,38.6667,40.5833,40.3750,42.3333,22.5000,-99999.0000,39.1667,47.3333,37.7083,44.8333,-99999.0000
643,2014/10/03 00:00:00,34.1250,30.4167,33.2500,28.7500,-99999.0000,-99999.0000,-99999.0000,35.3333,34.2917,36.9583,26.3684,40.2273,32.6667,25.0000,-99999.0000,33.2500,38.5833,25.2917,35.6667,-99999.0000
644,2014/10/04 00:00:00,44.7083,38.2083,44.0000,40.2083,-99999.0000,-99999.0000,-99999.0000,44.5000,48.2917,47.2917,40.9583,50.7500,39.1667,33.2917,-99999.0000,41.9167,51.4583,32.6250,46.7083,-99999.0000
645,2014/10/05 00:00:00,41.7917,34.9167,41.5417,39.0833,-99999.0000,-99999.0000,-99999.0000,42.0417,44.2083,42.2083,40.1250,48.1250,37.8333,33.1250,-99999.0000,39.2083,53.2500,34.9583,49.9583,-99999.0000
